編號,序號,事業單位統一編號,事業單位,行業別,災害類型,罹災人數（數量）,業主,業主統一編號,工程名稱,場所（肇災處）,縣市,地址,勞動檢查機構,年度,發生日期,是否顯示於地圖,agencyCode
219,51,22318500,迅達電梯股份有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,聯聚建設股份有限公司,84998627,聯聚中雍大廈高層辦公大樓新建工程,3號電梯,2272,西屯區市政北七路98號,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-05-10,是,02
220,52,75970680,勝一化工股份有限公司,C製造業(化學原材料製造業),與有害物等之接觸,1,,,,勝一化工股份有限公司前鎮廠,2279,高雄市前鎮區立業街2號,高雄市政府勞工局勞動檢查處,2019,2019-05-10,是,09
221,53,,張OO,F營造業(建物完工裝修工程業),物體倒塌、崩塌,1,陳OO,,陳OO住宅修繕工程,陳OO住宅,,,桃園市政府勞動檢查處,2019,2019-05-08,否,06
222,54,11917107,台灣聚合化學品股份有限公司,C製造業(塑膠原料製造業),被撞,1,,,,台灣聚合化學品股份有限公司高雄廠,2279,仁武區鳳仁路330號,高雄市政府勞工局勞動檢查處,2019,2019-05-07,是,09
223,55,,三芳化學工業股份有限公司,C製造業(其他皮革及毛皮製品製造業),被夾、被捲,1,,,,三芳化學工業股份有限公司第七工廠含浸處理機3號機之壓光輪,,高雄市仁武區鳳仁路402號,高雄市政府勞工局勞動檢查處,2019,2019-05-06,是,09
224,56,16082267,力成科技股份有限公司3C廠,C製造業(未分類其他電子零組件製造業),墜落、滾落,1,,,空調濾網清潔作業,力成科技股份有限公司3C廠,2270,,勞動部職業安全衛生署北區職業安全衛生中心,2019,2019-05-05,否,01
225,57,,台灣佳能股份有限公司,E用水供應及污染整治業(非有害廢棄物清除業),感電,1,,,污泥槽清洗作業,地下1樓西側廢液集中處理室之濃廢液中繼槽,2272,,經濟部加工出口區管理處,2019,2019-05-05,否,10
226,58,15688421,鋐德工程行,F營造業(建物完工裝修工程業),墜落、滾落,1,簡○○,,鋼架烤漆板工程,外牆第4層施工架工作臺上,,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-05-04,否,02
227,59,18017926,匯發營造有限公司,F營造業(其他專門營造業),墜落、滾落,1,達紡企業股份有限公司,23451097,達紡企業股份有限公司觀音廠辦新建工程,工區南側鋼構組配作業場所,2268,桃園市觀音區信義路156巷48號旁,桃園市政府勞動檢查處,2019,2019-05-03,是,06
228,60,,燦坤實業股份有限公司,G批發及零售業(家用電器零售業),墜落、滾落,1,-,,樹枝修剪,高雄市旗山區樹人路63-8號,2279,,高雄市政府勞工局勞動檢查處,2019,2019-05-03,否,09
229,61,,中福營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,月眉國際開發股份有限公司,,麗寶樂園運動園區購物街三期新建工程,B棟S32樓梯處,,臺中市后里區月眉北路與福容路口,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-04-30,是,02
230,62,,久慶營造有限公司,F營造業(公用事業設施工程業),物體倒塌、崩塌,1,台灣電力股份有限公司輸變電工程處中區施工處,,通霄~義和345KV線#42~#49鐵塔及#40~#49延緊線工程,通霄~義和345kV線#49鐵塔,2271,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-04-30,否,02
231,63,,李○○,F營造業(其他專門營造業),墜落、滾落,1,程○○,,室內裝潢拆除工程,2樓雨遮屋頂,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-04-30,否,02
232,64,27559605,榮盈工業股份有限公司二廠,C製造業(自行車零件製造業),墜落、滾落,1,,,,D棟一樓遮雨棚,,,勞動部職業安全衛生署南區職業安全衛生中心,2019,2019-04-30,否,03
233,65,27559605,榮盈工業股份有限公司二廠,C製造業(自行車零件製造業),墜落、滾落,1,,,,,2278,臺南市佳里區海澄里萊芊寮1之12、1之16號,勞動部職業安全衛生署南區職業安全衛生中心,2019,2019-04-30,是,03
234,66,,三僕行貨櫃運輸股份有限公司 ,H運輸及倉儲業(其他陸上運輸輔助業),墜落、滾落,1,-,,行鋸木條作業,高雄市左營區博愛四路380號,2279,高雄市左營區博愛四路380號,高雄市政府勞工局勞動檢查處,2019,2019-04-30,是,09
235,67,,立路企業股份有限公司,C製造業(其他通用機械設備製造業),被夾、被捲,1,陳OO,,,陳OO住宅,,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-04-29,否,02
236,68,,廖OO(即元厚工程行),A農、林、漁、牧業(林業),物體倒塌、崩塌,1,,,107年度大湖事業區第59林班造林地疏伐撫育工作,貯木場地,,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-04-29,否,02
237,69,69733021,豐悅景觀有限公司,F營造業(庭園景觀工程業),墜落、滾落,1,全富發建設開發股份有限公司,24618222,全富發建設開發股份有限公司店鋪、集合住宅裝修工程,全富發建設開發股份有限公司店鋪、集合住宅裝修工程,,桃園市桃園區新埔八街82號,桃園市政府勞動檢查處,2019,2019-04-29,是,06
238,70,86346875,中華工程股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,交通部公路總局西部濱海公路北區臨時工程處,02250735,西濱快速公路WH10-C標64K+005~69K+600新建主線工程,新竹縣新豐鄉WH10-C標PLSE7加肋拱橋處,2269,,勞動部職業安全衛生署北區職業安全衛生中心,2019,2019-04-27,否,01
239,71,,陳○○(即虎尾魷魚焿麵),I住宿及餐飲業(餐館),與高溫、低溫之接觸,1,無,,無,雲林縣虎尾鎮和平路133號,,雲林縣虎尾鎮和平路133號,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-04-26,是,02
240,72,20899100,廣記營造股份有限公司,F營造業(公用事業設施工程業),爆炸,0,新北市政府水利局,10046624,新北市樹林地區污水下水道系統第一期工程第二、三、六標,人孔蓋,2267,板橋區篤行路3段與溪城路,新北市政府勞動檢查處,2019,2019-04-26,是,05
241,73,,中華郵政股份有限公司新竹郵局,H運輸及倉儲業(郵政業),公路交通事故,1,,,,新竹市東華路與育德街交岔路口,,,勞動部職業安全衛生署北區職業安全衛生中心,2019,2019-04-25,否,01
242,74,,成中恆營造股份有限公司,F營造業(建築工程業),溺斃,1,大里市中興國宅都市更新會,,大里中興國宅都市更新案新建工程,地下2樓,,台中市大里區中山路與中山路一巷交叉口,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-04-25,是,02
243,75,,日強運動器材企業有限公司,C製造業(體育用品製造業),墜落、滾落,1,社團法人中國青年救國團,,籃球架維修,蘆洲運動中心,2267,新北市蘆洲區長樂路235之1,新北市政府勞動檢查處,2019,2019-04-25,是,05
244,76,,林OO(即林OO畜牧場),A農、林、漁、牧業(豬飼育業),墜落、滾落,1,,,,林OO畜牧場母豬南舍,2275,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-04-24,否,02
245,77,97224836,鼎信營造有限公司,F營造業(建築工程業),被撞,1,中洲建設有限公司,89265664,中洲建設香揚段集合住宅新建工程(79戶),工程編號左下30之預壘樁,,屏東縣屏東市瑞華街,勞動部職業安全衛生署南區職業安全衛生中心,2019,2019-04-24,是,03
246,78,03807789,雄駿營造有限公司,F營造業(道路工程業),墜落、滾落,1,交通部公路總局第一區養護工程處,54711837,中和段108年台15、台61、台61甲線、台64線、台65線預約經常性公路零星修復及轄區備援災害搶修工程,新北市三重區「台64線西行三重中山橋匝道（主線樁號西行14K+300）」,2267,新北市三重區中山橋匝道,新北市政府勞動檢查處,2019,2019-04-24,是,05
247,79,,林OO,F營造業(其他專門營造業),墜落、滾落,1,-,,屋頂防漏工程保固期修繕,3樓陽台鐵窗外側,,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-04-22,否,02
248,80,97418116,惠民實業股份有限公司,F營造業(公用事業設施工程業),墜落、滾落,1,臺南市政府水利局,36724654,安平水資源回收中心污泥乾燥系統新建工程,一樓屋頂,,台南市安平區健康路三段15號,勞動部職業安全衛生署南區職業安全衛生中心,2019,2019-04-20,是,03
249,81,89490178,順勝運輸有限公司,H運輸及倉儲業(汽車貨運業),被夾、被捲,1,,70762591,,統一速達股份有限公司南大安營業所,2267,新北市新店區寶中路95號之11,新北市政府勞動檢查處,2019,2019-04-20,是,05
250,82,,富蘭工業股份有限公司,C製造業(未分類其他紙製品製造業),感電,1,,,,,2271,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-04-18,否,02
251,83,,運勤機械工業股份有限公司,C製造業(其他通用機械設備製造業),墜落、滾落,1,,,,,2275,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-04-18,否,02
252,84,49732072,富蘭工業股份有限公司,C製造業(未分類其他紙製品製造業),感電,1,,,,富蘭工業股份有限公司廢水處理區,,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-04-18,否,02
253,85,K120832455,林OO,F營造業(其他專門營造業),墜落、滾落,1,楚O,,自宅修繕工程,樓梯,,,勞動部職業安全衛生署北區職業安全衛生中心,2019,2019-04-17,否,01
254,86,91884901,徐○○(即進利企業行),F營造業(),墜落、滾落,1,集森實業股份有限公司,22269439,集森實業股份有限公司廠房左側屋頂及牆面換修工程,左側屋頂處,,,勞動部職業安全衛生署南區職業安全衛生中心,2019,2019-04-17,否,03
255,87,84370863,政鈺機械股份有限公司,C製造業(其他通用機械設備製造業),墜落、滾落,1,鼎峰自動化股份有限公司永興廠,80395342,2500mm真空成型盤整修,鼎峰自動化股份有限公司永興廠生管區,2272,,臺中市勞動檢查處,2019,2019-04-16,否,07
256,88,,唯勤工程有限公司,F營造業(冷凍、空調及管道工程業),被夾、被捲,1,新北市政府環境保護局,,樹林焚化廠歲修工程,新北市政府環境保護局樹林垃圾焚化廠,2267,新北市樹林區中山路三段212號,勞動部職業安全衛生署北區職業安全衛生中心,2019,2019-04-12,是,01
257,89,,謝OO,F營造業(其他專門營造業),墜落、滾落,1,楊OO,,中市太平區中興路113巷29弄4號房屋修繕工程,2樓屋頂,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-04-10,否,02
258,90,,張○○,F營造業(其他專門營造業),墜落、滾落,1,鴻運大樓管理委員會,,鴻運大樓頂樓泥作大水塔滲漏修繕工程,屋頂,2266,臺北市松山區八德路4段123號,臺北市勞動檢查處,2019,2019-04-09,是,04
259,91,,斯密特焜陽港勤服務股份有限公司,H運輸及倉儲業(其他水上運輸輔助業),溺斃,1,,,,八里區臺北港東8碼頭,2267,,新北市政府勞動檢查處,2019,2019-04-09,否,05
260,92,,木利營造有限公司,F營造業(其他專門營造業),物體飛落,1,力成科技股份有限公司,,力成科技股份有限公司竹科三廠新建工程,力成科技股份有限公司竹科三廠新建工程工地之東南側施工構台邊地下2樓,2269,,新竹科學園區管理局,2019,2019-04-09,否,11
261,93,,中福營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,月眉國際開發股份有限公司,,麗寶樂園運動園區購物街三期新建工程,B棟S32樓梯處,2272,臺中市后里區月眉北路與福容路口,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-04-07,是,02
262,94,16547054,喬乙工程有限公司,F營造業(其他專門營造業),墜落、滾落,1,-,,楠梓餐廳鋼構新建工程,鋼構側牆C型鋼處,,高雄市楠梓區藍昌段三小段166地號,高雄市政府勞工局勞動檢查處,2019,2019-04-06,是,09
263,95,28663079,御瑋營造有限公司,F營造業(其他土木工程業),物體倒塌、崩塌,1,行政院農業委員會水土保持局臺南分局,73505436,牛角坑野溪整治工程,左岸擋土牆樁號0K+41.08處,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2019,2019-04-04,否,03
264,96,,李OO,C製造業(金屬模具製造業),跌倒,1,,,,,,,新北市政府勞動檢查處,2019,2019-04-04,否,05
265,97,65550908,詠灃工程有限公司,C製造業(產業用機械設備維修及安裝業),墜落、滾落,1,新北市政府水利局,10046624,,抽水站,2267,,新北市政府勞動檢查處,2019,2019-04-03,否,05
266,98,,鈞捷工程有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,桃園市余姓宗親會,,桃園市余姓宗親會所有座落平鎮區賦梅段36地號之新建工程,桃園市余姓宗親會工地內,2268,桃園市平鎮區復旦路3段85號,桃園市政府勞動檢查處,2019,2019-04-03,是,06
267,99,,徐OO(即佳沁工程行),F營造業(其他專門營造業),墜落、滾落,1,,,廠房屋頂浪板加蓋工程,統一熱能工程有限公司廠房屋頂處,,高雄市大寮區光華路5之2號,高雄市政府勞工局勞動檢查處,2019,2019-04-03,是,09
268,100,U100364249,國城營造有限公司,F營造業(其他專門營造業),墜落、滾落,1,和發建設股份有限公司,84705185,和發建設桃園市楊梅區梅獅段335地號等10筆結構體工程,工區E棟南側1樓外牆施工架第2層踏板,2268,桃園市楊梅區梅獅路2段249巷旁,桃園市政府勞動檢查處,2019,2019-04-02,是,06
269,101,,大倡國際商務股份有限公司,C製造業(未分類其他非金屬礦物製品製造業),被夾、被捲,1,,,,乾燥組拆板機,,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-04-01,否,02
270,102,,暉倫股份有限公司,H運輸及倉儲業(其他水上運輸輔助業),溺斃,1,,,基隆港船舶帶解纜業務,基隆港東11號碼頭,,基隆港東11號碼頭,勞動部職業安全衛生署北區職業安全衛生中心,2019,2019-03-31,是,01
271,103,,長春石油化學股份有限公司苗栗二廠,C製造業(未分類其他化學製品製造業),公路交通事故,1,,,,,2271,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-03-29,否,02
272,104,54675656,凱勗工程有限公司,F營造業(機電、電信及電路設備安裝業),被撞,1,臺北市政府工務局公園路燈工程管理處,03157693,108年度西南區路燈新設預約工程,臺北市文山區興隆路3段255巷44號前斜坡道路,2266,,臺北市勞動檢查處,2019,2019-03-26,否,04
273,105,29055215,立名機械有限公司,C製造業(其他通用機械設備製造業),物體飛落,1,,,,立名機械有限公司,2283,,勞動部職業安全衛生署北區職業安全衛生中心,2019,2019-03-22,否,01
274,106,,中華工程股份有限公司,F營造業(其他土木工程業),被撞,1,-,,彰化濱海工業區開發工程-線西工業用水專管主幹管工程(第一期),彰化縣線西鄉線工南四路之開挖場所,,彰化縣線西鄉線工南四路,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-03-22,是,02
275,107,,天富防水塗料行,F營造業(其他專門營造業),墜落、滾落,1,五山食品業有限公司,,,,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-03-22,否,02
276,108,,林○○,F營造業(建物完工裝修工程業),墜落、滾落,1,李OO,,臺南市仁德區義林路倉庫屋頂維修工程,鐵皮倉庫 屋頂,,,勞動部職業安全衛生署南區職業安全衛生中心,2019,2019-03-21,否,03
277,109,72144076,謝○○(即三和水泥製品工廠),F營造業(建物完工裝修工程業),墜落、滾落,1,張OO,,七股區民宅屋頂換修及舊瓦油漆工程,屋頂處前方之雨遮,,,勞動部職業安全衛生署南區職業安全衛生中心,2019,2019-03-21,否,03
278,110,,林○○,F營造業(建物完工裝修工程業),墜落、滾落,1,林○○,,倉庫屋頂維修工程,臺南市仁德區義林路306-5號,2278,臺南市仁德區義林路306-5號,勞動部職業安全衛生署南區職業安全衛生中心,2019,2019-03-21,是,03
279,111,,自然人鄭OO,F營造業(建物完工裝修工程業),墜落、滾落,1,新東洋海釣場,,更換鐵皮板,高雄市小港區桂陽路175巷6弄1之13號,,高雄市小港區桂陽路175巷6弄1之13號,高雄市政府勞工局勞動檢查處,2019,2019-03-21,是,09
280,112,,普森環保科技股份有限公司,C製造業(化學原材料製造業),與有害物等之接觸,1,,,,濾液作業區,2268,,桃園市政府勞動檢查處,2019,2019-03-20,否,06
281,113,40601248,幸福水泥股份有限公司東澳廠,C製造業(水泥製造業),墜落、滾落,1,,,,幸福水泥股份有限公司東澳廠,2283,,勞動部職業安全衛生署北區職業安全衛生中心,2019,2019-03-17,否,01
282,114,,泉嘉消防工程有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,麗麒開發建設股份有限公司,,麗麒柏翠新建工程（104板建字第525號）,機械停車升降機車台板,2267,板橋區廣權路43號旁,新北市政府勞動檢查處,2019,2019-03-15,是,05
283,115,64840780,和昕開發有限公司,L不動產業(不動產開發業),墜落、滾落,1,,,,A5戶之5樓陽台造型牆處,,,勞動部職業安全衛生署南區職業安全衛生中心,2019,2019-03-14,否,03
284,116,,陳○○,F營造業(其他專門營造業),墜落、滾落,1,陳○○,,陳○○台灣茶飲料店裝潢等拆除工程,3樓窗台,2271,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-03-11,否,02
285,117,,戴○○(即漁滿昌86號),A農、林、漁、牧業(漁撈業),溺斃,1,,,,新竹縣外海,2270,,勞動部職業安全衛生署北區職業安全衛生中心,2019,2019-03-10,否,01
286,118,75094900,中華工程股份有限公司,F營造業(公用事業設施工程業),墜落、滾落,1,臺北市政府捷運工程局第一區工程處,00956671,臺北都會區大眾捷運系統環狀線CF650區段標之CF651A子施工標工程,Y9景平站,2267,新北市中和區景平路123巷口,勞動部職業安全衛生署北區職業安全衛生中心,2019,2019-03-09,是,01
287,119,,卓OO,H運輸及倉儲業(汽車貨運業),跌倒,1,慶豐飼料貿易有限公司,,物料運送工作,廣成產業股份有限公司所屬倉庫,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-03-07,否,02
288,120,無,遠見營造有限公司,F營造業(整地、基礎及結構工程業),墜落、滾落,1,全泉開發實業有限公司,無,藍田18地號新建工程,地下室1樓版吊料口,2279,,高雄市政府勞工局勞動檢查處,2019,2019-03-06,否,09
289,121,,林OO,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,曾OO,,冷氣機拆除安裝,屋主住宅，位於新竹縣竹北市尚義街,,,勞動部職業安全衛生署北區職業安全衛生中心,2019,2019-03-02,否,01
290,122,CT 4-002166,順東發116號漁船,A農、林、漁、牧業(漁撈業),溺斃,1,-,-,-,新北市萬里區港西78之12號對面碼頭(野柳漁港)之順東發116號漁船,2266,新北市萬里區港西78之12號對面,新北市政府勞動檢查處,2019,2019-03-02,是,05
291,123,,長廷營造有限公司,F營造業(其他專門營造業),溺斃,1,-,,107年度臺中港老舊碼頭(#13、#26)維修整建工程,第26號碼頭,2272,臺中市梧棲區臺中港,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-02-28,是,02
292,124,,營順塑膠有限公司,C製造業(其他塑膠製品製造業),墜落、滾落,1,,,,,,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-02-28,否,02
293,125,,長廷營造有限公司,F營造業(其他專門營造業),溺斃,1,臺灣港務股份有限公司臺中港務分公司,,107年度臺中港老舊碼頭(#13、#26)維修整建工程,臺中市梧棲區臺中港第26號碼頭,2272,台中市梧棲區中南一路二段,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-02-28,是,02
294,126,,張OO,F營造業(建物完工裝修工程業),墜落、滾落,1,張OO,,社南街廠辦室內裝修工程,1樓走道,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-02-28,否,02
295,127,30974253,台灣石化合成股份有限公司林園廠,C製造業(化學原材料製造業),火災,2,無,,無,甲基第三丁基醚工場,2279,高雄市林園區工業二路1號,高雄市政府勞工局勞動檢查處,2019,2019-02-28,是,09
296,128,,莊○○,F營造業(建築工程業),墜落、滾落,1,蔡OO,,嘉義縣新港鄉潭大村住宅屋頂換修工程,鐵皮倉庫 屋頂,,,勞動部職業安全衛生署南區職業安全衛生中心,2019,2019-02-27,否,03
297,129,,嘉宏工程行,F營造業(其他專門營造業),墜落、滾落,1,-,,-,最上層外牆施工架,,,高雄市政府勞工局勞動檢查處,2019,2019-02-24,否,09
298,130,,正吉工程行,F營造業(其他專門營造業),墜落、滾落,1,王OO,,王OO農舍增建工程,3樓陽臺施工架工作臺,,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-02-23,否,02
299,131,,江○○,F營造業(其他專門營造業),墜落、滾落,1,劉○○,,鐵皮屋新建工程,屋頂,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-02-23,否,02
300,132,,旭大建設有限公司,F營造業(建物完工裝修工程業),墜落、滾落,1,旭大建設有限公司,,仁武二期金鼎段透天案新建外牆塗料工程,南棟1樓地面,2279,高雄市仁武區大智三街37號/金鼎段69地號,高雄市政府勞工局勞動檢查處,2019,2019-02-22,是,09
301,133,,李○○,A農、林、漁、牧業(稻作栽培業),被撞,1,無,,無,苗栗縣苑裡鎮山柑里山柑115-15號後方農田,,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-02-21,否,02
302,134,,邱ＯＯ,F營造業(其他專門營造業),墜落、滾落,1,徐ＯＯ,,徐ＯＯ自宅整修工程,建築物2樓頂C型鋼鎖固作業場所,2270,新竹縣新豐鄉新興路26-4號,勞動部職業安全衛生署北區職業安全衛生中心,2019,2019-02-19,是,01
303,135,10893649,瑞助營造股份有限公司,F營造業(其他專門營造業),物體飛落,1,高雄市政府工務局新建工程處,,高齡整合長期照護中心新建工程（建築部分）,模板吊料作業區,2279,高雄市苓雅區凱旋二路130號高雄市立民生醫院旁工地,高雄市政府勞工局勞動檢查處,2019,2019-02-13,是,09
304,136,23573351,穩泰水電工程有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,臺中市太平區公所,57301104,108年度臺中市太平區路燈零星增設及養護工程(開口契約),德利路與潭底農路口處之路燈(編號：17361)下方,,,臺中市勞動檢查處,2019,2019-02-12,否,07
305,137,,王○○,R藝術、娛樂及休閒服務業(其他娛樂及休閒服務業),墜落、滾落,1,,,,花蓮縣萬榮鄉明利山萬榮林道(鳳林-玉里一路10號電塔下方約300公尺處),2282,,勞動部職業安全衛生署北區職業安全衛生中心,2019,2019-02-10,否,01
306,138,,陳OO,F營造業(冷凍、空調及管道工程業),火災,4,嘉里大榮物流股份有限公司,,嘉里大榮物流股份有限公司觀音物流中心新建冷凍工程,嘉里大榮物流股份有限公司觀音物流中心,2268,桃園市觀音區桃科二路288號,桃園市政府勞動檢查處,2019,2019-02-06,是,06
307,139,28621901,俊鼎機械廠股份有限公司,C製造業(金屬結構製造業),被夾、被捲,1,○,42767461,HHCR建造統包工程,東側管溝內,,雲林縣麥寮鄉,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-02-01,是,02
308,140,07524729,泰鑫起重工程有限公司,G批發及零售業(金屬建材批發業),墜落、滾落,1,交通部臺灣鐵路管理局宜蘭工務段,53429312,鐵路行車安全改善六年計畫（平溪線K10+724.43~781.25路基加固修復工程）,新北市平溪區106線62.7K,2267,新北市平溪區中華街10號之1旁,新北市政府勞動檢查處,2019,2019-02-01,是,05
309,141,,六福開發股份有限公司,R藝術、娛樂及休閒服務業(遊樂園及主題樂園),墜落、滾落,1,無,,無,六福開發股份有限公司所屬六福村主題遊樂園魔幻劇場,2270,,勞動部職業安全衛生署北區職業安全衛生中心,2019,2019-01-31,否,01
310,142,F122371540,李oo,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,台北日記股份有限公司,53928345,大亞會館衛浴/拆除/玻璃/鐵工/隔間/鋁窗/木工含木作/水電/泥作/冷氣/壁紙地毯/弱電/消防等以上工程,編號48號房間,2266,臺北市中正區忠孝西路1段50號4樓,臺北市勞動檢查處,2019,2019-01-30,是,04
311,143,,立瑞畜產有限公司,C製造業(肉類其他加工及保藏業),物體倒塌、崩塌,1,,,,,,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-01-28,否,02
312,144,86198092,立揚貿易有限公司,G批發及零售業(綜合商品批發業),物體倒塌、崩塌,1,,,,倉庫粽葉捆包堆置區,,,勞動部職業安全衛生署南區職業安全衛生中心,2019,2019-01-26,否,03
313,145,16378395,錦山企業有限公司 ,C製造業(預拌混凝土製造業),被夾、被捲,1,,,,錦山企業有限公司 ,2282,,勞動部職業安全衛生署北區職業安全衛生中心,2019,2019-01-23,否,01
314,146,,海洋森林游泳氧身館,R藝術、娛樂及休閒服務業(運動場館),墜落、滾落,1,無,,無,游泳池屋頂,,彰化縣員林市建國路289號,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-01-23,是,02
315,147,45570027,林O(即堃成工程行),F營造業(其他專門營造業),物體飛落,1,慶山建設股份有限公司,16683304,慶山大仁尊爵住宅大樓興建工程,地下2樓,2272,臺中市豐原區三豐路1段103巷,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-01-20,是,02
316,148,12838664,綠廾院實業有限公司,F營造業(庭園景觀工程業),物體倒塌、崩塌,1,臺北市政府工務局水利工程處,03750245,107年度河濱公園及河川區域環境委託維護工作(東右),臺北市中山區中山北路四段往士林、大直方向過了中山橋後與圓山河濱公園出口之間斜坡道,,,臺北市勞動檢查處,2019,2019-01-19,否,04
317,149,,東和鋼鐵企業股份有限公司苗栗廠,C製造業(鋼鐵軋延及擠型業),被撞,1,,,,東和鋼鐵企業股份有限公司苗栗廠成品倉庫,,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-01-14,否,02
318,150,53593967,元昱建設開發有限公司,L不動產業(不動產開發業),墜落、滾落,1,,,薪厝3新建工程,A棟南向外牆施工架處,,台南市善化區,勞動部職業安全衛生署南區職業安全衛生中心,2019,2019-01-12,是,03
319,151,22811361,加興營造工程股份有限公司,F營造業(),墜落、滾落,1,太普開發建設股份有限公司,13040011,太普建設德北A案住宅大樓新建工程,A棟南側13樓高度約43.8公尺之吊料平臺,2279,高雄市三民區德北街與康平街交叉口,高雄市政府勞工局勞動檢查處,2019,2019-01-09,是,09
320,152,,楊OO,F營造業(建物完工裝修工程業),墜落、滾落,1,曾oo,,高雄市鼓山區oo民宅整修工程,開口部分,2279,,高雄市政府勞工局勞動檢查處,2019,2019-01-09,否,09
321,153,14054955,互助營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,臺南市政府文化局,36724710,臺南市立圖書館總館新建工程,4樓柱位編號X10-X11/Y9樓版開口處,,臺南市永康區,勞動部職業安全衛生署南區職業安全衛生中心,2019,2019-01-08,是,03
322,154,,邵○○,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,謝oo,,屏東縣琉球鄉天台段603、603-1、605、605-1地號新建工程,1樓東南側浴廁內,,屏東縣琉球鄉番仔屋,勞動部職業安全衛生署南區職業安全衛生中心,2019,2019-01-05,是,03
323,155,,中鴻鋼鐵股份有限公司鋼管廠鹿港分廠,C製造業(鋼鐵軋延及擠型業),物體飛落,1,,,,4號管車解捲機入料區,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-01-03,否,02
324,156,,詮王企業社,G批發及零售業(其他機械器具批發業),墜落、滾落,1,亞大名園管理委員會,,濾水設備維修保養工程,亞大名園社區頂樓屋突水塔,,,勞動部職業安全衛生署中區職業安全衛生中心,2019,2019-01-02,否,02
