編號,序號,事業單位統一編號,事業單位,行業別,災害類型,罹災人數（數量）,業主,業主統一編號,工程名稱,場所（肇災處）,縣市,地址,勞動檢查機構,年度,發生日期,是否顯示於地圖,agencyCode
1,1,86800136,逢泰企業股份有限公司,G批發及零售業(綜合商品批發業),墜落、滾落,1,,NA,,二、三倉之棧板及物流籃放置位置,2268,桃園市,桃園市政府勞動檢查處,2023,2023-12-31,是,06
2,2,66419982,日鼎綠能股份有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,中租電力科技股份有限公司,43941328,陸軍裝甲兵訓練指揮部屋頂型太陽光電系統工程,學生總隊部乙棟,2270,新竹縣湖口鄉八德路三段11巷12號,勞動部職業安全衛生署北區職業安全衛生中心,2023,2023-12-28,是,01
3,3,25191462,蘇OO（自營作業者）,G批發及零售業(化學原材料及其製品批發業),火災,1,,00000000,,作業廠房,2268,桃園市龜山區,桃園市政府勞動檢查處,2023,2023-12-26,是,06
4,4,89990027,正富營造有限公司,F營造業(建築工程業),墜落、滾落,1,柳屋建設開發股份有限公司,86790209,新官田段18戶住宅新建工程,臺南市官田區本工程之A1戶南側外牆施工架,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2023,2023-12-25,否,03
5,5,69706657,宏華營造股份有限公司,F營造業(其他土木工程業),物體倒塌、崩塌,1,國防部軍備局工程營產中心,01026014,「N-WH」計畫Ⅱ-B西側碼頭工程,「N-WH」計畫Ⅱ-B西側碼頭工程,2279,高雄市楠梓區楠海路與藍田路口,高雄市政府勞工局勞動檢查處,2023,2023-12-25,是,09
6,6,75963490,壹山營造工程股份有限公司,F營造業(建築工程業),物體飛落,1,臺灣港務股份有限公司臺中港務分公司,56505024,臺中港37、38號碼頭新建工程,臺中港36號碼頭南側之「臺中港37、38號碼頭新建工程」工地,2272,,臺中市勞動檢查處,2023,2023-12-19,否,07
7,7,47380071,顏OO,F營造業(建築工程業),墜落、滾落,1,謝OO,N102991211,謝OO農舍新建工程,外牆施工架,2273,鹿港鎮永安段873地號,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-12-16,是,02
8,8,45098345,世炘營造股份有限公司,F營造業(建築工程業),被夾、被捲,1,新北市蘆洲區鷺江國民小學,無,111年度改善無障礙校園環境計畫-無障礙電梯新設工程,升降機,2267,,新北市政府勞動檢查處,2023,2023-12-16,否,05
9,9,T121474892,李OO,F營造業(其他專門營造業),墜落、滾落,1,羅OO,T121327316,羅OO住家頂樓增設鋼架工程,本工程屋頂鋼梁處,2280,,勞動部職業安全衛生署南區職業安全衛生中心,2023,2023-12-14,否,03
10,10,11016900,嘉頡營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,昌田建設有限公司,28872821,昌田建設中和橋和段住宅拆除工程（112中拆字第107號）,外牆竹製施工架,2267,中和區景平路717號,新北市政府勞動檢查處,2023,2023-12-14,是,05
11,11,42597213,韓商三星物產營造股份有限公司台灣分公司,F營造業(建築工程業),被夾、被捲,1,桃園國際機場股份有限公司,53002013,臺灣桃園國際機場第三航站區主體航廈土建工程,臺灣桃園國際機場第三航站區主體航廈土建工程工區多功能大樓南側 (53D)旁,2268,第三航站區主體航廈土建工程,勞動部職業安全衛生署北區職業安全衛生中心,2023,2023-12-12,是,01
12,12,75094900,中華工程股份有限公司,F營造業(整地、基礎及結構工程業),墜落、滾落,1,臺北市政府捷運工程局第二區工程處,67806700,臺北都會區大眾捷運系統信義線東延段CR580C區段標工程,地下穿堂層通風井,2266,臺北市信義區福德街R03車站,臺北市勞動檢查處,2023,2023-12-12,是,04
13,13,14903248,林○○(即同興汽車修理廠),S其他服務業(汽車維修業),物體飛落,1,,空白,,,,,勞動部職業安全衛生署北區職業安全衛生中心,2023,2023-12-07,是,01
14,14,86827141,全耀實業有限公司,G批發及零售業(其他機械器具批發業),墜落、滾落,1,,-,,臺中市西屯區工業區三十一路24號,2272,,臺中市勞動檢查處,2023,2023-12-07,否,07
15,15,22608851,億東企業股份有限公司雲林廠,C製造業(未分類其他食品製造業),墜落、滾落,1,,22608851,,烘乾設備區屋頂,2275,,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-12-05,否,02
16,16,54878738,泰元鷹架股份有限公司,G批發及零售業(金屬建材批發業),墜落、滾落,1,泰元汽車有限公司,35902589,民宅屋頂修繕施工架組拆工程,屋頂,2267,,新北市政府勞動檢查處,2023,2023-12-03,否,05
17,17,79975693,翰揚工程有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,璋聯企業有限公司,28482099,倉庫屋頂加蓋工程,屋頂梁,2267,,新北市政府勞動檢查處,2023,2023-12-02,否,05
18,18,45132168,全嘉環境科技股份有限公司,C製造業(預拌混凝土製造業),被夾、被捲,1,,45132168,,,2280,屏東縣屏東市橋南里工業二路5號,勞動部職業安全衛生署南區職業安全衛生中心,2023,2023-12-01,是,03
19,19,86186188,幼上營造股份有限公司,F營造業(建築工程業),被撞,1,鼎宇建設股份有限公司,86442286,鼎宇建設森花園新建建築工程,橋頭區後壁田段353地號,2279,橋頭區經武路與甲樹路1186巷口,高雄市政府勞工局勞動檢查處,2023,2023-12-01,是,09
20,20,20740427,富台工程股份有限公司,F營造業(機電、電信及電路設備安裝業),物體飛落,1,豐堉資源股份有限公司,42687002,資源回收處理中心第2期350T／D廢棄物焚化線機電興建工程,移動式起重機作業區,2273,彰化縣伸港鄉線工北四路789號,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-11-29,是,02
21,21,88693409,台昆水電工程有限公司,E用水供應及污染整治業(廢水及污水處理業),物體倒塌、崩塌,1,興益發建設企業股份有限公司,70409058,高雄大統994案污水接管工程（基地外）,高雄市新興區民生一路與中山一路旁公共停車場,2279,高雄市新興區民生一路與中山一路旁公共停車場,高雄市政府勞工局勞動檢查處,2023,2023-11-28,是,09
22,22,85975087,聯鋼營造工程股份有限公司,F營造業(建築工程業),墜落、滾落,1,台灣電力股份有限公司,03795904,南科E/S擴建土建統包工程,G棟3樓,2278,臺南市新市區環西路30號對面工地,南部科學園區管理局,2023,2023-11-28,是,13
23,23,03210607,利德工程股份有限公司,F營造業(其他土木工程業),與有害物等之接觸,1,臺北市政府工務局衛生下水道工程處,03720051,民生水資源再生中心暨下水道環境教育館新建工程,生物池第二耗氧池（三）,2266,臺北市松山區民權東路5段41號,臺北市勞動檢查處,2023,2023-11-24,是,04
24,24,42704163,新北環保有限公司,G批發及零售業(回收物料批發業),墜落、滾落,1,新北環保有限公司,42704163,花蓮廠3K系統停用設備拆除作業,台灣水泥股份有限公司花蓮廠,2282,花蓮市華東路103號,勞動部職業安全衛生署北區職業安全衛生中心,2023,2023-11-23,是,01
25,25,76620803,台灣電力股份有限公司台中發電廠,D電力及燃氣供應業(電力供應業),墜落、滾落,1,,76620803,112-113年度堆取煤機及其附屬設備等維護工作,台灣電力股份有限公司台中發電廠（堆取煤機2號）,2272,臺中市龍井區龍昌路1號,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-11-23,是,02
26,26,82766903,明錩金屬有限公司,C製造業(其他金屬加工處理業),墜落、滾落,1,蔡OO,無,鐵皮屋翻修工程,地上4樓鋼梁,2267,,新北市政府勞動檢查處,2023,2023-11-22,否,05
27,27,-,洪○○(即福順輪胎行),S其他服務業(汽車維修業),被撞,1,,-,,,2272,,臺中市勞動檢查處,2023,2023-11-22,否,07
28,28,47860584,陳OO(即佳明工程行),F營造業(建物完工裝修工程業),物體倒塌、崩塌,1,蔡OO,自然人,住宅整修工程,1樓廚房磚牆,2269,,勞動部職業安全衛生署北區職業安全衛生中心,2023,2023-11-21,否,01
29,29,53926705,富胖達股份有限公司(外送平台業者),H運輸及倉儲業(汽車貨運業),公路交通事故,1,,53926705,,臺南市永康區育樂街104巷與王行路巷路口,2278,臺南市永康區育樂街104巷與王行路巷路口,勞動部職業安全衛生署南區職業安全衛生中心,2023,2023-11-20,是,03
30,30,30974752,美喆國際企業股份有限公司台南廠,,被夾、被捲,1,,無,,美喆國際企業股份有限公司台南廠「3樓自動包裝作業場所」,2278,臺南市安南區工業三路15號,臺南市職安健康處,2023,2023-11-20,是,08
31,31,73822762,林○○（即永瀅實業社）,C製造業(塗料、染料及顏料製造業),墜落、滾落,1,,,,廠內加工機工作平台,2268,,桃園市政府勞動檢查處,2023,2023-11-16,是,06
32,32,,仁勝營造股份有限公司,F營造業(道路工程業),衝撞,1,臺南市政府工務局,,東山黑曜金咖啡公路周邊觀光路線道路品質提升工程（區道南99、104、104-2、105線）（第二標）,臺南市東山區區道南104-2線5K+100處,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2023,2023-11-14,否,03
33,33,44416929,忠佑營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,大清建設有限公司,80423261,大清建設中壢區雙嶺段1411 地號等7 筆店舖、集合住宅新建工程,工區內C棟結構體地上18 層排煙管道鐵架平台上,2268,中壢區松勇路與松義路交叉口工地,桃園市政府勞動檢查處,2023,2023-11-14,是,06
34,34,,羅OO（即宏榮電料行）,G批發及零售業(家用電器零售業),墜落、滾落,1,林OO,,民宅電熱水器電熱管更換作業,民宅之水塔平台,2274,,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-11-13,否,02
35,35,N100785626,梁00(即陽興械護工業社),S其他服務業(汽車維修業),被夾、被捲,1,王煜杰,B122204166,鏟裝機維修作業,彰化縣秀水鄉金興段931地號,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-11-13,否,02
36,36,16859181,源鑫營造有限公司,F營造業(其他土木工程業),火災,1,經濟部觀音產業園區服務中心,98226333,觀音工業區國建三路、經建四路人行道及道路改善工程,桃園市觀音區國建三路與國瑞路口,2268,桃園市觀音區國建三路,桃園市政府勞動檢查處,2023,2023-11-13,是,06
37,37,,蔡OO（自然人）,F營造業(其他專門營造業),墜落、滾落,1,縉驛實業股份有限公司,,嘉義縣民雄鄉成功街38號之舊有未生產廠房屋頂翻修工程,嘉義縣民雄鄉成功街38號廠房屋頂,2277,嘉義縣民雄鄉成功街38號,勞動部職業安全衛生署南區職業安全衛生中心,2023,2023-11-10,是,03
38,38,13059524,昱鋐實業股份有限公司,C製造業(其他金屬加工處理業),物體倒塌、崩塌,1,,,,,2280,屏東縣枋寮鄉東海村臨海路2段112號,勞動部職業安全衛生署南區職業安全衛生中心,2023,2023-11-10,是,03
39,39,,李OO(即東南上光廠),C製造業(未分類其他紙製品製造業),墜落、滾落,1,,,,臺中市神岡區中山路360巷159號門口,2272,,臺中市勞動檢查處,2023,2023-11-10,否,07
40,40,,昇麒電器有限公司,G批發及零售業(家用電器批發業),墜落、滾落,1,吳〇〇,,吳〇〇民宅冷氣安裝工程,住宅後陽台,2268,-,桃園市政府勞動檢查處,2023,2023-11-08,是,06
41,41,02688413,陳OO(即大安生命禮儀企業社),S其他服務業(殯葬及相關服務業),墜落、滾落,1,,02688413,,,,新竹縣關西鎮店子岡12-11號,勞動部職業安全衛生署北區職業安全衛生中心,2023,2023-11-07,是,01
42,42,27996275,布魯文化有限公司,M專業、科學及技術服務業(廣告業),墜落、滾落,1,太揚行銷股份有限公司,42997977,新北市土城區青雲路82號外牆廣告帆布更換工程,外牆,2267,新北市土城區青雲路82號,新北市政府勞動檢查處,2023,2023-11-07,是,05
43,43,82588099,臺灣港務股份有限公司基隆港務分公司,H運輸及倉儲業(港埠業),墜落、滾落,1,,00277104,BC-183橋式貨櫃起重機整修作業,基隆港西岸第17號公用碼頭,2265,基隆港西岸第17號公用碼頭,勞動部職業安全衛生署北區職業安全衛生中心,2023,2023-11-06,是,01
44,44,,金石乒乓休閒育樂有限公司,F營造業(建物完工裝修工程業),被夾、被捲,1,,,金石乒乓球館工地監視器安裝工程,嘉義市西區友忠路580號旁工地,,,勞動部職業安全衛生署南區職業安全衛生中心,2023,2023-11-06,是,03
45,45,73108400,成功醬園,C製造業(調味品製造業),與有害物等之接觸,1,,73108400,,成功醬園 (地址：臺南市新化區知義里中興路373號)之醬油發酵槽,2278,臺南市新化區知義里中興路373號,勞動部職業安全衛生署南區職業安全衛生中心,2023,2023-11-06,是,03
46,46,88588624,劉○○(即仲峖企業社),F營造業(其他專門營造業),墜落、滾落,1,,58010195,晉昇碾米工廠新建工程,彰化縣埤頭鄉中央路997巷251號「晉昇碾米工廠新建工程」工地現場,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-10-30,是,02
47,47,56121907,味丹企業股份有限公司沙鹿第一工廠,C製造業(調味品製造業),感電,1,味丹企業股份有限公司沙鹿第一工廠,56121907,,臺中市沙鹿區興安路63號,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-10-30,否,02
48,48,,尚溓環工有限公司,C製造業(產業用機械設備維修及安裝業),墜落、滾落,1,吳OO,,,尚溓環工有限公司,2279,楠梓區高楠公路1616巷47之1號,高雄市政府勞工局勞動檢查處,2023,2023-10-27,是,09
49,49,18997007,達欣工程股份有限公司,F營造業(建築工程業),墜落、滾落,1,臺中市政府建設局,無,水湳國際會展中心新建工程,高差約18.7公尺之空間桁架上,2272,臺中市西屯區黎明路三段與凱旋路口,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-10-25,是,02
50,50,4477420,温國勝(即上順玻璃行),F營造業(建物完工裝修工程業),墜落、滾落,1,達麗建設事業股份有限公司,87412937,台北市陽明段公設 VIP 工程,地上1樓多功能室,,臺北市士林區基河路 300 巷,臺北市勞動檢查處,2023,2023-10-25,是,04
51,51,4477420,温OO(即上順玻璃行),F營造業(建物完工裝修工程業),墜落、滾落,1,達麗建設事業股份有限公司,87412937,台北市陽明段公設 VIP 工程,地上1樓多功能室,,臺北市士林區基河路 300 巷,臺北市勞動檢查處,2023,2023-10-25,是,04
52,52,64437303,鼎晸集成有限公司,F營造業(冷凍、空調及管道工程業),物體倒塌、崩塌,1,鵬鼎科技股份有限公司,66406662,鵬鼎科技股份有限公司高雄園區(一期工程)新建工程消防及基礎水電工程之一般水電工程,研發行政棟西側5號道路電信人孔附近,2279,高雄市路竹區路科九路與後鄉路交叉口,南部科學園區管理局,2023,2023-10-25,是,13
53,53,84507690,信暐鋼構股份有限公司,C製造業(金屬結構製造業),物體飛落,1,,,,信暐鋼構股份有限公司三廠1A棟廠房蓋板區,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-10-24,否,02
54,54,,桃園市蘆竹區農會,K金融及保險業(農會及漁會信用部),物體倒塌、崩塌,1,,,,公糧倉房第三倉,2268,-,桃園市政府勞動檢查處,2023,2023-10-24,是,06
55,55,,台達電子工業股份有限公司,F營造業(機電、電信及電路設備安裝業),被撞,1,臺南市政府工務局,,臺南市水銀路燈落日計畫案(第二區),臺南市龍崎區民宅前,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2023,2023-10-21,否,03
56,56,,居德營建事業股份有限公司,F營造業(建築工程業),墜落、滾落,1,,,居德營建事業股份有限公司屏東縣內埔鄉和興段188地號店鋪集合住宅新建工程,屏東縣內埔鄉和興段188地號本工程之南側外牆懸臂施工架第3層處,,,勞動部職業安全衛生署南區職業安全衛生中心,2023,2023-10-21,是,03
57,57,,蔡OO,F營造業(建物完工裝修工程業),墜落、滾落,1,李OO,,李OO住宅外牆整修暨防水工程,花蓮縣玉里鎮OOO號李OO住宅1 樓屋頂,,,勞動部職業安全衛生署北區職業安全衛生中心,2023,2023-10-19,否,01
58,58,54273098,毅誠物業綜合事業有限公司,N支援服務業(人力供應業),其他交通事故,1,,54273098,,新北市鶯歌區八德路99號,,,新北市政府勞動檢查處,2023,2023-10-19,是,05
59,59,,復盛股份有限公司,C製造業(泵、壓縮機、活栓及活閥製造業),墜落、滾落,1,建康國際食品股份有限公司,,建康國際食品股份有限公司廠房空壓機配管工程,廠區1樓天花板區域工作場所,2268,桃園市大園區國際路一段17號,桃園市政府勞動檢查處,2023,2023-10-19,是,06
60,60,,陳OO,A農、林、漁、牧業(其他農作物栽培業),墜落、滾落,1,,,,南投縣集集鎮洞角巷37號往前200公尺右側苦茶樹林,2274,南投縣集集鎮洞角巷37號往前200公尺右側苦茶樹林,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-10-18,是,02
61,61,無,陳○○苦茶籽採收作業,A農、林、漁、牧業(其他農作物栽培業),墜落、滾落,1,,無,,,,南投縣集集鎮柴橋頭段洞角小段附近,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-10-18,是,02
62,62,,天復光電科技有限公司,D電力及燃氣供應業(電力供應業),感電,1,,,太陽光電發電系統安裝工程機電部分,屏東縣鹽埔鄉中山路136-83號,2280,,勞動部職業安全衛生署南區職業安全衛生中心,2023,2023-10-16,否,03
63,63,22680516,長佑營造有限公司,F營造業(其他土木工程業),墜落、滾落,1,莊巖建設股份有限公司,89954401,莊巖建設草新段集合住宅新建工程,C棟地下1樓垃圾管道間,2268,桃園市觀音區八德街（草漯國中對面）,桃園市政府勞動檢查處,2023,2023-10-15,是,06
64,64,,金典營造有限公司,F營造業(其他專門營造業),墜落、滾落,1,林悅,,林悅傳統建築修復工程,金門縣烈嶼鄉黃埔村后頭42號本工程之廚房2樓樓板邊緣開口處,2285,,勞動部職業安全衛生署南區職業安全衛生中心,2023,2023-10-13,否,03
65,65,52356446,福清營造股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,臺北自來水事業處,03774909,（109建035）公館配水池改建暨共構多目標綜合大樓新建工程,,2266,中正區思源街1號,臺北市勞動檢查處,2023,2023-10-13,是,04
66,66,,台灣科慕股份有限公司觀音廠,C製造業(未分類其他化學製品製造業),物體飛落,2,,,西側反應爐及周邊設備拆磚,台灣科慕股份有限公司觀音廠,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2023,2023-10-12,否,01
67,67,69829150,環衛衛生器材有限公司,C製造業(水泥及混凝土製品製造業),物體倒塌、崩塌,1,,,,臺南市新市區中山路263號,,臺南市新市區中山路263號,勞動部職業安全衛生署南區職業安全衛生中心,2023,2023-10-12,是,03
68,68,,鴻佳昇企業有限公司,G批發及零售業(回收物料批發業),物體倒塌、崩塌,1,漢泰鋼鐵廠股份有限公司,,,,2279,高雄市小港區世全路4號,高雄市政府勞工局勞動檢查處,2023,2023-10-12,是,09
69,69,27329077,山林水環境工程股份有限公司,F營造業(其他專門營造業),墜落、滾落,1,台灣糖業股份有限公司畜殖事業部,99128943,農業循環豬場改建投資計畫第一期統包工程,,2272,臺中市后里區口庄路30-6號,臺中市勞動檢查處,2023,2023-10-11,是,07
70,70,84249271,暢品企業有限公司,G批發及零售業(回收物料批發業),跌倒,1,,,,,2279,高雄市仁武區仁安三巷4號,高雄市政府勞工局勞動檢查處,2023,2023-10-09,是,09
71,71,,泓嘉工程有限公司,F營造業(其他土木工程業),感電,1,臺南市政府工務局,,左鎮區南171民生橋改建工程,臺南市左鎮區本工程鑽掘機抓土斗處,,,勞動部職業安全衛生署南區職業安全衛生中心,2023,2023-10-08,是,03
72,72,83076928,,,,1,,83076928,,,,,桃園市政府勞動檢查處,2023,2023-10-06,,06
73,73,18770509,東隆興業股份有限公司彰化芳苑廠,C製造業(人造纖維製造業),墜落、滾落,1,,無業主,成品貨運載送,彰化縣芳苑鄉後寮村工區三路4號,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-10-05,否,02
74,74,無,葉○○,F營造業(建物完工裝修工程業),墜落、滾落,1,張○○,無,民宅泥作工程,客廳,2267,,新北市政府勞動檢查處,2023,2023-10-04,否,05
75,75,90342083,台灣科慕股份有限公司觀音廠,C製造業(化學原材料製造業),物體飛落,2,,24548079,西側反應爐及周邊設備拆磚,台灣科慕股份有限公司觀音廠,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2023,2023-10-02,否,01
76,76,無統編,黃○○,F營造業(其他專門營造業),墜落、滾落,1,,34556891,,,,,新北市政府勞動檢查處,2023,2023-10-02,否,05
77,77,28027894,釜基建設股份有限公司,F營造業(建築工程業),墜落、滾落,1,,28027894,釜基建設增建工程,6樓後陽臺,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-09-28,否,02
78,78,70726821,元太和石業股份有限公司,C製造業(預拌混凝土製造業),被夾、被捲,1,,,,南投縣仁愛鄉武界段424地號,2274,,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-09-28,否,02
79,79,31864347,張陳OO（即仁源工程行）,F營造業(建物完工裝修工程業),物體倒塌、崩塌,1,國家安全局,無,大新街營舍修繕工程,既有大門之混凝土雨遮,2267,,新北市政府勞動檢查處,2023,2023-09-28,否,05
80,80,,台灣中華蠟業有限公司,C製造業(未分類其他化學製品製造業),物體倒塌、崩塌,1,,,,中蠟廣場北門邊,2272,,臺中市勞動檢查處,2023,2023-09-28,否,07
81,81,無,劉OO,E用水供應及污染整治業(非有害廢棄物處理業),被撞,1,無,無,,新北市五股區民義路1段220巷7之17號旁之資源回收場,2267,五股區民義路1段220巷7之17號旁,新北市政府勞動檢查處,2023,2023-09-27,是,05
82,82,,義宏室內裝修工程有限公司,F營造業(其他專門營造業),墜落、滾落,1,柏文健康事業股份有限公司,,臺南市永康區永大路二段1296號建築物鋼骨結構補強工程,臺南市永康區永大路2段1296號本工程工地1F,,臺南市永康區永大路二段1296號,勞動部職業安全衛生署南區職業安全衛生中心,2023,2023-09-26,是,03
83,83,,林○○,R藝術、娛樂及休閒服務業(藝術表演業),墜落、滾落,1,邱厝庄福德祠,,布袋戲作業(含搭設戲棚),臺中市梧棲區臺灣大道8段830號,2272,,臺中市勞動檢查處,2023,2023-09-26,否,07
84,84,27617892,富強輪胎工廠股份有限公司,C製造業(輪胎製造業),其他,1,,59743302,,富強輪胎工廠股份有限公司警衛室旁停車場,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-09-24,否,02
85,85,,聯鐵企業股份有限公司,C製造業(產業用機械設備維修及安裝業),墜落、滾落,1,,,屋頂型太陽能光電發電系統工程,聯鐵企業股份有限公司廠內,2279,橋頭區中崎路36號,高雄市政府勞工局勞動檢查處,2023,2023-09-24,是,09
86,86,97239710,葳翔營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,帝闊建設股份有限公司,53961625,帝闊大隱住宅新建工程,4樓外牆施工架,2273,彰化縣和美鎮和泰路18號對面,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-09-22,是,02
87,87,28288026,明揚國際科技股份有限公司,C製造業(體育用品製造業),爆炸,6,,28288026,,一廠一樓倉庫東南側,,屏東市大洲里經建路38號,經濟部加工出口區管理處,2023,2023-09-22,是,10
88,88,86990585,元益營造工程股份有限公司,F營造業(建築工程業),墜落、滾落,1,大硯建設股份有限公司,28958720,大硯建設公園段拾肆層店鋪集合住宅新建工程,8樓外牆施工架,2270,新竹縣竹北市公園段1181地號(成功六街88號對面),勞動部職業安全衛生署北區職業安全衛生中心,2023,2023-09-21,是,01
89,89,,呂OO,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,林OO,,浴室水電工程,3樓陽台,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-09-21,否,02
90,90,99753017,朱○○（即阡益企業社）,E用水供應及污染整治業(非有害廢棄物清除業),物體倒塌、崩塌,1,,,,資源回收物堆置場左後方太空包堆置處,2268,桃園市平鎮區洪圳路465號,桃園市政府勞動檢查處,2023,2023-09-21,是,06
91,91,34667051,千瑞營造股份有限公司,F營造業(其他專門營造業),墜落、滾落,1,玖益建設股份有限公司,46500507,玖益建設板橋區公館段集合住宅新建工程（建照號碼：107板建字第340號）,工地升降機,2267,板橋區文德路11號,新北市政府勞動檢查處,2023,2023-09-20,是,05
92,92,80159608,生態保實業股份有限公司,F營造業(機電、電信及電路設備安裝業),感電,1,,18251730,,,,,新北市政府勞動檢查處,2023,2023-09-18,否,05
93,93,,建順煉鋼股份有限公司,C製造業(鋼鐵冶鍊業),墜落、滾落,1,,,,電弧爐區,2271,,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-09-17,否,02
94,94,,蔡OO(即OO水電行),F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,,,邱OO自用農舍新建工程,一樓室內施工架工作臺,2275,雲林縣古坑鄉棋盤段99地號,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-09-15,是,02
95,95,,交通部高速公路局中區養護工程分局,O公共行政及國防；強制性社會安全(政府機關),物體飛落,1,,,中分局一般勞務作業工作112年2月至113年1月-D苗栗,國道1號南下153K+700外側邊坡,2271,,勞動部職業安全衛生署中區職業安全衛生中心,2023,2023-09-15,是,02
96,96,93759859,崴盛水電有限公司,F營造業(建物完工裝修工程業),感電,1,合作金庫人壽保險股份有限公司,28990860,辦公室新址設計及裝修工程,於5樓茶水間感電,2266,中山區南京東路2段85、87號5樓及6樓,臺北市勞動檢查處,2023,2023-09-15,是,04
97,97,,中華工程股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,經濟部水利署南區水資源分署,,曾文南化聯通管統包工程A1標,會議室室內東側,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2023,2023-09-11,否,03
98,98,91089215,廣匯環保股份有限公司,G批發及零售業(回收物料批發業),其他交通事故,1,,27456452,,,,,新北市政府勞動檢查處,2023,2023-09-11,否,05
99,99,,張○○,S其他服務業(視聽電子產品及家用電器維修業),墜落、滾落,1,李○○,,冷凍設備維修工程,臺中市霧峰區育仁街57號2樓,2272,,臺中市勞動檢查處,2023,2023-09-11,否,07
100,100,53178130,億榮漁業有限公司,A農、林、漁、牧業(漁撈業),與有害物等之接觸,1,無,53178130,無,億順101號漁船,2279,高雄市旗津區渡船巷124號碼頭所停靠之億順101號漁船,高雄市政府勞工局勞動檢查處,2023,2023-09-11,是,09
101,101,,台灣電力股份有限公司輸變電工程處南區施工處,D電力及燃氣供應業(電力供應業),感電,1,,,69kV交連PE電纜及附屬器材(購置暨安裝)-竹崎～嘉埔分歧欣欣線,台電#76特高壓電塔南側之C2橫擔,2277,,勞動部職業安全衛生署南區職業安全衛生中心,2023,2023-09-09,否,03
