編號,序號,事業單位統一編號,事業單位,行業別,災害類型,罹災人數（數量）,業主,業主統一編號,工程名稱,場所（肇災處）,縣市,地址,勞動檢查機構,年度,發生日期,是否顯示於地圖,agencyCode
203,38,16544943,耕基營造有限公司,F營造業(其他土木工程業),墜落、滾落,1,新北市政府觀光旅遊局,10047010,112年新北市碧潭吊橋維護工作,施工架,2267,新店區新店路157號,新北市政府勞動檢查處,2024,2024-05-14,是,05
204,39,53973848,定穎企業有限公司,C製造業(預拌混凝土製造業),墜落、滾落,1,,53973848,,定穎企業有限公司瑞穗廠,2282,花蓮縣瑞穗鄉瑞北村30號,勞動部職業安全衛生署北區職業安全衛生中心,2024,2024-05-13,是,01
205,40,93787594,紘廷營造有限公司,F營造業(其他土木工程業),被撞,1,彰化縣田中鎮公所,無,田中鎮鴻門圳旁側溝加蓋及大社路三段764巷等處道路改善工程,彰化縣田中鎮鴻門圳旁,2273,彰化縣田中鎮鴻門圳,勞動部職業安全衛生署中區職業安全衛生中心,2024,2024-05-13,是,02
206,41,8481327,簡OO（即文山鐵工企業社）,G批發及零售業(金屬建材批發業),墜落、滾落,1,高雄市鳳山區農會綜合市場（鳳山果菜市場）,8501127,水槽拆除工程,市場內冷凍櫃頂上墜落,2279,高雄市鳳山區五甲一路451號,高雄市政府勞工局勞動檢查處,2024,2024-05-13,是,09
207,42,84208855,昱嘉營造有限公司,F營造業(其他土木工程業),墜落、滾落,1,裕德學校財團法人新北市裕德高級中等學校,10620373,裕德學校員福段運動休閒設施增建工程（111土建字第244號）,新北市土城區擺接堡路1號,2267,土城區擺接堡路1號,新北市政府勞動檢查處,2024,2024-05-12,是,05
208,43,89982791,義力營造股份有限公司,F營造業(其他土木工程業),被撞,1,交通部高速公路局,00972378,國道1號增設銜接台74線系統交流道工程,臺中市北屯區國道1號銜接台74線系統交流道匝道B 0K+450 ,2272,臺中市北屯區國道1號銜接台74線系統交流道匝道B 0K+450 (台74線東行14K+500側),勞動部職業安全衛生署中區職業安全衛生中心,2024,2024-05-10,是,02
209,44,97400798,呈豐營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,宏鑫開發股份有限公司,83686745,新北市新莊區興化市場新建工程（建照號碼：111莊建字第097號）,地下2樓中間樁開口,2267,新莊區五工三路與五工路68巷口,新北市政府勞動檢查處,2024,2024-05-10,是,05
210,45,33856815,裕光電業股份有限公司,C製造業(電線及電纜製造業),物體倒塌、崩塌,1,,33856815,,,2267,,新北市政府勞動檢查處,2024,2024-05-08,是,05
211,46,85887872,瑞鋒營造股份有限公司,F營造業(其他土木工程業),物體倒塌、崩塌,1,內政部國土管理署南區都市基礎工程分署,76012815,高雄新市鎮第二期發展區(配合科學園區)開發案區段徵收公共工程(5區)暨南部科學園區高雄第二園區(橋頭)設施工程(5區)及高雄市筆秀排水3K＋125~4K＋300整治工程,本工程編號 CD08 排水箱涵鋼板樁作業場所(里程 0K+280),2279,高雄市燕巢區海峰路及四林路口,南部科學園區管理局,2024,2024-05-08,是,13
212,47,07678110,萬榮國際企業股份有限公司,G批發及零售業(玩具及娛樂用品批發業),墜落、滾落,1,-,-,-,新北市三重區仁華街106號,2267,新北市三重區仁華街106號,新北市政府勞動檢查處,2024,2024-05-07,是,05
213,48,97130459,信升昌營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,興翔開發股份有限公司,52780674,興翔開發股份有限公司新建工程（109板建字第489號） ,地上1樓夾層,2267,板橋區永豐街37號旁,新北市政府勞動檢查處,2024,2024-05-07,是,05
214,49,06342243,嘉進水電工程行,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,嘉義縣東石鄉東石國民小學,66353047,嘉義東石國小局部電力改善工 程,1 樓走廊,2277,嘉義縣東石鄉猿樹村117 號,勞動部職業安全衛生署南區職業安全衛生中心,2024,2024-05-06,是,03
215,50,54560296,詠和科技有限公司,C製造業(產業用機械設備維修及安裝業),溺斃,1,臺南市政府水利局,36724654,113年度臺南市水門抽水站代操作與維護工作及機電整修-溪南區(第3標),臺南市安南區本淵寮排水河道,2278,臺南市安南區本淵寮排水河道,勞動部職業安全衛生署南區職業安全衛生中心,2024,2024-05-06,是,03
216,51,83076928,,,,1,,無,,,,,桃園市政府勞動檢查處,2024,2024-05-04,,06
217,52,25184292,晉笙營造有限公司,F營造業(建築工程業),墜落、滾落,1,欣藝翔實業有限公司,25184292,欣藝翔實業有限公司斗南僑真段一期八戶新建工程,北側4樓外牆施工架,2275,雲林縣斗南鎮建國三路517號旁,勞動部職業安全衛生署中區職業安全衛生中心,2024,2024-04-30,是,02
218,53,97496082,大陸種苗有限公司,,墜落、滾落,1,,無,,臺南市善化區胡家里胡厝寮26-7號,,,勞動部職業安全衛生署南區職業安全衛生中心,2024,2024-04-29,是,03
219,54,53280579,立宏砂石有限公司,C製造業(未分類其他非金屬礦物製品製造業),感電,1,,無,,新製作進料輸送帶,2282,花蓮縣吉安鄉海岸路609號,勞動部職業安全衛生署北區職業安全衛生中心,2024,2024-04-23,是,01
220,55,13125067,台塑石化股份有限公司,C製造業(石油及煤製品製造業),墜落、滾落,1,,86522210,2024年第二套高架燃燒塔檢修工程,塑化公司煉油部公用廠廠區,2275,,勞動部職業安全衛生署中區職業安全衛生中心,2024,2024-04-23,否,02
221,56,20817282,中鼎工程股份有限公司,M專業、科學及技術服務業(工程服務及相關技術顧問業),墜落、滾落,1,台灣電力股份有限公司核能火力發電工程處南部施工處,81905126,興達電廠燃氣機組更新改建計畫1至3號機複循環發電機組設備及其廠房與相關設施採購帶安裝案,廢水處理及回收水處理大樓內牆,2279,高雄市永安區興達路旁工區,高雄市政府勞工局勞動檢查處,2024,2024-04-23,是,09
222,57,23945901,又廣營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,,28491718,瑞騰建設股份有限公司中壢區內厝段753地號集合住宅新建工程（遠傳UNI）,工區結構體7樓,2268,桃園市中壢區內厝段753地號,桃園市政府勞動檢查處,2024,2024-04-21,是,06
223,58,53622914,天佑土木工程有限公司,F營造業(其他土木工程業),墜落、滾落,1,陳建全,無,陳建全楊梅區東流段799地號住宅新建工程（泥作工程施作）,2樓室內,2268,楊梅區甡甡路95號旁,桃園市政府勞動檢查處,2024,2024-04-18,是,06
224,59,96912363,統昱工程有限公司,G批發及零售業(電子、通訊設備及其零組件批發業),墜落、滾落,1,裕鐵企業股份有限公司,85978401,PGL4＆ARP2 儀電工程,路竹區復興路1133巷500號,2279,高雄市路竹區復興路1133巷500號,高雄市政府勞工局勞動檢查處,2024,2024-04-18,是,09
225,60,83137158,先登建設有限公司,F營造業(建築工程業),墜落、滾落,1,,83137158,先登建設有限公司等37戶新建集合住宅圍牆工程,4樓電梯井,2282,花蓮縣花蓮市裕民段249-2地號(富裕十街17號旁),勞動部職業安全衛生署北區職業安全衛生中心,2024,2024-04-17,是,01
226,61,94068642,合騰營造有限公司,F營造業(建築工程業),墜落、滾落,1,大來重工有限公司,53184512,大來重工廠房新建工程,屏東縣屏東市本工程廠房北側2樓H-4梁柱接頭處,2280,屏東市大慶段21-27地號,勞動部職業安全衛生署南區職業安全衛生中心,2024,2024-04-16,是,03
227,62,92537599,基合能源科技有限公司,M專業、科學及技術服務業(未分類其他專業、科學及技術服務業),墜落、滾落,1,祥岳股份有限公司,28163601,太陽能光電發電設備(屋頂型)設置工程,祥岳股份有限公司,2282,花蓮縣花蓮市美工路32號,勞動部職業安全衛生署北區職業安全衛生中心,2024,2024-04-15,是,01
228,63,M12104914201,信泰國際企業股份有限公司,F營造業(建築工程業),被撞,1,亞洲大學附設豐原醫院暨附設私立豐原綜合長照機構籌備處,944941310001,亞洲大學附設豐原醫院暨長照機構、托育大樓新建工程,臺中市豐原區中正路與豐裕路交叉口,2272,,臺中市勞動檢查處,2024,2024-04-15,否,07
229,64,90229097,偉宸工程有限公司,F營造業(建物完工裝修工程業),墜落、滾落,1,甲豪建設股份有限公司,46183306,甲豪建設三重五谷王北街住宅新建工程（建照號碼：107重建字第142號）,B棟屋突2層通風管道間,2267,三重區五谷王北街27巷口,新北市政府勞動檢查處,2024,2024-04-13,是,05
230,65,83293903,龍泉欣瓦斯行有限公司,G批發及零售業(其他燃料及相關產品零售業),火災,1,,無,,瓦斯儲存倉庫,2268,桃園市平鎮區南平路2段667號,桃園市政府勞動檢查處,2024,2024-04-12,是,06
231,66,61871112,綺盟精密有限公司,C製造業(未分類其他金屬製品製造業),被夾、被捲,1,,無,,,2272,,臺中市勞動檢查處,2024,2024-04-12,否,07
232,67,87219222,江oo(即昌平企業社),H運輸及倉儲業(汽車貨運業),被撞,1,,87219222,,苗栗縣頭屋鄉鳴鳳村1鄰柚子樹坑10號後方空地,2271,,勞動部職業安全衛生署中區職業安全衛生中心,2024,2024-04-11,否,02
233,68,91940039,謝OO（即馬兆工程行）,F營造業(建物完工裝修工程業),墜落、滾落,1,,91940039,,,2279,高雄市梓官區港十街6 之8 號,高雄市政府勞工局勞動檢查處,2024,2024-04-10,是,09
234,69,53073987,均懋營造有限公司,B礦業及土石採取業(砂、石採取及其他礦業),其他交通事故,1,均懋營造有限公司,61604805,113郡坑溪上游野溪河段疏濬作業-支出部分併辦土石標售,南投縣信義鄉郡坑溪上游砂石運輸便道,2274,南投縣信義鄉郡坑溪上游砂石運輸便道,勞動部職業安全衛生署中區職業安全衛生中心,2024,2024-04-09,是,02
235,70,00000000,戴OO,M專業、科學及技術服務業(廣告業),墜落、滾落,1,澄觀骨外科診所,41274587,掛廣告布條作業,高雄市仁武區仁雄路89-6號1樓,2279,高雄市仁武區仁雄路 89-6 號 1 樓,高雄市政府勞工局勞動檢查處,2024,2024-04-06,是,09
236,71,28921013,金佳欣有限公司,G批發及零售業(建材零售業),物體飛落,1,俊谷碾米廠,06212419,俊谷米廠廠房舊有設施拆除工程,俊谷碾米廠之稻穀倉庫,2275,,勞動部職業安全衛生署中區職業安全衛生中心,2024,2024-04-03,否,02
237,72,89307192,世豐電力股份有限公司,D電力及燃氣供應業(電力供應業),溺斃,1,-,-,,,2282,,勞動部職業安全衛生署北區職業安全衛生中心,2024,2024-04-02,否,01
238,73,94092158,海森室內設計有限公司,F營造業(建物完工裝修工程業),墜落、滾落,1,張OO,無,龍潭中興路張小姐室內裝修工程,屋頂,2268,,桃園市政府勞動檢查處,2024,2024-04-01,否,06
239,74,27811559,利多資源回收有限公司,E用水供應及污染整治業(非有害廢棄物清除業),物體倒塌、崩塌,1,,無,,臺中市梧棲區草湳里自強路175號,2272,,臺中市勞動檢查處,2024,2024-04-01,否,07
240,75,54539288,川普工程有限公司,F營造業(建物完工裝修工程業),物體倒塌、崩塌,1,海樺廣告股份有限公司,28466387,圓山富璟房屋銷售案之接待中心拆除工程,工區1樓,2266,臺北市士林區福港街208號,臺北市勞動檢查處,2024,2024-03-30,是,04
241,76,93223195,黃OO(即浤昌企業社),F營造業(建物完工裝修工程業),墜落、滾落,1,高雄市殯葬管理處,76004878,高雄市殯葬管理處多功能祭拜廳及法事室維修工程,高雄市殯葬管理處,2279,三民區本館路600巷20號多功能祭拜廳,高雄市政府勞工局勞動檢查處,2024,2024-03-25,是,09
242,77,22583140,佳豐鋁業股份有限公司,C製造業(鋁鑄造業),爆炸,2,,22583140,,高雄市湖內區中山路二段 2 巷 15 號,,,高雄市政府勞工局勞動檢查處,2024,2024-03-23,是,09
243,78,16218996,廣鑫營造有限公司,F營造業(道路工程業),物體倒塌、崩塌,1,無,無業主,非工程,新竹市香山區南隘路一段121巷1號旁,2269,,勞動部職業安全衛生署北區職業安全衛生中心,2024,2024-03-19,是,01
244,79,23788536,東生營造股份有限公司,F營造業(建築工程業),跌倒,1,華南金資產管理股份有限公司,27255595,新北市新店區中央段住宅大樓新建工程（建照號碼：111店建字第383號）,工地一樓水泥攪拌機,2267,新店區中央北街107號旁,新北市政府勞動檢查處,2024,2024-03-18,是,05
245,80,80207307,大巨匠國際冷凍科技有限公司,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,奇秦有限公司,93657136,冷凍庫及冷藏庫安裝作業,,2272,,臺中市勞動檢查處,2024,2024-03-15,否,07
246,81,58020567,竣嘉工程有限公司,F營造業(整地、基礎及結構工程業),墜落、滾落,1,大合順磚廠股份有限公司,59021754,廠房屋頂烤漆浪板更新工程,彰化縣大村鄉平和村山腳路184號廠房屋頂,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2024,2024-03-14,否,02
247,82,23088512,經濟部水利署中區水資源分署,F營造業(公用事業設施工程業),溺斃,1,,02908991,鯉魚潭水庫中游段抽泥清淤至大安溪放淤,苗栗縣鯉魚潭水庫,2271,苗栗縣鯉魚潭水庫,勞動部職業安全衛生署中區職業安全衛生中心,2024,2024-03-13,是,02
248,83,86524717,亞獵士科技股份有限公司,C製造業(自行車零件製造業),物體飛落,1,,無,,,2278,臺南市山上區北勢洲21之2號,勞動部職業安全衛生署南區職業安全衛生中心,2024,2024-03-13,是,03
249,84,31857113,坤旺營造有限公司,F營造業(建築工程業),墜落、滾落,1,泳昇機械股份有限公司,44402468,泳昇機械龍潭區三元段886-4等4筆地號廠房新建工程,桃園市龍潭區三角林街56號,2268,桃園市龍潭區三角林街56號,桃園市政府勞動檢查處,2024,2024-03-11,是,06
250,85,88651858,信泰國際企業股份有限公司,F營造業(建築工程業),墜落、滾落,1,財團法人中國醫藥大學,52005408,臺中市立老人復健綜合醫院新建營運移轉案-社區健康大樓、復健長照大樓、行政暨宿舍大樓新建工程,臺中市北屯區太原路3段1142號,2272,復健長照大樓B棟C1電梯井,臺中市勞動檢查處,2024,2024-03-09,是,07
251,86,54989798,奇美營造股份有限公司 ,F營造業(建築工程業),墜落、滾落,1,麒美建設股份有限公司,84381427,僑馥建築經理股份有限公司集合住宅新建工程,宜蘭縣蘇澳鎮新榮路72號旁,2283,宜蘭縣蘇澳鎮新榮路72號旁,勞動部職業安全衛生署北區職業安全衛生中心,2024,2024-03-06,是,01
252,87,39681996,吳ＯＯ(即上明托運行),H運輸及倉儲業(汽車貨運業),墜落、滾落,1,,無,,臺中市大雅區神林路1段246巷22號,2272,,臺中市勞動檢查處,2024,2024-03-05,否,07
253,88,53796800,鈺霖機電有限公司,F營造業(機電、電信及電路設備安裝業),感電,1,遠雄文華匯管理委員會,82203334,,遠雄文華匯1樓之游泳池,,新竹縣竹北市縣政二路南段70-72號,勞動部職業安全衛生署北區職業安全衛生中心,2024,2024-03-04,是,01
254,89,12460014,辰豐營造股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,璞真建設股份有限公司,80293577,（109建233）璞真合和案住宅大樓新建工程,6樓施工架,,臺北市大安區濟南路3段41號對面,臺北市勞動檢查處,2024,2024-03-04,是,04
255,90,21205606,煒盛環科股份有限公司,E用水供應及污染整治業(廢水及污水處理業),溺斃,1,,無,迪化污水處理廠委託操作維護第七期設備更新-操作維護,臺北市大同區酒泉街235號,2266,,臺北市勞動檢查處,2024,2024-03-03,是,04
256,91,90406115,千鈺營造有限公司,F營造業(其他土木工程業),物體倒塌、崩塌,1,經濟部水利署第四河川分署,60901308,112 年度濁水溪德魯灣橋下游右岸堤段構造物維修改善工程,(模板)暫置區,2274,,勞動部職業安全衛生署中區職業安全衛生中心,2024,2024-03-02,否,02
257,92,54934345,家郡建設有限公司,L不動產業(不動產開發業),墜落、滾落,1,家郡建設有限公司,54934345,家那大建設公司大溪區員林段179-7地號新建工程,本案179-7地號結構體1樓,2268,大溪區員林路2段282巷51號旁,桃園市政府勞動檢查處,2024,2024-03-02,是,06
258,93,42570397,林園先進材料科技股份有限公司,C製造業(合成橡膠原料製造業),物體倒塌、崩塌,1,,42818882,,,,,高雄市政府勞工局勞動檢查處,2024,2024-03-01,是,09
259,94,22680516,長佑營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,莊巖建設股份有限公司,89954401,莊巖建設草新段集合住宅新建工程,工區B棟北側6樓施工架,2268,觀音區八德街與八德六街交叉口,桃園市政府勞動檢查處,2024,2024-02-29,是,06
260,95,27475492,馥都建設股份有限公司,F營造業(建築工程業),墜落、滾落,1,無,27475492,馥都A＋集合住宅新建工程,開口部分,2267,新北市土城區中正路與學府路二段口,勞動部職業安全衛生署北區職業安全衛生中心,2024,2024-02-27,是,01
261,96,27445765,佑名消防器材工程有限公司,L不動產業(不動產開發業),墜落、滾落,1,興格建設股份有限公司,27780916,新北市淡水區新興段522地號新建工程,新北市淡水區新春街47號對面,2267,新北市淡水區新春街47號對面,新北市政府勞動檢查處,2024,2024-02-27,是,05
262,97,T121893011,邱OO,F營造業(建物完工裝修工程業),跌倒,1,李OO,H223066506,台南市東區東安路民宅5、6樓地磚、牆磚及木隔間打除工程,本工程之5樓廚房內,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2024,2024-02-26,否,03
263,98,N220818717,優食台灣股份有限公司,H運輸及倉儲業(汽車貨運業),公路交通事故,1,-,-,-,新北市新莊區中港路143號,2267,新莊區中港路143號,新北市政府勞動檢查處,2024,2024-02-24,是,05
264,99,T120159976,特力屋室內裝修設計股份有限公司,G批發及零售業(建材零售業),墜落、滾落,1,張唐菱,-,LED燈具及吊扇安裝作業,新北市汐止區建成路57巷8號11樓,2267,新北市汐止區建成路57巷8號11樓,新北市政府勞動檢查處,2024,2024-02-23,是,05
265,100,07450418,新美光股份有限公司,C製造業(塗料、染料及顏料製造業),火災,1,-,07450418,-,新美光股份有限公司高雄營業所,2279,新北市土城區中山路56號,高雄市政府勞工局勞動檢查處,2024,2024-02-23,是,09
266,101,59019639,東峯紡織股份有限公司,C製造業(棉毛紡紗業),被夾、被捲,1,,59019639,操作定型機作業,定型機冷卻部,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2024,2024-02-22,否,02
267,102,43906835,中華航空股份有限公司修護工廠,C製造業(產業用機械設備維修及安裝業),被夾、被捲,1,,-,,,2268,桃園市大園區航勤南路15號,桃園市政府勞動檢查處,2024,2024-02-21,是,06
268,103,48217400,葉OO(即瑋同工程行),F營造業(建物完工裝修工程業),墜落、滾落,1,,50960307,,基隆市,,基隆市安樂區武訓街30號,勞動部職業安全衛生署北區職業安全衛生中心,2024,2024-02-17,是,01
269,104,08056929,裕瑋鋁業股份有限公司九如廠,C製造業(鍊鋁業),墜落、滾落,1,,08056929,,,2280,屏東縣九如鄉東寧村東寧路15-2號,勞動部職業安全衛生署南區職業安全衛生中心,2024,2024-02-08,是,03
270,105,28053034,台灣水泥股份有限公司花蓮廠,C製造業(水泥製造業),與有害物等之接觸,1,無,無,,台灣水泥股份有限公司花蓮廠預拌混凝土工場,2282,花蓮縣花蓮市美工五街3號,勞動部職業安全衛生署北區職業安全衛生中心,2024,2024-02-06,是,01
271,106,70417661,漢亞營造有限公司,F營造業(建築工程業),墜落、滾落,1,,70417661,屏東大埔段三小段44 戶華廈住宅新建工程,屏東縣屏東市大埔段三小段208-2地號之B 棟1 樓停車場電梯口前方柱牆之施工架處,,,勞動部職業安全衛生署南區職業安全衛生中心,2024,2024-02-04,是,03
272,107,26935791,伍暘紙業有限公司,C製造業(家庭及衛生用紙製造業),物體飛落,1,,90151773,進口衛生紙原料用原生紙漿捲貨櫃卸貨作業,彰化縣社頭鄉里仁村員集路一段151之6號1樓,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2024,2024-02-01,否,02
273,108,無,羅OO,N支援服務業(綠化服務業),墜落、滾落,1,,無,桂花樹及芒果樹修剪工作,雲林縣斗六市育樂街106號圍牆外之芒果樹旁,2275,,勞動部職業安全衛生署中區職業安全衛生中心,2024,2024-02-01,否,02
274,109,53488162,創奕能源科技股份有限公司,C製造業(汽車製造業),墜落、滾落,1,,53488162,,創奕能源科技股份有限公司(新埔廠),2270,新竹縣新埔鎮清水里汶水坑10鄰73號,勞動部職業安全衛生署北區職業安全衛生中心,2024,2024-01-31,是,01
275,110,22764579,新鑫股份有限公司,D電力及燃氣供應業(電力供應業),墜落、滾落,1,,-,海燕249kWP太陽能發電模組維護暨保養,廠房屋頂,2271,,勞動部職業安全衛生署中區職業安全衛生中心,2024,2024-01-29,否,02
276,111,N123732276,郭OO,F營造業(機電、電信及電路設備安裝業),物體倒塌、崩塌,1,陳OO,B120567562,陳OO魚塭水電工程,彰化縣鹿港鎮山崙段694地號,,,勞動部職業安全衛生署中區職業安全衛生中心,2024,2024-01-29,否,02
277,112,83594128,竑鈦建設股份有限公司,L不動產業(不動產開發業),墜落、滾落,1,,83594128,竑鈦建設股份有限公司桃園市觀音區草富段537地號等2筆土地新建集合住宅工程,竑鈦建設股份有限公司桃園市觀音區草富段537地號等2筆土地新建集合住宅工程之屋頂地坪,2268,桃園市觀音區莊一街59號對面,桃園市政府勞動檢查處,2024,2024-01-29,是,06
278,113,53222558,新頭北廚房器具有限公司,G批發及零售業(其他家用器具及用品零售業),墜落、滾落,1,,53222558,,,,,新北市政府勞動檢查處,2024,2024-01-27,否,05
279,114,06365836,新耘室內裝修工程有限公司,F營造業(建物完工裝修工程業),跌倒,1,張00,0000000000,新竹市香山區民宅修繕工程,新竹市香山區,2270,,勞動部職業安全衛生署北區職業安全衛生中心,2024,2024-01-26,否,01
280,115,54212065,順昌漁業有限公司,C製造業(未分類其他食品製造業),被夾、被捲,1,,54212065,,順昌漁業有限公司,2279,高雄市前鎮區漁港北一路74號,高雄市政府勞工局勞動檢查處,2024,2024-01-23,是,09
281,116,53095785,向陽農業生技股份有限公司,A農、林、漁、牧業(特用作物栽培業),與有害物等之接觸,1,,53095785,永安一區養殖池清池服務,高雄市永安區烏樹林段692-2、692-3地號,2279,高雄市永安區烏樹林段692-2、692-3地號,高雄市政府勞工局勞動檢查處,2024,2024-01-17,是,09
282,117,53994127,億軒電機有限公司,G批發及零售業(其他機械器具批發業),墜落、滾落,1,,53994127,,億軒電機有限公司,2270,新竹縣湖口鄉成功路1023號1樓,勞動部職業安全衛生署北區職業安全衛生中心,2024,2024-01-12,是,01
283,118,84564994,成鴻工程有限公司,F營造業(整地、基礎及結構工程業),墜落、滾落,1,張O川,無,張清川,屋頂開口,2275,,勞動部職業安全衛生署中區職業安全衛生中心,2024,2024-01-12,否,02
284,119,Q122008808,陳○○,F營造業(建物完工裝修工程業),墜落、滾落,1,,無,嘉義縣竹崎鄉番仔路科1號民宅屋頂翻修工程,本工程屋頂,2277,嘉義縣竹崎鄉番仔路科1號,勞動部職業安全衛生署南區職業安全衛生中心,2024,2024-01-12,是,03
285,120,16964965,玄通系統工程股份有限公司,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,台灣圓益石英股份有限公司,97165490,台灣圓益石英股份有限公司OEM新建廠房工程(UT工程),無塵室天花板,2271,苗栗縣銅鑼鄉中隆一路10號,勞動部職業安全衛生署中區職業安全衛生中心,2024,2024-01-11,是,02
286,121,59174337,吉宗營造股份有限公司,F營造業(建築工程業),跌倒,1,豪門國際建設股份有限公司,54577472,台南市安平區海興段21-2等地號住宅新建工程,本工程A2戶2樓,2278,臺南市安平區海興段21-2地號,勞動部職業安全衛生署南區職業安全衛生中心,2024,2024-01-11,是,03
287,122,23700883,銀泰科技股份有限公司,C製造業(其他通用機械設備製造業),物體飛落,1,,23700883,,銀泰科技股份有限公司彰濱廠,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2024,2024-01-10,否,02
288,123,90523444,味帝企業股份有限公司,I住宿及餐飲業(外燴及團膳承包業),跌倒,1,屏東縣立九如國民中學,91000401,,九如國中後門入口空地處,2280,,勞動部職業安全衛生署南區職業安全衛生中心,2024,2024-01-08,否,03
289,124,77002998,佑泉企業行,C製造業(發電、輸電及配電機械製造業),物體飛落,1,,77002998,,佑泉企業行,2279,高雄市仁武區成功路26之1號,高雄市政府勞工局勞動檢查處,2024,2024-01-08,是,09
290,125,33020007,大陸工程股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,合銘建設股份有限公司,80406354,合銘建設新店寶橋路住宅新建工程(建號：108店建字第271號),A棟39樓鋼構組配作業場所,2267,,勞動部職業安全衛生署北區職業安全衛生中心,2024,2024-01-06,否,01
291,126,16580449,農業部畜產試驗所東區分所,O公共行政及國防；強制性社會安全(政府機關),物體倒塌、崩塌,1,,40592178,,農業部畜產試驗所東區分所,2283,宜蘭縣五結鄉季新村季水路28-1號,勞動部職業安全衛生署北區職業安全衛生中心,2024,2024-01-06,是,01
292,127,34342717,皇昌營造股份有限公司,F營造業(其他專門營造業),溺斃,1,台灣中油股份有限公司,03707901,觀塘接收站外推方案之外廓防波堤新建工程,北防波堤暫存區,2267,新北市八里區商港路123號(即台北港),勞動部職業安全衛生署北區職業安全衛生中心,2024,2024-01-06,是,01
293,128,07861475,欣雄天然氣股份有限公司,D電力及燃氣供應業(氣體燃料供應業),墜落、滾落,1,,07861475,,高雄市大寮區新厝路1號附近人孔,2279,,高雄市政府勞工局勞動檢查處,2024,2024-01-05,否,09
294,129,86092598,天玉營造股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,樹藤建設有限公司,27207877,天大五新建工程,E棟3樓東南側C108號柱及G115號梁之天井,2279,高雄市楠梓區楠陽路與興西路交叉口,高雄市政府勞工局勞動檢查處,2024,2024-01-03,是,09
295,130,83076928,,,,1,,無,,,,,桃園市政府勞動檢查處,2024,2024-01-01,,06
