編號,序號,事業單位統一編號,事業單位,行業別,災害類型,罹災人數（數量）,業主,業主統一編號,工程名稱,場所（肇災處）,縣市,地址,勞動檢查機構,年度,發生日期,是否顯示於地圖,agencyCode
208,23,,力麗企業股份有限公司彰化化纖總廠,C製造業(人造纖維紡紗業),感電,1,,,,聚合廠鍋爐區3樓,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-06-15,否,02
209,24,,簡OO,N支援服務業(其他清潔服務業),感電,1,,,,新北市林口區文化二路1段68巷2號,2267,新北市林口區文化二路1段68巷2號,新北市政府勞動檢查處,2022,2022-06-15,是,05
210,25,,中港有限公司,G批發及零售業(未分類其他專賣批發業),物體倒塌、崩塌,1,,,,臺中市清水區臨港路5段518號,2272,,臺中市勞動檢查處,2022,2022-06-13,否,07
211,26,,全O真(即原義工程行),F營造業(其他土木工程業),墜落、滾落,1,南投縣政府原住民族行政局,,信義鄉同富村外坪頂聯絡道路災修復建工程,南投縣信義鄉同富村舊沙里仙林道0.5公里處工地,2274,南投縣信義鄉同富村舊沙里仙林道0.5公里處工地,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-06-10,是,02
212,27,25090669,皓勝工業股份有限公司,C製造業(預拌混凝土製造業),墜落、滾落,1,無,,無,皓勝工業股份有限公司造粒製程區2樓吊掛作業區邊緣,2268,桃園市新屋區永福路655號,桃園市政府勞動檢查處,2022,2022-06-09,是,06
213,28,,允升營造有限公司,F營造業(其他土木工程業),感電,1,章苗開發股份有限公司,,彰化高鐵田中站章苗飯店新建工程,10樓,2273,彰化縣田中鎮站區路二段99 號對面,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-06-07,是,02
214,29,,林OO（即品欣實業社）,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,福客居家有限公司,,林口區中山路倉庫裝修工程,地上1樓夾層,2267,新北市林口區中山路576之10號,新北市政府勞動檢查處,2022,2022-06-07,是,05
215,30,,王OO,F營造業(機電、電信及電路設備安裝業),感電,1,陳水金（即鐵寶企業社）,,,新北市汐止區汐平路2段52號,2267,新北市汐止區汐平路2段52號,新北市政府勞動檢查處,2022,2022-06-06,是,05
216,31,,大陸工程股份有限公司,F營造業(建築工程業),墜落、滾落,1,臺北市政府都市發展局,,（108建227）臺北市南港區南港機廠基地公共住宅統包工程,出土段露臺伸縮縫墜落,2266,臺北市南港區忠孝東路7段126號,臺北市勞動檢查處,2022,2022-06-04,是,04
217,32,,伸保水電工程股份有限公司,F營造業(機電、電信及電路設備安裝業),物體飛落,1,林鼎實業股份有限公司,,林鼎實業店鋪集合宅新建工程,地下開挖面,2272,臺中市北屯區崇德十九路與昌平東六路口,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-06-03,是,02
218,33,,弘佳工業股份有限公司,C製造業(其他橡膠製品製造業),被夾、被捲,1,弘佳工業股份有限公司,,,橡膠捏揉作業區,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-06-01,否,02
219,34,-,魏OO,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,徐永乾（即偉麗企業社）,01996715,,新北市樹林區龍興街32巷2號1樓之偉麗企業社廠房,2267,新北市樹林區龍興街32巷2號,新北市政府勞動檢查處,2022,2022-06-01,是,05
220,35,,晨達企業股份有限公司,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,聯華電子股份有限公司,,聯華電子Fab12A P5／P6新建工程,一樓墜落至地下一樓,2278,臺南市新市區南科三路57號,南部科學園區管理局,2022,2022-05-31,是,13
221,36,98859771,吳○○,F營造業(建築工程業),物體倒塌、崩塌,1,○○○,,○○○住房新建工程,1樓大底基礎,2272,臺中市西屯區長安路二段71巷,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-05-29,是,02
222,37,,進宏企業有限公司,F營造業(機電、電信及電路設備安裝業),與有害物等之接觸,2,新北市政府板橋區公所,,板橋區地下道及陸橋機電設備及燈具等維修工程,廢棄地下道內,2267,,新北市政府勞動檢查處,2022,2022-05-28,否,05
223,38,,張00(即茂鑫企業社),F營造業(建物完工裝修工程業),墜落、滾落,1,李○○,,宜蘭縣五結鄉溪濱路一段191之2號之民房屋頂泥作工程,屋頂,2283,宜蘭縣五結鄉溪濱路一段191之2號,勞動部職業安全衛生署北區職業安全衛生中心,2022,2022-05-22,是,01
224,39,11016900,嘉頡營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,正晟建設股份有限公司,50922228,正晟建設集合住宅新建工程,工區A棟無障礙電梯井、機坑區域及其進出之上下設備等工作場所墜落,2268,桃園市桃園區大興西路與正光路口,桃園市政府勞動檢查處,2022,2022-05-22,是,06
225,40,,花蓮縣玉里鎮公所環保暨殯葬管理所,E用水供應及污染整治業(非有害廢棄物清除業),跌倒,1,,,,,2282,,勞動部職業安全衛生署北區職業安全衛生中心,2022,2022-05-20,否,01
226,41,,許○○,F營造業(整地、基礎及結構工程業),感電,1,廣明實業股份有限公司,,5號倉庫拆除工程,5號倉庫,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2022,2022-05-19,否,01
227,42,,蓬進營造有限公司,F營造業(其他土木工程業),公路交通事故,1,彰化縣政府(工務處),,台76線埔心交流道至員林30米園道北側新闢工程,西向東外側車道,2273,彰化縣埔心鄉員埔路約0K+530處,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-05-17,是,02
228,43,,鈜茗工程行,F營造業(建物完工裝修工程業),墜落、滾落,1,貫亞實業有限公司,,貫亞實業有限公司廠房修繕工程,本工程之屋頂處,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-05-17,否,03
229,44,,祐安貨運有限公司,H運輸及倉儲業(汽車貨運業),墜落、滾落,1,昱盛營造股份有限公司,,土石運輸作業,臺北港北堤新生地,2267,,新北市政府勞動檢查處,2022,2022-05-17,否,05
230,45,,合興建設股份有限公司,F營造業(建築工程業),墜落、滾落,1,喬邦開發股份有限公司,,（107建030）臺北市大安區復興段房屋新建工程,7樓電梯間,2266,大安區信義路4段19巷,臺北市勞動檢查處,2022,2022-05-13,是,04
231,46,,陳OO,F營造業(其他專門營造業),墜落、滾落,1,,,陳OO住宅修繕工程,,2268,,桃園市政府勞動檢查處,2022,2022-05-12,否,06
232,47,,陽明山國家公園管理處,O公共行政及國防；強制性社會安全(政府機關),跌倒,1,,,,陽明山國家公園擎天崗停車場外旁山坡地(菁山路 101 巷),2266,,臺北市勞動檢查處,2022,2022-05-11,否,04
233,48,,榮駿工程有限公司,F營造業(整地、基礎及結構工程業),墜落、滾落,1,傅OO,,桶槽區拆除工程,屋架鋼梁上,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-05-07,否,02
234,49,,長鑫織造股份有限公司,C製造業(針織布業),感電,1,,,,長鑫織造股份有限公司F台經編機,2275,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-05-07,否,02
235,50,,宏晟金屬工程行,C製造業(金屬結構製造業),物體倒塌、崩塌,1,宏晟金屬工程行,,,,2278,臺南市佳里區蚶寮里67-27號,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-05-07,是,03
236,51,,交通部高速公路局中區養護工程分局,O公共行政及國防；強制性社會安全(政府機關),公路交通事故,2,交通部高速公路局中區養護工程分局,,大甲段轄區橋涵維護工程(111年4月~112年3月),苗栗縣西湖鄉國道3號南下137K+980處,2271,苗栗縣西湖鄉國道3號南下137K+980處,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-05-06,是,02
237,52,,吉宗營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,劉○○（即永昌碾米工廠）,,永昌碾米工廠廠房新建工程,本工程LINE D隔間牆處,2277,嘉義縣溪口鄉坪頂村下坪,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-05-06,是,03
238,53,86255706,大晟營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,大城地產股份有限公司,89596101,大城樂好事住宅新建工程,「大城樂好事住宅新建工程」工地1樓D棟外牆旁,2272,臺中市北屯區敦富二街近南興路口,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-05-05,是,02
239,54,,張O利,F營造業(其他土木工程業),墜落、滾落,1,崇富不動產開發有限公司,,豐原區豐原段首藏九-泥作工程,3樓工作臺,2272,臺中市豐原區中正路與圓環西路交叉口,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-05-05,是,02
240,55,H120248237,富胖達股份有限公司,H運輸及倉儲業(汽車貨運業),公路交通事故,1,-,無,-,新北市板橋區中山路1段29號前方道路,2267,新北市板橋區中山路1段29號前方道路,新北市政府勞動檢查處,2022,2022-05-05,是,05
241,56,,梁○○,F營造業(其他專門營造業),墜落、滾落,1,泰翔工業股份有限公司,,外牆鋁板（含正、側面）1至3樓工程,泰翔工業股份有限公司觀音廠外牆施工架,,桃園市觀音區榮工南路5號,桃園市政府勞動檢查處,2022,2022-05-05,是,06
242,57,22318608,台灣山葉機車工業股份有限公司,C製造業(機車製造業),物體倒塌、崩塌,1,無,,無,工廠內之機械加工課,2268,桃園市中壢區中華路2段3號,桃園市政府勞動檢查處,2022,2022-05-04,是,06
243,58,,雲龍國際有限公司,M專業、科學及技術服務業(管理顧問業),被撞,1,,,111年本處、苗栗段、臺中段、谷關段、員林段交控設施維護改善及災害搶修工程,,2272,,臺中市勞動檢查處,2022,2022-05-04,否,07
244,59,,龍學建設有限公司,L不動產業(不動產開發業),墜落、滾落,1,龍學建設有限公司,,家裡興2期透天住宅新建工程,台南市佳里區本工程之C13戶前方車庫處,2278,台南市佳里區佳化段1655-33,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-04-30,是,03
245,60,,唐00(即利得工程行),F營造業(機電、電信及電路設備安裝業),物體倒塌、崩塌,1,城市發展電業股份有限公司,,屏東縣林邊東港變電所太陽光電22.8KV管路系統(A區),屏東縣林邊鄉竹林路旁產業道路之本工程人孔箱涵編號MH#A2西側處。,2280,屏東縣林邊鄉竹林路旁,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-04-29,是,03
246,61,,開誠工程股份有限公司,F營造業(建築工程業),墜落、滾落,1,和紘建設股份有限公司,,和紘建設股份有限公司店鋪集合住宅新建工程（281戶）,於B棟7樓管道間墜落,2278,臺南市安南區北安路二段681地號,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-04-29,是,03
247,62,,姜OO（即全一企業行）,F營造業(其他專門營造業),墜落、滾落,1,臺南市政府工務局,,110年度7月及8月豪雨山上區市道178甲線5K+650災後復建工程,市道178甲線5K+650西行車道處,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-04-28,否,03
248,63,,保成電氣工程有限公司,F營造業(機電、電信及電路設備安裝業),溺斃,1,,,345kV中火~中港線中火STR~#21導線更換工程暨161kV彰濱~鹿東等線路改建工程,,2272,,臺中市勞動檢查處,2022,2022-04-28,否,07
249,64,,賴OO(即滿意工程行),F營造業(其他專門營造業),物體倒塌、崩塌,1,蔡OO,,嘉義縣朴子市OO路13號及部分11-1號民宅拆除工程,嘉義縣朴子市OO路13號本工程一樓東南側磚牆打除處,2277,,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-04-25,否,03
250,65,,豐盟企業股份有限公司,C製造業(磨粉製品製造業),被夾、被捲,1,,,,,2278,臺南市仁德區中洲里中洲五街289號,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-04-25,是,03
251,66,,晉偉營造有限公司,F營造業(其他土木工程業),物體倒塌、崩塌,1,新北市政府新建工程處,,新北市林口工一市地重劃工程第二標－代辦「161千伏林口-東林線#25-#30下地工程」,E區161KV露天開挖作業場所,2267,,新北市政府勞動檢查處,2022,2022-04-25,否,05
252,67,,華隆汽車修理股份有限公司,S其他服務業(汽車維修業),墜落、滾落,1,,,,日新汽車駕駛訓練有限公司,2270,新竹縣竹北市鳳岡路2段540 巷136號,勞動部職業安全衛生署北區職業安全衛生中心,2022,2022-04-21,是,01
253,68,,誌加實業有限公司,E用水供應及污染整治業(資源回收處理業),被撞,1,,,,,2279,高雄市路竹區華山路5巷81號之1,高雄市政府勞工局勞動檢查處,2022,2022-04-20,是,09
254,69,,澎湖縣林務公園管理所,O公共行政及國防；強制性社會安全(政府機關),其他交通事故,1,,,,澎湖縣204縣道西向2.9公里,2284,,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-04-19,否,03
255,70,,伸健盛企業股份有限公司,C製造業(預拌混凝土製造業),物體倒塌、崩塌,1,台灣水泥股份有限公司台中水泥製品廠,,,,2272,,臺中市勞動檢查處,2022,2022-04-19,否,07
256,71,47578572,許○○（即彩虹油漆工程行）,F營造業(其他專門營造業),墜落、滾落,1,欣隆製網股份有限公司,59275519,屋頂油漆防水工程,欣隆製網股份有限公司廠房屋頂,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-04-18,否,02
257,72,89852880,佑松營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,佑松營造股份有限公司,89852880,景福段104住宅新建工程,B6戶天井,2272,臺中市北屯區和順路與和順一街口,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-04-18,是,02
258,73,,台灣中油股份有限公司煉製事業部大林煉油廠,C製造業(石油及煤製品製造業),溺斃,1,,,大林廠海上卸油設備維護和油料裝卸配合工作,台灣中油股份有限公司煉製事業部大林煉油廠外海第二浮筒,2279,,高雄市政府勞工局勞動檢查處,2022,2022-04-18,否,09
259,74,,黃○○,F營造業(其他專門營造業),墜落、滾落,1,沈○○,,住宅修繕工程,停車場鐵皮屋,2268,,桃園市政府勞動檢查處,2022,2022-04-15,否,06
260,75,,全宏營造股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,麗明營造股份有限公司,,惠智辦公大樓新建工程,5樓鋼承板,2272,臺中市南屯區公益路2段429號旁,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-04-13,是,02
261,76,,源信人資股份有限公司,N支援服務業(人力供應業),被夾、被捲,1,全台物流股份有限公司,,,新北市瑞芳區楓子瀨路5巷2號,2267,,新北市政府勞動檢查處,2022,2022-04-13,是,05
262,77,,元翔營造股份有限公司,F營造業(其他專門營造業),墜落、滾落,1,建華資產管理顧問股份有限公司,,建華資產管理新屋區埔頂段埔頂小段412等7筆建號廠房修繕工程,廢棄廠房之屋樑上(高度約5.6公尺),2268,桃園市新屋區埔工路288號旁,桃園市政府勞動檢查處,2022,2022-04-13,是,06
263,78,39651986,國城營造有限公司,F營造業(建築工程業),墜落、滾落,1,築禾建設股份有限公司,53684538,築禾建設大仁段768地號等9筆店舖及集合住宅新建工程,19樓施工架,2267,新北市三重區中正北路25巷口,勞動部職業安全衛生署北區職業安全衛生中心,2022,2022-04-12,是,01
264,79,72860422,鼎珍食品工業股份有限公司,C製造業(麵條及粉條類食品製造業),物體破裂,1,無,,無,新北市樹林區八德街428號,2267,新北市樹林區八德街428號,新北市政府勞動檢查處,2022,2022-04-12,是,05
265,80,,陳ＯＯ(自然人),F營造業(其他專門營造業),墜落、滾落,1,陳ＯＯ(自然人),,屋頂鋼浪板鋪設工程,嘉義縣梅山鄉永興村九芎坑46號附12屋頂,2277,,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-04-11,否,03
266,81,,吳OO,F營造業(建物完工裝修工程業),墜落、滾落,1,王OO,,屋頂鐵皮浪板更新工程,兩棟民宅上方之採光罩,2267,,新北市政府勞動檢查處,2022,2022-04-11,否,05
267,82,25498174,榮升工程行(代表人張OO),F營造業(其他專門營造業),物體倒塌、崩塌,1,,,「ASP-4現有冷箱真珠岩移除」工程,南亞塑膠工業股份有限公司海豐總廠(乙二醇廠)(EG-4),2275,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-04-09,否,02
268,83,35341475,啟銘機械股份有限公司,C製造業(採礦及營造用機械設備製造業),被夾、被捲,1,無。,,無。,廠內之CNC電腦切割機之作業區域。,2268,桃園市八德區介壽路2段535號,桃園市政府勞動檢查處,2022,2022-04-08,是,06
269,84,27428365,銓益電化企業有限公司,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,廖○○,,冷氣空調安裝工程,桃園市蘆竹區南昌路69號9樓後陽台冷氣安裝口,2268,,桃園市政府勞動檢查處,2022,2022-04-06,否,06
270,85,,柯OO,F營造業(其他專門營造業),墜落、滾落,1,,,燕巢廠倉庫區鋼構補強工程,瀛新企業股份有限公司燕巢廠廠內,2279,高雄市燕巢區瓊林路1003號,高雄市政府勞工局勞動檢查處,2022,2022-04-05,是,09
271,86,83076928,,,,1,,83076928,,,,,桃園市政府勞動檢查處,2022,2022-04-02,,06
272,87,,元金砂礫股份有限公司,C製造業(未分類其他非金屬礦物製品製造業),被夾、被捲,1,,,,砂石加工區編號石磨下3砂石帶式輸送機尾輪處,2275,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-04-01,否,02
273,88,,許○○(即晉億工程行),F營造業(建物完工裝修工程業),墜落、滾落,1,中信造船股份有限公司花蓮營業處,,廠房屋頂翻修、油漆工程,中信造船股份有限公司花蓮營業處所屬倉庫,2282,花蓮縣花蓮市港濱路35號,勞動部職業安全衛生署北區職業安全衛生中心,2022,2022-03-31,是,01
274,89,,有限責任桃園市青年農民生產合作社,A農、林、漁、牧業(農事及畜牧服務業),被夾、被捲,1,,,,桃園市大園區平南路77巷56號後方農地,2268,,桃園市政府勞動檢查處,2022,2022-03-31,是,06
275,90,40861551,蘇OO（即螢毓工程行）,C製造業(產業用機械設備維修及安裝業),物體倒塌、崩塌,1,,,,出貨區堆高機作業之工作場所,2278,臺南市鹽水區文昌里後寮62-19號,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-03-30,是,03
276,91,,楊順良,F營造業(建物完工裝修工程業),墜落、滾落,1,仁○工業股份有限公司,,廠房屋頂太陽能光電系統裝置工程,B棟廠房屋頂,2278,臺南市歸仁區南興里中山路三段486號,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-03-28,是,03
277,92,,勝昌空調工程有限公司,F營造業(冷凍、空調及管道工程業),感電,1,衛生福利部新營醫院,,110年度空調送風機設備維護保養,衛生福利部新營醫院1樓神經外科診間,2278,臺南市新營區信義街73號,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-03-25,是,03
278,93,,優食台灣股份有限公司(外送平台業者),H運輸及倉儲業(汽車貨運業),公路交通事故,1,,,,臺南市永康區中正南路561號附近,2278,臺南市永康區中正南路561號附近,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-03-25,是,03
279,94,N124589608,優食台灣股份有限公司,H運輸及倉儲業(汽車貨運業),公路交通事故,1,,83076928,,彰化縣彰化市磚磘里彰草路與彰草路394巷口,2273,彰化縣彰化市磚磘里彰草路390號前,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-03-23,是,02
280,95,,優食台灣股份有限公司,H運輸及倉儲業(汽車貨運業),公路交通事故,1,,,,彰化縣彰化市磚磘里彰草路與彰草路394巷口,,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-03-23,是,02
281,96,,黑松起重工程有限公司,H運輸及倉儲業(其他陸上運輸輔助業),被撞,1,詠星企業股份有限公司,,貨櫃卸貨作業,源盛企業社,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-03-18,否,02
282,97,,光輝牧場,A農、林、漁、牧業(豬飼育業),溺斃,2,-,,-,光輝牧場廢水池,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-03-18,否,02
283,98,,鄭OO(自然人),F營造業(其他專門營造業),墜落、滾落,1,南都汽車股份有限公司,,南都汽車本社案131.95KW太陽光電發電設備系統設置工程,臺南市永康區中正南路214號9樓屋頂,2278,臺南市永康區中正南路214號,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-03-17,是,03
284,99,,楊○○,F營造業(其他專門營造業),墜落、滾落,1,華盛興實業股份有限公司,,華盛興實業股份有限公司屋頂漏水補修工程,華盛興實業股份有限公司屋頂,2268,桃園市蘆竹區長興路3段139號,桃園市政府勞動檢查處,2022,2022-03-17,是,06
285,100,,鴻宇海運股份有限公司,H運輸及倉儲業(海洋水運業),溺斃,1,,,,連江縣北竿鄉白沙港,2286,連江縣北竿鄉白沙港,勞動部職業安全衛生署北區職業安全衛生中心,2022,2022-03-16,是,01
286,101,54947989,廣碩機械有限公司,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,,無,白克室水解機安裝工程,新光合成纖維股份有限公司中壢廠聚一廠側門,2268,桃園市平鎮區延平路3段223號,桃園市政府勞動檢查處,2022,2022-03-15,是,06
287,102,,燕山景觀有限公司,F營造業(庭園景觀工程業),被撞,1,,,111年度臺中市道路景觀綠美化維護勞務採購-西屯區(含臺灣大道及以南),臺中市西屯區臺灣大道4段1916號前內側快車道( 中央分隔島之編號00154號燈桿前),2272,,臺中市勞動檢查處,2022,2022-03-15,否,07
288,103,87127005,力樺企業社,A農、林、漁、牧業(林業),物體飛落,1,,,,"苗栗縣大湖鄉暗坑步道常去亭往東2公里處產業道路(24°24'31.0""N 120°52'44.0""E)",2271,"苗栗縣大湖鄉暗坑步道常去亭往東2公里處產業道路(24°24'31.0""N 120°52'44.0""E)",勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-03-14,是,02
289,104,,酉銓科技有限公司,F營造業(建物完工裝修工程業),墜落、滾落,1,蕭○○,,臺南市新市區中正路XX號民宅屋突雨遮工程,本工程之屋突雨遮處,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-03-14,否,03
290,105,,多曼尼製作有限公司,J資訊及通訊傳播業(影片及電視節目製作業),墜落、滾落,2,多曼尼製作有限公司,,,苗栗縣南庄鄉神仙谷七分醉瀑布,2271,苗栗縣南庄鄉東河村鹿場27號,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-03-11,是,02
291,106,43131208,利晉工程股份有限公司,F營造業(建築工程業),物體飛落,1,彰化基督教醫療財團法人彰化基督教醫院,58813808,彰化基督教醫療財團法人彰化基督教醫院「七期醫療大樓新建工程(總包)」,地下室1樓,2273,彰化縣彰化市光華街與中興路口,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-03-11,是,02
292,107,,順豐國際實業股份有限公司,G批發及零售業(其他食品批發業),墜落、滾落,1,順豐國際實業股份有限公司,,,1樓升降機,2279,高雄市岡山區岡山路610巷8號,高雄市政府勞工局勞動檢查處,2022,2022-03-10,是,09
293,108,,郭○○(即景暐企業社),F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,經濟部加工出口區管理處,,楠梓園區揚水站設施功能提升統包工程,高雄市楠梓區「楠梓園區揚水站設施功能提升統包工程」機房1樓鐵捲門作業區,2279,,經濟部加工出口區管理處,2022,2022-03-10,否,10
294,109,,軒泰營造有限公司,F營造業(其他土木工程業),墜落、滾落,1,苗栗縣政府,,泰安鄉苗62線5K+250段道路復建工程,邊坡,2271,泰安鄉苗62線5K+250,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-03-09,是,02
295,110,84632846,統喜企業有限公司,C製造業(製茶業),其他,1,統喜企業有限公司,84632846,,統喜企業有限公司廠務室外飲水機旁,2268,楊梅區楊湖路1段194巷1號,桃園市政府勞動檢查處,2022,2022-03-08,是,06
296,111,73227406,振農水泥製品股份有限公司高雄第一廠,C製造業(水泥及混凝土製品製造業),被撞,1,,,,,2279,高雄市岡山區嘉新東路90號,高雄市政府勞工局勞動檢查處,2022,2022-03-08,是,09
297,112,,源生陶瓷股份有限公司,C製造業(其他陶瓷製品製造業),其他交通事故,1,,,,廠區道路,2267,新北市鶯歌區大湖路323號,新北市政府勞動檢查處,2022,2022-03-05,是,05
298,113,,陳○○(即立生工程行),F營造業(建物完工裝修工程業),墜落、滾落,1,墾丁國家公園管理處,,貓鼻頭公園售票亭屋簷防水工程,貓鼻頭公園入園售票處屋簷西側之遮雨棚上方,2280,屏東縣恆春鎮下泉路100號,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-03-03,是,03
299,114,73795033,馬OO(即永發工程行),F營造業(建物完工裝修工程業),墜落、滾落,1,馬OO(即永發工程行),-,貴德街75之1、2號雨庇更新工程,雨庇,2266,臺北市大同區貴德街75之2號,臺北市勞動檢查處,2022,2022-03-03,是,04
300,115,28724771,燁鋒輕合金股份有限公司,C製造業(鋁鑄造業),爆炸,0,,無,,桃園市新屋區埔工路588號,2268,桃園市新屋區埔工路588號,桃園市政府勞動檢查處,2022,2022-03-01,是,06
301,116,,佳鎂科技股份有限公司,C製造業(金屬鍛造業),火災,1,,,,,2268,平鎮區工業三路20號,桃園市政府勞動檢查處,2022,2022-03-01,是,06
302,117,,元鼎清潔有限公司,N支援服務業(建築物一般清潔服務業),其他交通事故,1,力晶積成電子製造股份有限公司P1/2,,非營造工地,廠區儲運哨旁道路交通事故,2269,新竹市力行一路12號,新竹科學園區管理局,2022,2022-03-01,是,11
303,118,,林OO,F營造業(整地、基礎及結構工程業),墜落、滾落,1,邱OO,,邱宅屋前遮雨棚翻修工程,遮雨棚,2274,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-02-27,否,02
304,119,34342717,皇昌營造股份有限公司,F營造業(),物體倒塌、崩塌,1,交通部高速公路局,35999916,國道2號大園交流道至台15線新闢高速公路工程,本工程ARP4柱位,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2022,2022-02-25,否,01
305,120,,龍誠營造有限公司,F營造業(其他土木工程業),物體飛落,1,鵬程建設股份有限公司,,新店秀水段588地號新建工程,滯洪池,2267,新北市新店區秀水路31號旁,新北市政府勞動檢查處,2022,2022-02-21,是,05
306,121,,林OO(即厚冠企業社),F營造業(建築工程業),墜落、滾落,1,李OO,,臺中市大雅區永和路OO號屋頂整修工程,臺中市大雅區永和路OO號,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-02-19,否,02
307,122,11845104,漢威聯合股份有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,交通部民用航空局臺北國際航空站,81770204,航廈消防防火暨排煙改善工程,自第2航廈2樓東北處開口部分墜落,2266,松山區敦化北路340之9號,臺北市勞動檢查處,2022,2022-02-19,是,04
308,123,-,富胖達股份有限公司(外送平台業者),H運輸及倉儲業(汽車貨運業),跌倒,1,,-,,臺中市南屯區五權西路2段916號前(綠的傢俱店外),2272,臺中市南屯區五權西路2段916號前,臺中市勞動檢查處,2022,2022-02-15,是,07
309,124,25220240,李OO(即寬裕企業社),F營造業(建築工程業),墜落、滾落,1,郭OO,,頭份市中正路OO巷OO號修繕工程,2樓後側樓板,2271,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-02-14,否,02
310,125,,湯ＯＯ,F營造業(其他專門營造業),墜落、滾落,1,,,,高雄市大寮區義和路OOO號,2279,高雄市大寮區義和路OOO號,高雄市政府勞工局勞動檢查處,2022,2022-02-14,是,09
311,126,,百事達建設股份有限公司,F營造業(建築工程業),墜落、滾落,1,,,百事達建設股份有限公司集合住宅、圍牆新建工程,A戶露台天井區,2282,花蓮縣花蓮市華廈街,勞動部職業安全衛生署北區職業安全衛生中心,2022,2022-01-27,是,01
312,127,,鍾泰營造有限公司,F營造業(建築工程業),墜落、滾落,1,蘇料國際開發有限公司,,蘇料國際開發有限公司店鋪、集合住宅新建工程,1樓通往2樓之樓梯,2279,高雄市左營區重惠街118號對面,高雄市政府勞工局勞動檢查處,2022,2022-01-27,是,09
313,128,,龍宇營造有限公司,F營造業(其他專門營造業),跌倒,1,南投縣埔里鎮公所,,水流東排水幹線(向善一號橋至向善二號橋河段)護岸應急工程,工作場所通路,2274,南投縣埔里鎮向善路123號旁,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-01-26,是,02
314,129,,重慶塑膠有限公司,C製造業(塑膠外殼及配件製造業),感電,1,,,,廠區後方倉庫處屋頂,2272,,臺中市勞動檢查處,2022,2022-01-25,否,07
