編號,序號,事業單位統一編號,事業單位,行業別,災害類型,罹災人數（數量）,業主,業主統一編號,工程名稱,場所（肇災處）,縣市,地址,勞動檢查機構,年度,發生日期,是否顯示於地圖,agencyCode
1074,79,72860422,鼎珍食品工業股份有限公司,C製造業(麵條及粉條類食品製造業),物體破裂,1,無,,無,新北市樹林區八德街428號,2267,新北市樹林區八德街428號,新北市政府勞動檢查處,2022,2022-04-12,是,05
1075,80,,陳ＯＯ(自然人),F營造業(其他專門營造業),墜落、滾落,1,陳ＯＯ(自然人),,屋頂鋼浪板鋪設工程,嘉義縣梅山鄉永興村九芎坑46號附12屋頂,2277,,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-04-11,否,03
1076,81,,吳OO,F營造業(建物完工裝修工程業),墜落、滾落,1,王OO,,屋頂鐵皮浪板更新工程,兩棟民宅上方之採光罩,2267,,新北市政府勞動檢查處,2022,2022-04-11,否,05
1077,82,25498174,榮升工程行(代表人張OO),F營造業(其他專門營造業),物體倒塌、崩塌,1,,,「ASP-4現有冷箱真珠岩移除」工程,南亞塑膠工業股份有限公司海豐總廠(乙二醇廠)(EG-4),2275,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-04-09,否,02
1078,83,35341475,啟銘機械股份有限公司,C製造業(採礦及營造用機械設備製造業),被夾、被捲,1,無。,,無。,廠內之CNC電腦切割機之作業區域。,2268,桃園市八德區介壽路2段535號,桃園市政府勞動檢查處,2022,2022-04-08,是,06
1079,84,27428365,銓益電化企業有限公司,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,廖○○,,冷氣空調安裝工程,桃園市蘆竹區南昌路69號9樓後陽台冷氣安裝口,2268,,桃園市政府勞動檢查處,2022,2022-04-06,否,06
1080,85,,柯OO,F營造業(其他專門營造業),墜落、滾落,1,,,燕巢廠倉庫區鋼構補強工程,瀛新企業股份有限公司燕巢廠廠內,2279,高雄市燕巢區瓊林路1003號,高雄市政府勞工局勞動檢查處,2022,2022-04-05,是,09
1081,86,83076928,,,,1,,83076928,,,,,桃園市政府勞動檢查處,2022,2022-04-02,,06
1082,87,,元金砂礫股份有限公司,C製造業(未分類其他非金屬礦物製品製造業),被夾、被捲,1,,,,砂石加工區編號石磨下3砂石帶式輸送機尾輪處,2275,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-04-01,否,02
1083,88,,許○○(即晉億工程行),F營造業(建物完工裝修工程業),墜落、滾落,1,中信造船股份有限公司花蓮營業處,,廠房屋頂翻修、油漆工程,中信造船股份有限公司花蓮營業處所屬倉庫,2282,花蓮縣花蓮市港濱路35號,勞動部職業安全衛生署北區職業安全衛生中心,2022,2022-03-31,是,01
1084,89,,有限責任桃園市青年農民生產合作社,A農、林、漁、牧業(農事及畜牧服務業),被夾、被捲,1,,,,桃園市大園區平南路77巷56號後方農地,2268,,桃園市政府勞動檢查處,2022,2022-03-31,是,06
1085,90,40861551,蘇OO（即螢毓工程行）,C製造業(產業用機械設備維修及安裝業),物體倒塌、崩塌,1,,,,出貨區堆高機作業之工作場所,2278,臺南市鹽水區文昌里後寮62-19號,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-03-30,是,03
1086,91,,楊順良,F營造業(建物完工裝修工程業),墜落、滾落,1,仁○工業股份有限公司,,廠房屋頂太陽能光電系統裝置工程,B棟廠房屋頂,2278,臺南市歸仁區南興里中山路三段486號,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-03-28,是,03
1087,92,,勝昌空調工程有限公司,F營造業(冷凍、空調及管道工程業),感電,1,衛生福利部新營醫院,,110年度空調送風機設備維護保養,衛生福利部新營醫院1樓神經外科診間,2278,臺南市新營區信義街73號,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-03-25,是,03
1088,93,,優食台灣股份有限公司(外送平台業者),H運輸及倉儲業(汽車貨運業),公路交通事故,1,,,,臺南市永康區中正南路561號附近,2278,臺南市永康區中正南路561號附近,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-03-25,是,03
1089,94,N124589608,優食台灣股份有限公司,H運輸及倉儲業(汽車貨運業),公路交通事故,1,,83076928,,彰化縣彰化市磚磘里彰草路與彰草路394巷口,2273,彰化縣彰化市磚磘里彰草路390號前,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-03-23,是,02
1090,95,,優食台灣股份有限公司,H運輸及倉儲業(汽車貨運業),公路交通事故,1,,,,彰化縣彰化市磚磘里彰草路與彰草路394巷口,,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-03-23,是,02
1091,96,,黑松起重工程有限公司,H運輸及倉儲業(其他陸上運輸輔助業),被撞,1,詠星企業股份有限公司,,貨櫃卸貨作業,源盛企業社,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-03-18,否,02
1092,97,,光輝牧場,A農、林、漁、牧業(豬飼育業),溺斃,2,-,,-,光輝牧場廢水池,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-03-18,否,02
1093,98,,鄭OO(自然人),F營造業(其他專門營造業),墜落、滾落,1,南都汽車股份有限公司,,南都汽車本社案131.95KW太陽光電發電設備系統設置工程,臺南市永康區中正南路214號9樓屋頂,2278,臺南市永康區中正南路214號,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-03-17,是,03
1094,99,,楊○○,F營造業(其他專門營造業),墜落、滾落,1,華盛興實業股份有限公司,,華盛興實業股份有限公司屋頂漏水補修工程,華盛興實業股份有限公司屋頂,2268,桃園市蘆竹區長興路3段139號,桃園市政府勞動檢查處,2022,2022-03-17,是,06
1095,100,,鴻宇海運股份有限公司,H運輸及倉儲業(海洋水運業),溺斃,1,,,,連江縣北竿鄉白沙港,2286,連江縣北竿鄉白沙港,勞動部職業安全衛生署北區職業安全衛生中心,2022,2022-03-16,是,01
1096,101,54947989,廣碩機械有限公司,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,,無,白克室水解機安裝工程,新光合成纖維股份有限公司中壢廠聚一廠側門,2268,桃園市平鎮區延平路3段223號,桃園市政府勞動檢查處,2022,2022-03-15,是,06
1097,102,,燕山景觀有限公司,F營造業(庭園景觀工程業),被撞,1,,,111年度臺中市道路景觀綠美化維護勞務採購-西屯區(含臺灣大道及以南),臺中市西屯區臺灣大道4段1916號前內側快車道( 中央分隔島之編號00154號燈桿前),2272,,臺中市勞動檢查處,2022,2022-03-15,否,07
1098,103,87127005,力樺企業社,A農、林、漁、牧業(林業),物體飛落,1,,,,"苗栗縣大湖鄉暗坑步道常去亭往東2公里處產業道路(24°24'31.0""N 120°52'44.0""E)",2271,"苗栗縣大湖鄉暗坑步道常去亭往東2公里處產業道路(24°24'31.0""N 120°52'44.0""E)",勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-03-14,是,02
1099,104,,酉銓科技有限公司,F營造業(建物完工裝修工程業),墜落、滾落,1,蕭○○,,臺南市新市區中正路XX號民宅屋突雨遮工程,本工程之屋突雨遮處,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-03-14,否,03
1100,105,,多曼尼製作有限公司,J資訊及通訊傳播業(影片及電視節目製作業),墜落、滾落,2,多曼尼製作有限公司,,,苗栗縣南庄鄉神仙谷七分醉瀑布,2271,苗栗縣南庄鄉東河村鹿場27號,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-03-11,是,02
1101,106,43131208,利晉工程股份有限公司,F營造業(建築工程業),物體飛落,1,彰化基督教醫療財團法人彰化基督教醫院,58813808,彰化基督教醫療財團法人彰化基督教醫院「七期醫療大樓新建工程(總包)」,地下室1樓,2273,彰化縣彰化市光華街與中興路口,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-03-11,是,02
1102,107,,順豐國際實業股份有限公司,G批發及零售業(其他食品批發業),墜落、滾落,1,順豐國際實業股份有限公司,,,1樓升降機,2279,高雄市岡山區岡山路610巷8號,高雄市政府勞工局勞動檢查處,2022,2022-03-10,是,09
1103,108,,郭○○(即景暐企業社),F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,經濟部加工出口區管理處,,楠梓園區揚水站設施功能提升統包工程,高雄市楠梓區「楠梓園區揚水站設施功能提升統包工程」機房1樓鐵捲門作業區,2279,,經濟部加工出口區管理處,2022,2022-03-10,否,10
1104,109,,軒泰營造有限公司,F營造業(其他土木工程業),墜落、滾落,1,苗栗縣政府,,泰安鄉苗62線5K+250段道路復建工程,邊坡,2271,泰安鄉苗62線5K+250,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-03-09,是,02
1105,110,84632846,統喜企業有限公司,C製造業(製茶業),其他,1,統喜企業有限公司,84632846,,統喜企業有限公司廠務室外飲水機旁,2268,楊梅區楊湖路1段194巷1號,桃園市政府勞動檢查處,2022,2022-03-08,是,06
1106,111,73227406,振農水泥製品股份有限公司高雄第一廠,C製造業(水泥及混凝土製品製造業),被撞,1,,,,,2279,高雄市岡山區嘉新東路90號,高雄市政府勞工局勞動檢查處,2022,2022-03-08,是,09
1107,112,,源生陶瓷股份有限公司,C製造業(其他陶瓷製品製造業),其他交通事故,1,,,,廠區道路,2267,新北市鶯歌區大湖路323號,新北市政府勞動檢查處,2022,2022-03-05,是,05
1108,113,,陳○○(即立生工程行),F營造業(建物完工裝修工程業),墜落、滾落,1,墾丁國家公園管理處,,貓鼻頭公園售票亭屋簷防水工程,貓鼻頭公園入園售票處屋簷西側之遮雨棚上方,2280,屏東縣恆春鎮下泉路100號,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-03-03,是,03
1109,114,73795033,馬OO(即永發工程行),F營造業(建物完工裝修工程業),墜落、滾落,1,馬OO(即永發工程行),-,貴德街75之1、2號雨庇更新工程,雨庇,2266,臺北市大同區貴德街75之2號,臺北市勞動檢查處,2022,2022-03-03,是,04
1110,115,28724771,燁鋒輕合金股份有限公司,C製造業(鋁鑄造業),爆炸,0,,無,,桃園市新屋區埔工路588號,2268,桃園市新屋區埔工路588號,桃園市政府勞動檢查處,2022,2022-03-01,是,06
1111,116,,佳鎂科技股份有限公司,C製造業(金屬鍛造業),火災,1,,,,,2268,平鎮區工業三路20號,桃園市政府勞動檢查處,2022,2022-03-01,是,06
1112,117,,元鼎清潔有限公司,N支援服務業(建築物一般清潔服務業),其他交通事故,1,力晶積成電子製造股份有限公司P1/2,,非營造工地,廠區儲運哨旁道路交通事故,2269,新竹市力行一路12號,新竹科學園區管理局,2022,2022-03-01,是,11
1113,118,,林OO,F營造業(整地、基礎及結構工程業),墜落、滾落,1,邱OO,,邱宅屋前遮雨棚翻修工程,遮雨棚,2274,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-02-27,否,02
1114,119,34342717,皇昌營造股份有限公司,F營造業(),物體倒塌、崩塌,1,交通部高速公路局,35999916,國道2號大園交流道至台15線新闢高速公路工程,本工程ARP4柱位,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2022,2022-02-25,否,01
1115,120,,龍誠營造有限公司,F營造業(其他土木工程業),物體飛落,1,鵬程建設股份有限公司,,新店秀水段588地號新建工程,滯洪池,2267,新北市新店區秀水路31號旁,新北市政府勞動檢查處,2022,2022-02-21,是,05
1116,121,,林OO(即厚冠企業社),F營造業(建築工程業),墜落、滾落,1,李OO,,臺中市大雅區永和路OO號屋頂整修工程,臺中市大雅區永和路OO號,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-02-19,否,02
1117,122,11845104,漢威聯合股份有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,交通部民用航空局臺北國際航空站,81770204,航廈消防防火暨排煙改善工程,自第2航廈2樓東北處開口部分墜落,2266,松山區敦化北路340之9號,臺北市勞動檢查處,2022,2022-02-19,是,04
1118,123,-,富胖達股份有限公司(外送平台業者),H運輸及倉儲業(汽車貨運業),跌倒,1,,-,,臺中市南屯區五權西路2段916號前(綠的傢俱店外),2272,臺中市南屯區五權西路2段916號前,臺中市勞動檢查處,2022,2022-02-15,是,07
1119,124,25220240,李OO(即寬裕企業社),F營造業(建築工程業),墜落、滾落,1,郭OO,,頭份市中正路OO巷OO號修繕工程,2樓後側樓板,2271,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-02-14,否,02
1120,125,,湯ＯＯ,F營造業(其他專門營造業),墜落、滾落,1,,,,高雄市大寮區義和路OOO號,2279,高雄市大寮區義和路OOO號,高雄市政府勞工局勞動檢查處,2022,2022-02-14,是,09
1121,126,,百事達建設股份有限公司,F營造業(建築工程業),墜落、滾落,1,,,百事達建設股份有限公司集合住宅、圍牆新建工程,A戶露台天井區,2282,花蓮縣花蓮市華廈街,勞動部職業安全衛生署北區職業安全衛生中心,2022,2022-01-27,是,01
1122,127,,鍾泰營造有限公司,F營造業(建築工程業),墜落、滾落,1,蘇料國際開發有限公司,,蘇料國際開發有限公司店鋪、集合住宅新建工程,1樓通往2樓之樓梯,2279,高雄市左營區重惠街118號對面,高雄市政府勞工局勞動檢查處,2022,2022-01-27,是,09
1123,128,,龍宇營造有限公司,F營造業(其他專門營造業),跌倒,1,南投縣埔里鎮公所,,水流東排水幹線(向善一號橋至向善二號橋河段)護岸應急工程,工作場所通路,2274,南投縣埔里鎮向善路123號旁,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-01-26,是,02
1124,129,,重慶塑膠有限公司,C製造業(塑膠外殼及配件製造業),感電,1,,,,廠區後方倉庫處屋頂,2272,,臺中市勞動檢查處,2022,2022-01-25,否,07
1125,130,,棕昀有限公司,H運輸及倉儲業(其他水上運輸輔助業),溺斃,1,,,,貨輪甲板,2267,新北市八里區廈竹圍25號,新北市政府勞動檢查處,2022,2022-01-24,是,05
1126,131,,亞穎有限公司,C製造業(塑膠膜袋製造業),衝撞,1,,,,,2272,,臺中市勞動檢查處,2022,2022-01-24,否,07
1127,132,,捷暐企業有限公司,F營造業(其他專門營造業),被夾、被捲,1,台灣積體電路製造股份有限公司,,台中零廢製造中心公共設施暨管理大樓新建工程,臺中市大雅區科雅西路與科雅七路交叉口,2272,臺中市大雅區科雅西路與科雅七路交叉口,中部科學園區管理局,2022,2022-01-21,是,12
1128,133,23344962,齊裕營造股份有限公司,F營造業(建築工程業),物體倒塌、崩塌,1,興富發建設股份有限公司,12305479,台中烏日區新高鐵段89、90、96地號新建工程,C棟16樓電梯梯廳,2272,臺中市烏日區高鐵路二段與高鐵一路口,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-01-20,是,02
1129,134,,李○○（即信誠水電材料行）,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,聯倉交通股份有限公司桃園總公司,,照明燈具拆除工程,後倉碼頭區堆高機貨叉上墜落,2268,桃園市蘆竹區八股路3號,桃園市政府勞動檢查處,2022,2022-01-20,是,06
1130,135,89526176,國耀營造股份有限公司,F營造業(建築工程業),被夾、被捲,1,宏普建設股份有限公司,23113054,宏普画時代時代苑住宅大樓新建工程,工區內水泥砂漿攪拌機檯上,2268,桃園市中壢區青雲路100號旁,桃園市政府勞動檢查處,2022,2022-01-19,是,06
1131,136,,巨茂營造有限公司,F營造業(其他專門營造業),被夾、被捲,1,交通部高速公路局北區養護工程分局,,110-111年度木柵段轄區隧道維護工程,碧潭隧道北上車道,2267,,新北市政府勞動檢查處,2022,2022-01-15,否,05
1132,137,,中鼎工程股份有限公司,C製造業(產業用機械設備維修及安裝業),物體飛落,2,華運倉儲實業股份有限公司,,華運倉儲實業公司石化油品中心建廠專案,高雄港洲際碼頭華運倉儲實業公司石化油品中心建廠專案之八萬公秉乙烯槽安裝工程,2279,高雄市小港區南星計畫洲際貨櫃中心,高雄市政府勞工局勞動檢查處,2022,2022-01-15,是,09
1133,138,,右鑫機械企業有限公司,G批發及零售業(其他食品批發業),被夾、被捲,1,,,,堆高機,2267,新莊區思源路34號,新北市政府勞動檢查處,2022,2022-01-14,是,05
1134,139,,連泰紙業股份有限公司,C製造業(未分類其他紙製品製造業),被撞,1,,,,連泰紙業股份有限公司散漿機作業區,2271,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-01-13,否,02
1135,140,83721383,生鴻科技有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,雄進鋼構股份有限公司,22922535,屏東雄進鋼構-太陽能屋頂增設安全設施工程,雄進鋼構股份有限公司E區廠房屋頂,2280,屏東縣新園鄉港西村西平路91號,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-01-13,是,03
1136,141,,太平洋船舶貨物裝卸股份有限公司,H運輸及倉儲業(其他水上運輸輔助業),溺斃,1,,,,高雄港55號碼頭,2279,高雄港55號碼頭,高雄市政府勞工局勞動檢查處,2022,2022-01-11,是,09
1137,142,,華谷工程顧問有限公司,F營造業(庭園景觀工程業),墜落、滾落,1,三新奧特萊斯股份有限公司,,承攬三新奧特萊斯股份有限公司植栽、噴灌系統及景觀水池管理維護業務,新北市林口區文化三路1段356號,2267,新北市林口區文化三路1段356號,新北市政府勞動檢查處,2022,2022-01-10,是,05
1138,143,53926705,,,,1,,53926705,,,,,桃園市政府勞動檢查處,2022,2022-01-10,,06
1139,144,16706025,宜碼裝卸股份有限公司,H運輸及倉儲業(其他水上運輸輔助業),物體倒塌、崩塌,1,,,,蘇澳港7號碼,2283,蘇澳鎮港區一號,勞動部職業安全衛生署北區職業安全衛生中心,2022,2022-01-08,是,01
1140,145,,達欣工程股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,台中商業銀行股份有限公司,,台中商銀辦公室及旅館新建工程,鋼構樓梯,2272,臺中市西屯區市政路與河南路四段口,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-01-07,是,02
1141,146,,榮源建設有限公司,L不動產業(不動產開發業),墜落、滾落,1,榮源建設有限公司,,榮源建設有限公司住宅新建工程,宜蘭縣壯圍鄉大福路3段472巷36號旁,2283,宜蘭縣壯圍鄉大福路3段472巷36號旁,勞動部職業安全衛生署北區職業安全衛生中心,2022,2022-01-06,是,01
1142,147,,來成企業社,E用水供應及污染整治業(非有害廢棄物清除業),物體倒塌、崩塌,1,中華紙漿股份有限公司台東廠,,每日生產所需之各項配合作業,廢紙堆置場內,2281,臺東縣臺東市豐田里中興路4段371號,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-01-06,是,03
1143,148,,黃進發,F營造業(建物完工裝修工程業),墜落、滾落,1,楊炳煌,,豬舍鐵皮屋頂更換工程,高雄市路竹區復興路860號,2279,高雄市路竹區復興路860號,高雄市政府勞工局勞動檢查處,2022,2022-01-04,是,09
1144,149,,楊ＯＯ,F營造業(其他專門營造業),墜落、滾落,1,,,,,2279,高雄市三民區澄平街394巷12號,高雄市政府勞工局勞動檢查處,2022,2022-01-03,是,09
1145,150,50921874,瑞辰工程有限公司,F營造業(其他專門營造業),墜落、滾落,1,臺北市政府工務局新建工程處,03775007,（109建123）臺北市敦化國小校舍拆除改建工程主體工程,4樓鋼梁,2266,松山區敦化北路2號,臺北市勞動檢查處,2022,2022-01-01,是,04
1146,1,,美力營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,聯上墾丁股份有限公司,,聯上墾丁公教會館及多功能設施BOT案,本工程A區2樓底板處墜落,2280,屏東縣恆春鎮文化巷,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-12-31,是,03
1147,2,04978851,亞記營造工程股份有限公司,F營造業(建築工程業),跌倒,1,北碁建設股份有限公司,84251037,文心念念住宅大樓新建工程（109店建字第298號）,地下3樓與車道銜接處,2267,,新北市政府勞動檢查處,2021,2021-12-31,否,05
1148,3,A122395652,優食台灣股份有限公司(外送平台),H運輸及倉儲業(汽車貨運業),公路交通事故,1,-,83076928,-,新北市八里區中山路3段112號前,2267,新北市八里區中山路3段112號前,新北市政府勞動檢查處,2021,2021-12-31,是,05
1149,4,,交通部公路總局第五區養護工程處,O公共行政及國防；強制性社會安全(政府機關),溺斃,1,交通部公路總局第五區養護工程處,,台61線龍宮溪橋等感潮鹽害橋梁補強整修工程,本工程東石濱海橋橋墩旁懸吊式施工架處,2277,,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-12-29,否,03
1150,5,,漢翔航空工業股份有限公司,C製造業(未分類其他運輸工具及其零件製造業),爆炸,1,,,,漢翔航空工業股份有限公司8號廠房機工工場鉗工打磨間,2272,,臺中市勞動檢查處,2021,2021-12-29,否,07
1151,6,,金盛世紙業有限公司桃園廠,C製造業(家庭及衛生用紙製造業),被撞,1,,,,桃園市觀音區大潭南路500號1樓（摺紙機）,2268,桃園市觀音區大潭南路500號,桃園市政府勞動檢查處,2021,2021-12-26,是,06
1152,7,,繹品建設有限公司,L不動產業(不動產開發業),其他,1,繹品建設有限公司,,方正六智慧樂居電梯華廈11戶新建工程,高雄市阿蓮區中正路792號旁,2279,高雄市阿蓮區中正路792號旁,高雄市政府勞工局勞動檢查處,2021,2021-12-25,是,09
1153,8,,邱00(自然人),F營造業(其他專門營造業),墜落、滾落,1,黃00,,黃00住宅新建工程(裝修工程),臺南市中西區000街00號,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-12-18,否,03
1154,9,,林OO（即建緯工程行）,F營造業(冷凍、空調及管道工程業),物體飛落,1,潤泰創新國際股份有限公司,,潤泰創新國際新建工程,A棟地上4樓天井區施工架,2267,新北市板橋區華江一路與華江六路交叉口,新北市政府勞動檢查處,2021,2021-12-18,是,05
1155,10,,王○○,F營造業(其他專門營造業),墜落、滾落,1,徐○○,,倉庫鐵皮換裝工程,C型鋼上,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-12-17,否,02
1156,11,,陳OO,F營造業(建物完工裝修工程業),墜落、滾落,1,,,民宅修繕作業,地上3樓南側窗臺,2267,新北市林口區麗園二街47巷56號,新北市政府勞動檢查處,2021,2021-12-17,是,05
1157,12,,日商丸紅國際股份有限公司電力專案分公司,F營造業(公用事業設施工程業),物體倒塌、崩塌,1,台灣電力股份有限公司,,大潭電廠增建燃氣複循環機組發電計畫8及9號機複循環發電機組設備及其廠房與相關設施設備採購帶安裝案,大潭電廠9號機工區(重件大門),2268,桃園市觀音區電廠路1號,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-12-15,是,01
1158,13,,柏澄實業有限公司,C製造業(塑膠皮、板及管材製造業),物體飛落,1,,,,,2272,,臺中市勞動檢查處,2021,2021-12-15,否,07
1159,14,,台灣塑膠工業股份有限公司麥寮廠(保養中心),C製造業(化學原材料製造業),其他,1,,,,台灣塑膠工業股份有限公司麥寮廠之碱廠製二課電解廠房1樓,2275,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-12-14,否,02
1160,15,,恆合營造有限公司,F營造業(其他土木工程業),墜落、滾落,1,恆合建設股份有限公司,,（106建152）恆合建設江山新建工程,A棟後側5樓外牆施工架外斜籬,2266,北投區承德路7段164巷口,臺北市勞動檢查處,2021,2021-12-14,是,04
1161,16,,黃○○（自然人）,A農、林、漁、牧業(豬飼育業),墜落、滾落,1,,,,萬丹鄉,2280,,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-12-13,否,03
1162,17,,新亞建設開發股份有限公司,F營造業(道路工程業),物體飛落,1,交通部鐵道局南部工程處,,C213標林森站路段地下化工程,本工程約UK360+052.36處,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-12-11,是,03
1163,18,,普田營造工程股份有限公司,F營造業(其他專門營造業),物體飛落,1,東騰開發股份有限公司,,東騰青一集合住宅新建工程(109)桃市都建執照字第會桃00884號,地下4樓樓板,2268,桃園市桃園區朝陽街旁工地,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-12-10,是,01
1164,19,24208803,耕瑾營造有限公司,F營造業(其他專門營造業),物體倒塌、崩塌,1,行政院農業委員會水土保持局臺中分局,57702207,新社區白冷圳大地裝置藝術營造工程,農塘擋土牆,2272,臺中市新社區華豐街,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-12-08,是,02
1165,20,,涂OO,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,麗捷建設股份有限公司,,麗捷建設三重區仁信段15地號集合住宅新建工程之水電消防工程,B棟地上12樓室內,2267,新北市三重區環河北路2段與元信二街交叉口,新北市政府勞動檢查處,2021,2021-12-08,是,05
1166,21,,宗敏企業有限公司,E用水供應及污染整治業(非有害廢棄物清除業),墜落、滾落,1,,,,,2279,高雄市小港區北林路6號,高雄市政府勞工局勞動檢查處,2021,2021-12-07,是,09
1167,22,,隆豪營造有限公司,F營造業(整地、基礎及結構工程業),墜落、滾落,1,宇和建設有限公司,,新竹市中央段住宅新建工程,新竹市中華路二段261號,2269,中華路二段261號,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-12-06,是,01
1168,23,43876760,根基營造股份有限公司,F營造業(其他專門營造業),墜落、滾落,1,桃園市政府新建工程處,41230033,桃園會展中心統包工程,工區1樓樓板模板組立區域,2268,桃園市中壢區領航北路與文康路口,桃園市政府勞動檢查處,2021,2021-12-04,是,06
1169,24,,蔡O欽,F營造業(其他專門營造業),墜落、滾落,1,宥金建設有限公司,,宥金建設斗六科加段22戶住宅新建工程(C、D區),宥金建設斗六科加段22戶住宅新建工程(C、D區)之C5戶1樓,2275,雲林縣斗六市科加六路125號旁,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-12-02,是,02
1170,25,,吳OO及黃OO,F營造業(其他專門營造業),墜落、滾落,1,許OO,,民宅鐵皮屋頂更新工程,地上3樓鐵皮斜屋頂,2267,,新北市政府勞動檢查處,2021,2021-12-02,否,05
1171,26,28349136,茂琳營造有限公司,F營造業(其他專門營造業),墜落、滾落,1,,28349136,室內體育館追加工程,於高度8.7公尺C型鋼處墜落,2268,桃園市八德區東泰街201號,桃園市政府勞動檢查處,2021,2021-12-01,是,06
1172,27,80468816,民揚興業有限公司,C製造業(輸送機械設備製造業),墜落、滾落,1,潤弘精密工程事業股份有限公司楊梅二廠,66394146,40公噸固定式起重機整修工程,潤弘精密工程事業股份有限公司楊梅二廠之預鑄廠,2268,桃園市楊梅區泰圳路1442號,桃園市政府勞動檢查處,2021,2021-12-01,是,06
1173,28,,龍德造船工業股份有限公司五廠,C製造業(船舶及浮動設施製造業),與有害物等之接觸,1,,,,龍德造船工業股份有限公司五廠,2283,宜蘭縣蘇澳鎮造船路46號,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-11-30,是,01
1174,29,,台灣自來水股份有限公司中區工程處,F營造業(公用事業設施工程業),衝撞,1,,,台中-鐵路綠空廊道備援送水管(一)之一,輸水幹管,2272,臺中市潭子區中山路三段與人和路口,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-11-30,是,02
1175,30,,炯德營造有限公司,F營造業(其他專門營造業),物體倒塌、崩塌,1,東南水泥股份有限公司,,東南水泥廠M01系統含2座RC煙囪拆除工程及設備價購案,高雄市楠梓區高楠公路屏山巷1號,2279,高雄市楠梓區高楠公路屏山巷1號,高雄市政府勞工局勞動檢查處,2021,2021-11-30,是,09
1176,31,,錦福興業有限公司,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,宜捷威科技股份有限公司,,宜捷威科技股份有限公司興建冷凍庫PU保溫工程,施工架,2275,648雲林縣西螺鎮新厝路9-22號旁,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-11-29,是,02
1177,32,,黃○○,F營造業(建物完工裝修工程業),墜落、滾落,1,德雲寺,,德雲寺辦公室屋頂修繕工程,嘉義縣中埔鄉本工程之屋頂東側邊緣處,2277,嘉義縣中埔鄉社口村5鄰內埔43號,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-11-29,是,03
1178,33,,泰和製粉廠股份有限公司,C製造業(磨粉製品製造業),墜落、滾落,1,,,,,2272,,臺中市勞動檢查處,2021,2021-11-26,否,07
