編號,序號,事業單位統一編號,事業單位,行業別,災害類型,罹災人數（數量）,業主,業主統一編號,工程名稱,場所（肇災處）,縣市,地址,勞動檢查機構,年度,發生日期,是否顯示於地圖,agencyCode
104,104,,林OO,F營造業(建物完工裝修工程業),物體倒塌、崩塌,1,張OO,,承攬民宅廁所牆面拆除工程,新北市汐止區茄福街,2267,,新北市政府勞動檢查處,2020,2020-09-09,否,05
105,105,,S.L. OCEAN ENTERPRISE CO. LTD,A農、林、漁、牧業(漁撈業),與有害物等之接觸,2,,,,高雄市旗津區北汕巷50-90號船渠之「海洋發展VI」漁船甲板下一層的機艙,2279,,高雄市政府勞工局勞動檢查處,2020,2020-09-09,否,09
106,106,,百成營造有限公司,F營造業(其他土木工程業),墜落、滾落,1,游OO,,游OO自用停車場新建工程,地上2樓鋼構開口,2267,新北市新店區安泰路48號,新北市政府勞動檢查處,2020,2020-09-08,是,05
107,107,,昀辰企業有限公司,C製造業(汽車零件製造業),物體倒塌、崩塌,1,,,,昀辰企業有限公司D棟模具倉庫,2279,高雄市岡山區本工六路102號,高雄市政府勞工局勞動檢查處,2020,2020-09-08,是,09
108,108,,富詮營造有限公司,F營造業(建築工程業),墜落、滾落,1,育驊建設有限公司,,育驊建設有限公司白河區住宅結構體新建工程,南側4樓屋頂女兒牆處,2278,臺南市白河區,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-09-07,是,03
109,109,,德意致營造有限公司,F營造業(其他專門營造業),物體倒塌、崩塌,1,國泰人壽保險股份有限公司,,國泰人壽淡水教育中心圳路改道第二期工程,霖澤大樓B棟西北側,2267,新北市淡水區鄧公路266號,新北市政府勞動檢查處,2020,2020-09-07,是,05
110,110,,安停股份有限公司,F營造業(建築工程業),物體飛落,1,新北市政府交通局,,新北市三重區龍門公園地下停車場,龍門停車場4號停車塔,2267,新北市三重區公園街32地號,新北市政府勞動檢查處,2020,2020-09-07,是,05
111,111,,志誠水電工程行,F營造業(機電、電信及電路設備安裝業),感電,1,行政院農業委員會林務局東勢林區管理處,,發電機輸出電源總開關二次側供電系統配管配線施工,-,2272,,臺中市勞動檢查處,2020,2020-09-06,否,07
112,112,28566007,順成鋼鐵科技有限公司,C製造業(未分類其他金屬製品製造業),被撞,1,,,,,2278,屏東縣內埔鄉黎明村黎東路40巷527號,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-09-05,是,03
113,113,,吉展廣告有限公司,M專業、科學及技術服務業(廣告業),墜落、滾落,1,,,,樹林區佳園路2段107號,2267,,新北市政府勞動檢查處,2020,2020-09-04,否,05
114,114,,湘鄉食品有限公司,C製造業(烘焙炊蒸食品製造業),物體倒塌、崩塌,1,,,,新北市汐止區福德一路405巷8、10號,2267,新北市汐止區福德一路405巷8、10號,新北市政府勞動檢查處,2020,2020-09-03,是,05
115,115,,大宜昌商業有限公司,E用水供應及污染整治業(非有害廢棄物清除業),墜落、滾落,1,,,「VCM廠2020年VCM區設備槽內乾式清洗」工程,台灣塑膠工業股份有限公司麥寮廠(VCM廠),2275,,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-09-01,否,02
116,116,,柏興水電科技有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,喬利鋼鐵工業股份有限公司,,太陽能光電測試工程,高度11.55公尺廠房屋頂進行拍照作業，踏穿採光用塑膠浪板(尺寸長50公分*寬50公分)墜落至地面,2274,南投縣草屯鎮碧峰路960號,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-09-01,是,02
117,117,,盧OO(即OO豆漿店),I住宿及餐飲業(餐館),火災,1,-,,-,OO豆漿店,2273,彰化縣員林市莒光路499號,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-08-28,是,02
118,118,,冠禹數位通訊有限公司,S其他服務業(視聽電子產品及家用電器維修業),墜落、滾落,1,-,,-,-,2272,,臺中市勞動檢查處,2020,2020-08-28,否,07
119,119,,邱○○,F營造業(建物完工裝修工程業),墜落、滾落,1,林○○,,民宅採光板固定工程,新北市永和區安樂路194巷17弄11號屋頂,2267,,新北市政府勞動檢查處,2020,2020-08-25,否,05
120,120,,張OO等7人,F營造業(其他專門營造業),感電,1,陳OO,,苗栗縣大湖鄉南湖段1320-1330地號資材室新建工程,資材室內,2271,苗栗縣大湖鄉南湖段1320-1330地號,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-08-24,是,02
121,121,,全霖企業有限公司,N支援服務業(其他清潔服務業),其他,1,屏東縣政府,,,倉庫圍牆旁,2280,,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-08-24,否,03
122,122,,鍾OO,F營造業(機電、電信及電路設備安裝業),感電,1,,,二槽式蓄熱式氧化爐設置工程揮發性有機化合物設備儀電配管,久聯化學工業股份有限公司新竹廠,2270,,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-08-21,否,01
123,123,,佳惠工程行,F營造業(建物完工裝修工程業),被撞,1,醫療財團法人正德癌症醫療基金會,,佛教正德行政大樓新建案的油漆工程,車道,2272,臺中市南屯區益昌五街91號旁,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-08-21,是,02
124,124,,吳OO,A農、林、漁、牧業(林業),物體飛落,1,吳OO,,,林田山事業區第149 林班,2282,,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-08-20,否,01
125,125,,增明環保工程事業有限公司,E用水供應及污染整治業(資源回收處理業),墜落、滾落,1,,,,增明環保工程事業有限公司,2268,桃園市八德區大興里榮興路335號,桃園市政府勞動檢查處,2020,2020-08-19,是,06
126,126,,泰緯建設有限公司,F營造業(建物完工裝修工程業),墜落、滾落,1,無,,大統段新建工程,高雄市新興區復興二路213號旁工地,2279,高雄市新興區大統段一小段450地號,高雄市政府勞工局勞動檢查處,2020,2020-08-19,是,09
127,127,16955945,展揚營造有限公司,F營造業(建築工程業),感電,1,桃園市政府新建工程處,41230033,平鎮新富市場綜合大樓新建工程,於地下室B1機房從事排煙機組之水電配線作業感電,2268,桃園市平鎮區新富五街,桃園市政府勞動檢查處,2020,2020-08-17,是,06
128,128,,愛比森國際股份有限公司台中廠,C製造業(清潔用品及化粧品製造業),被夾、被捲,1,-,,-,潔淨區,2272,,臺中市勞動檢查處,2020,2020-08-17,否,07
129,129,,大晟營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,臺灣亞銳士股份有限公司,,大城太祥段235等地號新建工程,營建用升降機搭乘平臺通道,2272,臺中市北屯區祥順三街近祥順東路口,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-08-15,是,02
130,130,,國揚裝卸股份有限公司,H運輸及倉儲業(汽車貨運業),墜落、滾落,1,,,,基隆港西岸30號碼頭,2265,基隆港西岸30號碼頭,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-08-09,是,01
131,131,,統帥公寓大廈管理維護有限公司,N支援服務業(複合支援服務業),墜落、滾落,1,藍海帝國社區管理委員會,,-,-,2272,,臺中市勞動檢查處,2020,2020-08-09,否,07
132,132,,統帥公寓大廈管理維護有限公司,N支援服務業(複合支援服務業),墜落、滾落,1,藍海帝國社區管理委員會,,,,2272,,臺中市勞動檢查處,2020,2020-08-08,否,07
133,133,85003936,信太科技有限公司,J資訊及通訊傳播業(),與高溫、低溫之接觸,1,日熙股份有限公司,52427322,台灣先進捷通太陽光電發電系統,罹災者在高氣溫環境下從事戶外屋頂作業，發生中樞衰竭致死。,2280,,經濟部加工出口區管理處,2020,2020-08-07,否,10
134,134,,欣達環工股份有限公司,F營造業(其他專門營造業),感電,1,臨海水務股份有限公司,,高雄市臨海污水處理廠暨放流水回收再利用BTO計畫之興建統包工程,高雄市小港區鳳北路4之1號,2279,高雄市小港區鳳北路4之1號,高雄市政府勞工局勞動檢查處,2020,2020-08-05,是,09
135,135,,臺北市政府工務局水利工程處,O公共行政及國防；強制性社會安全(政府機關),被撞,1,略,,略,略,2266,,臺北市勞動檢查處,2020,2020-08-03,否,04
136,136,,林O,A農、林、漁、牧業(海面養殖業),溺斃,1,無,,無,彰化縣芳苑鄉新寶海堤北側距岸約3公里潮間帶,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-08-02,否,02
137,137,,享福企業有限公司,F營造業(其他專門營造業),被夾、被捲,1,獅子林大樓商場發展委員會,,無工程名稱(為一般電梯故障排除維修作業),獅子林商業大樓A區2號電梯地下二樓至地下一樓之間,2266,萬華區西寧南路36號,臺北市勞動檢查處,2020,2020-08-02,是,04
138,138,,中化合成生技股份有限公司,C製造業(西藥製造業),墜落、滾落,1,,,,中化合成生技股份有限公司,2267,,新北市政府勞動檢查處,2020,2020-08-02,否,05
139,139,,蔡○○,F營造業(整地、基礎及結構工程業),感電,1,張○○,,張○○溫室工程,鋼架,2275,,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-07-31,否,02
140,140,,松富茶廠,C製造業(製茶業),感電,1,,,,松富茶廠,2274,,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-07-29,否,02
141,141,93888312,巫OO(即宏信工程行),F營造業(其他土木工程業),墜落、滾落,1,廣玄宮管理委員會,無,廣玄宮寺廟建築工程,自高度約6.8公尺之外牆施工架工作臺墜落至地面,2273,彰化縣彰化市中山路三段554巷76號,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-07-29,是,02
142,142,,黃oo(即聯豐鋼品企業社),F營造業(其他專門營造業),墜落、滾落,1,金界旺企業股份有限公司,,熔爐廠房修繕工程,金界旺企業股份有限公司,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-07-28,否,02
143,143,,鄞OO,F營造業(其他土木工程業),墜落、滾落,1,古嚴寺,,從事屋頂水泥破孔填平維修準備前置作業,高雄市仁武區公館一巷34號,2279,高雄市仁武區公館一巷34號,高雄市政府勞工局勞動檢查處,2020,2020-07-28,是,09
144,144,,麗明營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,甲聖工業股份有限公司,,甲聖工業彰濱工業區一期廠房新建工程,自高度約30.5公尺之屋頂鋼樑上墜落至地面,2273,鹿港鎮工業西七路及鹿工北五路口,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-07-26,是,02
145,145,,田利環保企業社,N支援服務業(建築物一般清潔服務業),墜落、滾落,1,全泉開發實業有限公司,,澄德段23地號房屋清潔及外牆清洗工程,高雄市仁武區澄德段23地號,2279,高雄市仁武區澄德段23地號,高雄市政府勞工局勞動檢查處,2020,2020-07-25,是,09
146,146,,華慶營造工程有限公司,F營造業(建築工程業),墜落、滾落,1,華友聯開發股份有限公司,,台南市南區大山段94地號集合住宅建築工程,臺南市南區本工程A棟南面11樓外牆施工架,2278,台南市南區大山段94地號,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-07-24,是,03
147,147,,國際企業社,F營造業(建物完工裝修工程業),墜落、滾落,1,合旺建設有限公司,,新村路二段89號7戶新建工程,桃園市觀音區新村路2段89號,2268,觀音區新村路2段89號,桃園市政府勞動檢查處,2020,2020-07-24,是,06
148,148,,梁oo,F營造業(建物完工裝修工程業),墜落、滾落,1,林oo,,整修工程,新竹市,2269,,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-07-22,否,01
149,149,,張OO(即智富工程行),F營造業(整地、基礎及結構工程業),感電,1,三友璟工業有限公司,,新增建工程、二期工程,廠房2樓,2279,高雄市路竹區中山路88巷19號,高雄市政府勞工局勞動檢查處,2020,2020-07-22,是,09
150,150,,旭源營造工程股份有限公司,F營造業(建築工程業),墜落、滾落,1,三達彩色印刷股份有限公司,,三三達新莊化成段廠辦新建工程（建照執照：106莊建字第00302號）,地上2樓電梯井,2267,新北市新莊區化成路29巷8號對面工地,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-07-21,是,01
151,151,,亞東預拌混凝土股份有限公司台中廠,C製造業(預拌混凝土製造業),其他交通事故,1,和宜建設股份有限公司,,和宜建設集合住宅新建工程,施工便道,2272,臺中市西屯區西屯路二段297-8巷12弄46號旁,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-07-21,是,02
152,152,,OO消防工程顧問有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,嘉義縣OO鄉農會,,嘉義縣OO鄉農會OO分部廁所新建、消防與無障礙改善及其他工程,嘉義縣OO鄉OO村OO號,2277,,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-07-21,否,03
153,153,97418116,惠民實業股份有限公司,E用水供應及污染整治業(廢水及污水處理業),與有害物等之接觸,2,臺南市政府水利局,36724654,,臺南市安平區安平水資源回收中心廠區內原汙水抽水站前下水道人孔(編號18號),2278,,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-07-21,否,03
154,154,,舜才實業股份有限公司,F營造業(機電、電信及電路設備安裝業),被夾、被捲,1,文藻維納斯管理委員會,,從事停車設備量測作業,高雄市三民區鼎信街25號地下室,2279,,高雄市政府勞工局勞動檢查處,2020,2020-07-21,否,09
155,155,,張OO(即東洋企業行),F營造業(建物完工裝修工程業),墜落、滾落,1,楊○○,,屏東縣潮州鎮敦化路民宅裝修工程,屏東縣潮州鎮本工程一樓客廳,2280,,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-07-20,否,03
156,156,,林○○（即○○不銹鋼工程行）,F營造業(建物完工裝修工程業),墜落、滾落,1,李○○,,屋頂防水修繕工程,2樓屋頂,2267,,新北市政府勞動檢查處,2020,2020-07-20,否,05
157,157,,長榮海運股份有限公司,H運輸及倉儲業(海洋水運業),墜落、滾落,1,,,長榮海運股份有限公司,高雄港117號碼頭,2279,高雄港117號碼頭,高雄市政府勞工局勞動檢查處,2020,2020-07-20,是,09
158,158,53926705,,,,1,,53926705,,,,,桃園市政府勞動檢查處,2020,2020-07-20,,06
159,159,,頂好富貴廣場公寓大廈管理委員會,S其他服務業(未分類其他組織),墜落、滾落,1,,,,頂好富貴廣場公寓大廈社區地下1樓停車場,2270,新竹縣竹東鎮民德路64號,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-07-18,是,01
160,160,,銓鵬工程有限公司,C製造業(產業用機械設備維修及安裝業),墜落、滾落,1,永覲工業股份有限公司,,熱風爐、球磨機、輥壓機、提運機、穩流倉及鋼構等統包設備安裝工程,永覲工業股份有限公司廠內新建熱風爐區,2279,高雄市小港區興業街15號,高雄市政府勞工局勞動檢查處,2020,2020-07-18,是,09
161,161,,塑華消防工程股份有限公司,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,南亞塑膠工業股份有限公司新港廠,,南亞新港銅箔四廠火警消防系統,生箔區1樓維修平台靠近北側鋼構樓梯前方之開口處,2277,嘉義縣新港鄉中洋村中洋工業區2號,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-07-17,是,03
162,162,16734330,協資實業有限公司,C製造業(金屬表面處理業),物體飛落,1,,,,,2277,嘉義縣六腳鄉六斗村六斗尾155之3號,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-07-16,是,03
163,163,,世展玻璃企業有限公司,G批發及零售業(其他建材批發業),物體倒塌、崩塌,1,,,,,2267,,新北市政府勞動檢查處,2020,2020-07-15,否,05
164,164,,源潤豐鑄造股份有限公司,C製造業(鋼鐵鑄造業),物體飛落,1,-,,-,A棟工廠,2272,,臺中市勞動檢查處,2020,2020-07-15,否,07
165,165,,美力營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,聯上實業股份有限公司,,漁光案店舖住宅大樓新建工程,本工程A棟建築物7樓A3戶北面樓版開口處。,2278,安平區漁光段886地號,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-07-13,是,03
166,166,27898725,欣隆倉儲物流股份有限公司,H運輸及倉儲業(其他陸上運輸業),墜落、滾落,1,欣隆倉儲物流股份有限公司,27898725,進行貨櫃堆高機之後扶架油壓滾輪修繕作業,於貨櫃堆高機維修廠內發生墜落死亡事故,2268,,桃園市政府勞動檢查處,2020,2020-07-12,否,06
167,167,,東宸土木包工業,F營造業(建築工程業),墜落、滾落,1,-,,農舍新建工程一棟及曬場,施工架,2283,,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-07-11,否,01
168,168,無,劉OO,F營造業(其他建築設備安裝業),墜落、滾落,1,-,無,尚未承攬,台灣電力股份有限公司協和發電廠,2265,,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-07-10,否,01
169,169,,強固保全股份有限公司桃園分公司,N支援服務業(保全及偵探業),其他交通事故,1,台灣電力股份有限公司大潭發電廠,,無,大門入口車道,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-07-09,否,01
170,170,,健峰營造有限公司,F營造業(建築工程業),墜落、滾落,1,隆霖開發有限公司,,溪州進樂段962號等住宅新建工程,外牆施工架工作臺開口部分,2273,彰化縣溪州鄉公園路95號對面,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-07-08,是,02
171,171,,騰耀起重工程有限公司,N支援服務業(營造用機械設備租賃業),物體倒塌、崩塌,1,日觀實業股份有限公司,,光復南路集合住宅新建工程,工區1樓中央處,2266,臺北市松山區光復南路32巷10號對面工地,臺北市勞動檢查處,2020,2020-07-08,是,04
172,172,,林00(即宏祥企業社),F營造業(其他建築設備安裝業),墜落、滾落,1,吳00君,,倉庫牆壁隙縫發泡填封工程,雲林縣元長鄉南安路100號,2275,,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-07-07,否,02
173,173,,友發土木包工業有限公司,F營造業(其他專門營造業),墜落、滾落,1,陳炫佐(富祥汽車企業社),,屋頂從事勘察作業,高雄市鼓山區大順一路988號,2279,高雄市鼓山區大順一路988號,高雄市政府勞工局勞動檢查處,2020,2020-07-04,是,09
174,174,,鈦金電梯有限公司,F營造業(機電、電信及電路設備安裝業),感電,1,新豐原寶座管理委員會,,,,2272,,臺中市勞動檢查處,2020,2020-07-01,否,07
175,175,,廷昆企業有限公司,C製造業(產業用機械設備維修及安裝業),與高溫、低溫之接觸,1,天聲工業股份有限公司,,噴水回收桶安裝作業,天聲工業股份有限公司廠內新建熱浸鍍鋅槽處,2279,高雄市岡山區本工西路23號,高雄市政府勞工局勞動檢查處,2020,2020-07-01,是,09
176,1,,立建工業股份有限公司,C製造業(鋼鐵鑄造業),被撞,1,-,,-,混砂作業區,2272,,臺中市勞動檢查處,2020,2020-06-30,否,07
177,2,,陳OO即富浥起重工程行,F營造業(其他專門營造業),墜落、滾落,1,-,,貨櫃吊掛作業,高雄市大寮區興隆路與信隆街路口,2279,高雄市大寮區興隆路與信隆街,高雄市政府勞工局勞動檢查處,2020,2020-06-30,是,09
178,3,,00保全股份有限公司,N支援服務業(保全及偵探業),墜落、滾落,1,00天廈管理委員會,,,00天廈,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-06-29,否,03
179,4,,匯發營造有限公司,F營造業(其他專門營造業),墜落、滾落,1,沛斯可有限公司,,沛斯可有限公司廠房新建工程,結構體A棟1樓鋼構懸臂突出遮雨棚工作臺,2268,桃園市觀音區大潭北路539號,桃園市政府勞動檢查處,2020,2020-06-29,是,06
180,5,75943761,宜昇股份有限公司,H運輸及倉儲業(普通倉儲業),與有害物等之接觸,1,宜昇股份有限公司,75943761,,高雄市前鎮區鎮北里建南街2號,2279,前鎮區鎮北里建南街2號,高雄市政府勞工局勞動檢查處,2020,2020-06-29,是,09
181,6,,蕭○○（即○○○佛具店）,G批發及零售業(其他全新商品零售業),火災,1,,,,室內走道西南側,2267,,新北市政府勞動檢查處,2020,2020-06-28,否,05
182,7,,信毅營造有限公司,F營造業(其他土木工程業),感電,1,行政院農業委員會水土保持局臺南分局,,枋寮鄉基督教會前環境改善工程,屏東縣枋寮鄉本工程之集水井附近之既有排水溝處 (枋寮基督教會舊遺址前)。,2280,枋寮鄉義民路,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-06-26,是,03
183,8,,惜福五金資源回收有限公司,E用水供應及污染整治業(資源回收處理業),感電,1,連距電機股份有限公司,,部分放電試驗室隔間工程,2樓頂加蓋鐵皮屋之部分放電試驗室隔間工程,2268,,桃園市政府勞動檢查處,2020,2020-06-26,否,06
184,9,,陳OO,F營造業(其他專門營造業),墜落、滾落,1,大勝廢棄物清除有限公司,,,大勝廢棄物清除有限公司,2267,,新北市政府勞動檢查處,2020,2020-06-25,否,05
185,10,12804334,永隆營造有限公司,F營造業(其他土木工程業),墜落、滾落,1,,,售後服務工程,新竹市○○路○○巷○○弄○○號,2269,○○路○○巷○○弄○○號,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-06-23,是,01
186,11,02804428,新竹縣竹北市竹北國民小學,P教育業(小學教育),墜落、滾落,1,,,,新竹縣竹北市竹北國民小學活動中心,2270,新竹縣竹北市中央路98號,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-06-22,是,01
187,12,22131012,凱新實業有限公司,G批發及零售業(汽機車零配件及用品零售業),墜落、滾落,1,無,,,新竹市東區東光路186號,2269,新竹市東區東光路186號,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-06-22,是,01
188,13,,山林水環境工程股份有限公司,F營造業(其他專門營造業),墜落、滾落,1,內政部營建署,,臺南市永康水資源回收中心及再生水廠新建工程統包工程,臺南市永康水資源回收中心,2278,臺南市永康區,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-06-22,是,03
189,14,,江OO,F營造業(其他專門營造業),墜落、滾落,1,尚志畜牧場,,,,2267,,新北市政府勞動檢查處,2020,2020-06-22,否,05
190,15,53926705,,,,1,,53926705,,,,,桃園市政府勞動檢查處,2020,2020-06-21,,06
191,16,22385606,萬鎰營造有限公司,F營造業(其他土木工程業),物體倒塌、崩塌,1,京華城股份有限公司,97170634,（109拆015）京華城拆除工程,樓梯及樓板至8樓坍塌貫穿至1樓,2266,臺北市松山區八德路4段138號,臺北市勞動檢查處,2020,2020-06-20,是,04
192,17,,OOO,F營造業(建物完工裝修工程業),物體倒塌、崩塌,1,,,,屋架,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-06-17,否,02
193,18,,永鑫餘工程有限公司,F營造業(其他建築設備安裝業),墜落、滾落,1,,,鋼構安裝及拆除工程,富海開發建設有限公司廠內,2279,高雄市大寮區鳳林二路253號,高雄市政府勞工局勞動檢查處,2020,2020-06-16,是,09
194,19,19655871,鍾OO(即聯玖企業社),D電力及燃氣供應業(氣體燃料供應業),物體倒塌、崩塌,1,台灣中油股份有限公司天然氣事業部北區營業處,49034604,銅鑼鄉朝西段12吋12吋16吋遷管工程,苗栗縣銅鑼鄉西湖溪旁道路工作場所(E120.77803 N24.48954),2271,,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-06-14,否,02
195,20,D120759688,葉○○,F營造業(建物完工裝修工程業),墜落、滾落,1,益百代投資有限公司,12725319,停車場雨棚修繕工程,桃園市中壢區興國路28號,2268,,桃園市政府勞動檢查處,2020,2020-06-13,否,06
196,21,80466795,信玖渼玻璃實業有限公司,C製造業(其他玻璃及其製品製造業),被刺、割、擦傷,1,,,,信玖渼玻璃實業有限公司彰一廠,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-06-12,否,02
197,22,,常詠營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,聯晨國際股份有限公司,,聯晨國際廠辦新建工程,臺南市安南區本工程廠房3樓樓板邊緣開口處,2278,臺南市安南區十二佃127地號,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-06-11,是,03
198,23,,國立OOOO電臺,J資訊及通訊傳播業(廣播業),物體飛落,1,,,,臺南市白河區關嶺里2之6號,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-06-11,否,03
199,24,,黃ＯＯ（即上峰機械企業社）,C製造業(金屬建築組件製造業),墜落、滾落,1,游ＯＯ(即東鑫企業社),,屋頂浪板更換工程,-,2283,,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-06-10,否,01
200,25,,長德開發工程有限公司,F營造業(道路工程業),墜落、滾落,1,新北市立自強國民中學,,彩虹廣場地坪建置及燈具更新工程,地上1樓彩虹廣場,2267,,新北市政府勞動檢查處,2020,2020-06-10,否,05
201,26,,簡○○,F營造業(整地、基礎及結構工程業),墜落、滾落,1,氟豹工業有限公司,,,新北市八里區博物館路9號1樓營業場所,2267,新北市八里區博物館路9號,新北市政府勞動檢查處,2020,2020-06-09,是,05
202,27,,張OO（即晟業油漆工程行）,F營造業(建物完工裝修工程業),墜落、滾落,1,,,廠房屋頂整修清潔噴漆工程,廣嶺企業股份有限公司,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-06-06,否,02
203,28,,勁光興業有限公司,F營造業(機電、電信及電路設備安裝業),被夾、被捲,1,內政部營建署,,屏東市瑞光路延伸開闢工程,本工程里程0K+835處,2280,屏東縣屏東市瑞光路,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-06-06,是,03
204,29,,鑫聖機械有限公司,F營造業(整地、基礎及結構工程業),墜落、滾落,1,,,鑫聖機械潮州廠房新建工程,本工程之A1柱及B-01梁接合處,2280,屏東縣潮州鎮檨興段0848-0000地號,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-06-06,是,03
205,30,,優格園藝工程行,A農、林、漁、牧業(農事及畜牧服務業),物體倒塌、崩塌,1,,,,高雄市旗山區旗楠三路167-2號,2279,高雄市旗山區旗楠三路167-2號,高雄市政府勞工局勞動檢查處,2020,2020-06-05,是,09
206,31,,詹ＯＯ,F營造業(其他專門營造業),其他交通事故,1,行政院農業委員會水土保持局臺中分局,57702207,觀音道農路改善工程,苗栗縣大湖鄉觀音道農路0K+270,2271,大湖鄉觀音道農路,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-06-02,是,02
207,32,,政志營造有限公司,F營造業(其他專門營造業),溺斃,1,嘉義縣政府,,荷苞嶼排水幹線馬稠後工業區下游治理工程(二工區),嘉義縣鹿草鄉荷苞嶼排水幹線滯洪池出流口處,2277,,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-06-02,否,03
208,33,,邱OO(自營作業者),H運輸及倉儲業(汽車貨運業),被撞,1,廖OO,,蔬菜載運作業,宜蘭縣大同鄉南山段696地號旁產業道路,2283,,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-06-01,否,01
209,34,,國產建材實業股份有限公司,C製造業(水泥及混凝土製品製造業),墜落、滾落,1,,,,潤泰精密材料股份有限公司宜蘭冬山廠,2283,,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-06-01,否,01
210,35,,幸福水泥股份有限公司埔心廠,C製造業(水泥製造業),墜落、滾落,1,,,,,2268,桃園市楊梅區梅獅路1段193號,桃園市政府勞動檢查處,2020,2020-05-30,是,06
211,36,,友太營造有限公司,F營造業(建築工程業),墜落、滾落,1,林○,,花蓮市明義段集合住宅新建工程（建照執照：花建執照字第107A111-113號）,花蓮市明義段集合住宅新建工程B棟屋突2樓雨遮處,2282,花蓮市中正路561號旁,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-05-26,是,01
212,37,,國原營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,潤隆建設股份有限公司及亞昕國際開發股份有限公司,,永翠案新建工程,,2267,永翠路與藝文街口,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-05-26,是,01
213,38,,玉全鋁業有限公司,C製造業(金屬建築組件製造業),墜落、滾落,1,略,,民宅後陽臺遮雨棚拆除及更新工程,略,2266,,臺北市勞動檢查處,2020,2020-05-26,否,04
214,39,無,冠驊營造有限公司,F營造業(其他專門營造業),墜落、滾落,1,經濟部水利署北區水資源局,44502641,大漢溪三光里岸邊崩塌地保育治理工程,桃園市復興區復華道路與彌榮吊橋交接處,2268,336桃園市復興區復華道路,桃園市政府勞動檢查處,2020,2020-05-26,是,06
