編號,序號,事業單位統一編號,事業單位,行業別,災害類型,罹災人數（數量）,業主,業主統一編號,工程名稱,場所（肇災處）,縣市,地址,勞動檢查機構,年度,發生日期,是否顯示於地圖,agencyCode
109,109,,陳OO,A農、林、漁、牧業(果樹栽培業),被撞,1,陳OO,,柚子採收作業,花蓮縣瑞穗鄉屋拉力段0928地號旁柚子園,2282,,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-08-26,否,01
110,110,28533626,宏懋鋼鐵企業有限公司,F營造業(整地、基礎及結構工程業),墜落、滾落,1,蔡○○（即富鼎資產開發社）,42191425,雨遮鋼構骨架汰換及鐵捲門組件安裝工程,高度5.6公尺處之鋼構上墜落,2268,桃園市蘆竹區海湖北路282號,桃園市政府勞動檢查處,2021,2021-08-26,是,06
111,111,無,黃O蒼,C製造業(其他金屬加工處理業),感電,1,無,無,無,南投縣草屯鎮建興二街20號,2274,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-08-25,否,02
112,112,,豐譽營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,台灣糖業股份有限公司台南區處,,沙崙智慧綠能循環住宅園區新建工程(土建部分),台南市歸仁區沙崙智慧綠能循環住宅新建工程D棟1樓,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-08-25,否,03
113,113,,益釩有限公司,F營造業(其他建築設備安裝業),感電,1,廣化科技股份有限公司,,電動鐵捲門維修工程,3樓資材部辦公室輕鋼架天花板上,2270,新竹縣新豐鄉康樂路一段169-2號,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-08-24,是,01
114,114,,盛閎石材有限公司,H運輸及倉儲業(汽車貨運業),物體倒塌、崩塌,1,,,,,2282,,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-08-21,是,01
115,115,,優食台灣股份有限公司（外送平台業者）,H運輸及倉儲業(汽車貨運業),公路交通事故,1,－,,－,彰化縣秀水鄉秀中街與民華巷路口,2273,彰化縣秀水鄉秀中街與民華巷路口,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-08-21,是,02
116,116,,優食台灣股份有限公司,H運輸及倉儲業(汽車貨運業),公路交通事故,1,,,,,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-08-21,否,02
117,117,,中鋼運通股份有限公司,H運輸及倉儲業(海洋貨運承攬業),墜落、滾落,1,中聯資源股份有限公司,,,起重機保養平台,2267,,新北市政府勞動檢查處,2021,2021-08-21,否,05
118,118,,宏發冷氣空調實業有限公司,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,林ＯＯ,,,,2272,,臺中市勞動檢查處,2021,2021-08-20,否,07
119,119,,中興工程顧問股份有限公司,M專業、科學及技術服務業(工程服務及相關技術顧問業),墜落、滾落,1,臺東縣環境保護局,,臺東縣廢棄物能資源中心效能提升統包工程委託專案管理暨施工監造服務,臺東縣垃圾焚化廠(臺東縣臺東市成都南路709號)東側戶外逃生梯處,2281,臺東市成都南路709號,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-08-16,是,03
120,120,,川樂科技工業股份有限公司,C製造業(未分類其他專用機械設備製造業),感電,1,林森之愛公寓大廈管理委員會,,川樂科技工業股份有限公司所僱勞工劉俊佳發生感電災害致死,臺南市東區林森之愛公寓大廈電梯機房,2278,東區林森之愛公寓大廈,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-08-16,是,03
121,121,,蔡o和,F營造業(建築工程業),墜落、滾落,1,康o松,,老屋整修之磚牆工程,施工架工作臺旁梯子,2271,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-08-14,否,02
122,122,,堅鋒鋼鐵有限公司,C製造業(未分類其他金屬製品製造業),物體飛落,1,東和鋼鐵企業股份有限公司苗栗廠,, 一次加工開槽、組立、焊接、整修、入庫作業,鋼構廠房組立區,2271,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-08-14,否,02
123,123,0000,楊○旋(凱旋企業社),G批發及零售業(金屬建材批發業),墜落、滾落,1,中法興物流股份有限公司蘆竹倉,0000,重型貨架拆裝工程,中法興物流有限公司蘆竹倉倉庫之堆高機貨叉上墜落,2268,桃園市蘆竹區長興路2段36號,桃園市政府勞動檢查處,2021,2021-08-13,是,06
124,124,,永準營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,許OO,,臺中市太平區振福路OO巷OO號住宅整修工程,1樓雨遮屋頂,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-08-12,否,02
125,125,,周OO（即迦南鷹架工程行）,F營造業(其他專門營造業),墜落、滾落,1,棟樑商業大樓管理委員會,,棟樑商業大樓外觀整體升級更新工程,地上13樓外牆施工架,2267,新北市新店區北新路1段89號,新北市政府勞動檢查處,2021,2021-08-09,是,05
126,126,,張○○,N支援服務業(其他清潔服務業),感電,1,皇家翡翠社區,,110 年水塔蓄水池清洗工程,基隆市安樂區麥金路 781 號 B1,,,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-08-06,否,01
127,127,,自然人俞OO,F營造業(機電、電信及電路設備安裝業),感電,1,鑫興鋁業股份有限公司,22594809,廠房屋頂10盞天井燈更換工程,臺南市安定區中沙里中崙175號,2278,臺南市安定區中沙里中崙175號,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-08-06,是,03
128,128,無,林OO,F營造業(其他土木工程業),墜落、滾落,1,臺中市政府住宅發展工程處,無,臺中市太平區育賢段二期社會住宅新建工程,自9樓墜落至6樓防墜網上(高度約9.44公尺),2272,臺中市太平區立文街11號,臺中市勞動檢查處,2021,2021-08-05,是,07
129,129,,欣中天然氣股份有限公司,D電力及燃氣供應業(氣體燃料供應業),與有害物等之接觸,1,,,,,2272,,臺中市勞動檢查處,2021,2021-08-04,否,07
130,130,,杰生企業有限公司,F營造業(機電、電信及電路設備安裝業),與有害物等之接觸,3,欣中天然氣股份有限公司,,天然氣管線工程,,2272,,臺中市勞動檢查處,2021,2021-08-04,否,07
131,131,,高滿建設有限公司,L不動產業(不動產開發業),墜落、滾落,1,高滿建設有限公司,,高雄市小港區廈莊段738-1地號等6筆新建工程,高雄市小港區廈莊段738-1地號等6筆新建工程工地(地下室),2279,高雄市小港區廈莊段738-1地號,高雄市政府勞工局勞動檢查處,2021,2021-08-03,是,09
132,132,,弘苙有限公司,C製造業(其他塑膠製品製造業),被夾、被捲,1,弘苙有限公司,,,混合機作業區,2278,臺南市新市區中山路271巷14號,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-08-02,是,03
133,133,,啟益水電有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,中天精機股份有限公司,,,,2272,,臺中市勞動檢查處,2021,2021-07-20,否,07
134,134,無,楊○○,C製造業(肥料及氮化合物製造業),物體破裂,1,祥越興業股份有限公司頭份廠,24552278,硫酸銨資源化專案,頭份廠檢驗室,2271,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-07-19,否,02
135,135,,銓昌工業有限公司,F營造業(整地、基礎及結構工程業),墜落、滾落,1,力葉營造有限公司,,機械設備拆除工程,彰化縣線西鄉彰濱西三路2號,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-07-17,否,02
136,136,,林OO,A農、林、漁、牧業(特用作物栽培業),被撞,1,,,,宜蘭縣三星鄉員山村泰雅一路481巷牛頭92號前方農地,2283,,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-07-15,否,01
137,137,,蔡ＯＯ,F營造業(其他專門營造業),墜落、滾落,1,,,,,2272,,臺中市勞動檢查處,2021,2021-07-14,否,07
138,138,,大陸工程股份有限公司,F營造業(道路工程業),物體飛落,1,交通部鐵道局中部工程處,,C214標南台南站路段地下化工程,本工程連續壁單元編號1155位置處,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-07-13,否,03
139,139,,展田企業股份有限公司,G批發及零售業(木製建材批發業),物體倒塌、崩塌,1,,,,,2272,,臺中市勞動檢查處,2021,2021-07-12,否,07
140,140,61751833,遠碩營造股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,新碩建設股份有限公司,27350351,（107建020）新碩華悅新建工程,1樓東側圍牆施工架上墜落、滾落,2266,萬華區柳州街7-27號,臺北市勞動檢查處,2021,2021-07-10,是,04
141,141,,松竹營造有限公司,F營造業(其他土木工程業),墜落、滾落,1,臺灣港務股份有限公司花蓮港務分公司,,110年40噸雙T塊製作及吊放工程,花蓮港東堤1K處,2282,花蓮港東堤1K處,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-07-07,是,01
142,142,,國軍退除役官兵輔導委員會福壽山農場,I住宿及餐飲業(短期住宿業),其他,1,,,,福壽山農場華崗茶區,2274,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-07-07,否,02
143,143,,宏喬營造有限公司,F營造業(其他專門營造業),墜落、滾落,1,國立屏東大學,,110年屏師校區思源樓屋頂防漏工程,國立屏東大學屏師校區思源樓東北側屋頂,2280,屏東市林森路1號,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-07-07,是,03
144,144,,潛寶海事工程有限公司,F營造業(其他土木工程業),溺斃,1,新北市淡水區漁會,,,北緯25度13分、東經121度24分,,,新北市政府勞動檢查處,2021,2021-07-07,是,05
145,145,,曾O村,F營造業(建物完工裝修工程業),感電,1,蔡O華,,高雄市湖內區中正路二段OO號隔間工程,於2樓室內隔間工程感電,2279,,高雄市政府勞工局勞動檢查處,2021,2021-07-06,否,09
146,146,,慶欣欣鋼鐵股份有限公司,C製造業(鋼鐵冶鍊業),墜落、滾落,1,慶欣欣鋼鐵股份有限公司,,,,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-07-05,否,02
147,147,,謝00,F營造業(其他土木工程業),墜落、滾落,1,李00,,李00公寓建築物打除及泥作工作,於公寓後巷之外牆壁合梯上墜落,2279,高雄市小港區山明路307巷47號1樓,高雄市政府勞工局勞動檢查處,2021,2021-07-05,是,09
148,148,-,榮洲紡織股份有限公司,C製造業(),墜落、滾落,1,-,34491722,-,染房區屋頂,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-07-03,否,02
149,149,-,榮洲紡織股份有限公司,C製造業(),墜落、滾落,1,-,34491722,-,染房區屋頂,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-07-03,否,02
150,150,,中鼎工程股份有限公司,F營造業(其他專門營造業),墜落、滾落,1,台灣電力股份有限公司台中煤倉工務所,,台中發電廠1~10號機供煤系統改善工程,二期棚倉,2272,臺中市龍井區龍昌路1號,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-07-03,是,02
151,151,,德同營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,德邑建設股份有限公司,,臺中市清水區武秀段1020-2地號等1筆新建工程,乙梯升降路1樓出入口處,2272,臺中市清水區中清路九段與538巷口,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-07-02,是,02
152,152,,王OO,F營造業(其他專門營造業),墜落、滾落,1,大新田開發股份有限公司,,大新田開發股份有限公司新建工程,B棟屋突一層NO4電梯井,2267,新北市八里區商港一路與商港九路交叉口,新北市政府勞動檢查處,2021,2021-07-02,是,05
153,153,54876963,承心科技室內裝修工程有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,日翔軟板科技股份有限公司,27332220,冷氣清潔工程,日翔軟板科技股份有限公司之停車場屋頂,2268,桃園市桃園區興邦路34號,桃園市政府勞動檢查處,2021,2021-07-02,是,06
154,154,,楊ＯＯ,F營造業(建物完工裝修工程業),墜落、滾落,1,盧ＯＯ,,雨棚浪板(含採光板)更換工程,,2272,,臺中市勞動檢查處,2021,2021-07-02,否,07
155,155,87503401,洪OO(即為尊工程行),F營造業(其他專門營造業),物體飛落,1,國泰人壽保險股份有限公司,03374707,國泰人壽保險股份有限公司(108建223號)松江路大樓新建工程,臺北市中山區松江路173巷口(108建223號松江路大樓新建工程),2266,臺北市中山區松江路173巷口(108建223號松江路大樓新建工程),臺北市勞動檢查處,2021,2021-07-01,是,04
156,156,,聯佶實業股份有限公司,C製造業(預拌混凝土製造業),被夾、被捲,1,,,,水泥方塊堆置區,2267,新北市三峽區安坑70之2號,新北市政府勞動檢查處,2021,2021-07-01,是,05
157,1,12788221,旺詮營造有限公司,F營造業(建築工程業),墜落、滾落,1,富茂建設有限公司,50833422,富茂-鼎峰NO.7住宅新建工程,D2棟2樓樓梯間,2272,臺中市神岡區東洲路105巷16號,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-06-29,是,02
158,2,22487913,國普混凝土工業股份有限公司,C製造業(預拌混凝土製造業),墜落、滾落,1,無,無,無,國普公司蘆竹廠砂石儲存倉之4樓砂倉,2268,蘆竹區東溪路296號,桃園市政府勞動檢查處,2021,2021-06-29,是,06
159,3,,上銀科技股份有限公司大埔美三廠,C製造業(量測、導航及控制設備製造業),與高溫、低溫之接觸,1,,,,鋼材皮膜製程區,2277,嘉義縣大林鎮大美里大埔美園區五路14號,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-06-27,是,03
160,4,47146738,正美化工股份有限公司,C製造業(未分類其他化學製品製造業),感電,1,,,,正美化工股份有限公司,2269,新竹市香山區五福路一段456巷50號,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-06-26,是,01
161,5,,許○○,S其他服務業(其他個人服務業),其他交通事故,1,,,,-,2268,-,桃園市政府勞動檢查處,2021,2021-06-25,是,06
162,6,,魏○○,H運輸及倉儲業(汽車貨運業),物體倒塌、崩塌,1,俐煒機械工程有限公司,,鋼構運輸作業,桃園市大園區潮音北路856號空地,2268,桃園市大園區潮音北路856號,桃園市政府勞動檢查處,2021,2021-06-23,是,06
163,7,,迪堡國際股份有限公司,C製造業(家用空調器具製造業),墜落、滾落,1,,,,,2272,,臺中市勞動檢查處,2021,2021-06-22,否,07
164,8,,花蓮縣吉安鄉光華國民小學,P教育業(小學教育),墜落、滾落,1,花蓮縣吉安鄉光華國民小學,,鋸樹作業,行政大樓外側之桃花心樹,2282,花蓮縣吉安鄉光華二街180號,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-06-21,是,01
165,9,80129675,和鑫服務股份有限公司,N支援服務業(建築物一般清潔服務業),墜落、滾落,1,大溪山莊住戶管理委員會,26648762,109年度大溪山莊景觀維護清潔服務工程,移動梯上墜落,2268,,桃園市政府勞動檢查處,2021,2021-06-21,否,06
166,10,,許OO,H運輸及倉儲業(汽車貨運業),墜落、滾落,1,許OO,,無,養雞牧場,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-06-19,否,02
167,11,53926705,富胖達股份有限公司,J資訊及通訊傳播業(資料處理、主機及網站代管服務業),公路交通事故,1,-,53926705,-,-,,臺北市信義區忠孝東路5段345巷,臺北市勞動檢查處,2021,2021-06-18,是,04
168,12,,年鴻營造有限公司,F營造業(其他專門營造業),墜落、滾落,1,內政部警政署保安警察第三總隊,,110年總隊部辦公大樓牆面及一樓牌樓結構裂縫補強整修工程,地上3樓外牆施工架,2267,新北市新店區屈尺路11號,新北市政府勞動檢查處,2021,2021-06-18,是,05
169,13,,盛傑營造有限公司,F營造業(其他專門營造業),墜落、滾落,1,富宇建設股份有限公司,,富宇建設桃園市龜山區悅峰新建工程,工區A、B棟結構體13樓棟距間連接之施工架工作臺最外側吊料區域,2268,333桃園市龜山區文化二路271~309號,桃園市政府勞動檢查處,2021,2021-06-16,是,06
170,14,,廖ＯＯ,H運輸及倉儲業(汽車貨運業),墜落、滾落,1,銳陽科技股份有限公司,,,,2272,,臺中市勞動檢查處,2021,2021-06-16,否,07
171,15,,蔡OO,F營造業(建物完工裝修工程業),墜落、滾落,1,陳OO,,高雄市鳳山區中山路OO巷OO號等3戶民宅整修工程,外牆施工架,2279,,高雄市政府勞工局勞動檢查處,2021,2021-06-16,否,09
172,16,,茂森工程有限公司,F營造業(機電、電信及電路設備安裝業),其他交通事故,1,嘉義縣政府,,109年度嘉義縣山區智慧安全警示系統建置計畫,嘉義縣梅山鄉本計畫之縣道162甲線36.5k處,2277,,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-06-15,是,03
173,17,67327103,嘉義縣義竹鄉農會,S其他服務業(農民團體),被夾、被捲,1,,,,4號圓形鋼板倉,2277,嘉義縣義竹鄉傳芳村449號,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-06-15,是,03
174,18,,陳OO,S其他服務業(其他個人服務業),物體倒塌、崩塌,1,,,,新北市八里區荖芊坑路26號之28,2267,新北市八里區荖芊坑路26號之28,新北市政府勞動檢查處,2021,2021-06-15,是,05
175,19,,三井工程股份有限公司,F營造業(建築工程業),物體倒塌、崩塌,1,國泰人壽保險股份有限公司,,國泰人壽土城沛陂段新建工程,地下1樓,2267,土城區三民路2號旁,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-06-13,是,01
176,20,53926705,富胖達股份有限公司,H運輸及倉儲業(汽車貨運業),公路交通事故,1,,無,,新竹市東區明湖路408號對面,,新竹市東區明湖路,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-06-12,是,01
177,21,,川元營造有限公司,F營造業(其他專門營造業),墜落、滾落,1,陳OO,,陳公館住宅新建工程,1至2樓樓梯轉角平臺,2274,南投縣南投市東閔路610巷,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-06-12,是,02
178,22,,羅OO,F營造業(建物完工裝修工程業),墜落、滾落,1,黃OO,,屋頂採光罩修繕工程,4樓屋頂,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-06-12,否,02
179,23,,賴OO,N支援服務業(其他清潔服務業),墜落、滾落,1,廖OO,,居家清潔作業,民宅,2272,,臺中市勞動檢查處,2021,2021-06-12,否,07
180,24,,丞翊工程有限公司,F營造業(建物完工裝修工程業),墜落、滾落,1,穎昌特殊印刷股份有限公司,,房屋屋頂抓漏工程,,2279,高雄市鼓山區中華一路282號,高雄市政府勞工局勞動檢查處,2021,2021-06-10,是,09
181,25,,林OO,F營造業(建物完工裝修工程業),墜落、滾落,1,臻揚開發有限公司,,南投市中興路791巷19號裝修工程,4樓天井區,2274,南投市中興路791巷19號,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-06-08,是,02
182,26,,欽大玻璃股份有限公司第二廠,C製造業(未分類其他非金屬礦物製品製造業),被夾、被捲,1,欽大玻璃股份有限公司,,,欽大玻璃股份有限公司第二廠玻璃AE磨邊機作業區。,2275,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-06-08,否,02
183,27,,林OO(即OO汽車保養所),S其他服務業(汽車維修業),其他交通事故,1,,,,臺南市學甲區台84線快速道路東向5.5公里處。,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-06-08,否,03
184,28,,英全化學工業股份有限公司全興二廠,C製造業(塑膠原料製造業),被撞,1,-,,-,英全化學工業股份有限公司全興二廠,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-06-07,否,02
185,29,,舜祥交通股份有限公司,H運輸及倉儲業(汽車貨運業),物體倒塌、崩塌,1,春源鋼鐵工業股份有限公司龍潭廠,,遠東電信園區運輸工程,春源鋼鐵工業股份有限公司龍潭廠租賃奇羽企業有限公司物料倉,2268,桃園市大園區和平西路二段700巷151號,桃園市政府勞動檢查處,2021,2021-06-07,是,06
186,30,,吳OO(即大豐企業社),G批發及零售業(未分類其他專賣批發業),感電,1,,,,地上1樓,2267,,新北市政府勞動檢查處,2021,2021-05-30,否,05
187,31,,宇泰國際開發工程有限公司,F營造業(機電、電信及電路設備安裝業),感電,1,中租迪和股份有限公司,,(第二期)彰化(2-1工區)犁頭厝段-太陽能鋪設及電纜設置工程,臺電電桿編號西斗高幹1-5Y22 K2187 GD51,2273,二林鎮犁頭厝段638地號,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-05-29,是,02
188,32,,鉅曜實業股份有限公司,C製造業(染整業),墜落、滾落,1,,,,,2272,,臺中市勞動檢查處,2021,2021-05-28,否,07
189,33,,聯鋼營造工程股份有限公司,F營造業(其他土木工程業),跌倒,1,高雄市政府運動發展局,,楠梓文中足球場統包工程,楠梓文中足球場統包工程工地,2279,高雄市楠梓區高雄大學路與大學十街交叉,高雄市政府勞工局勞動檢查處,2021,2021-05-20,是,09
190,34,,方○○(自然人),F營造業(建物完工裝修工程業),墜落、滾落,1,富勝拉鍊股份有限公司,,排煙設備安裝工程,廠房後方貨物出入口處,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-05-17,否,03
191,35,,李00,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,展彥印刷企業有限公司,,廠房修繕工程,於展彥印刷企業有限公司廠房2樓新設平臺墜落,2268,桃園市八德區和平路704巷26號,桃園市政府勞動檢查處,2021,2021-05-15,是,06
192,36,,瑞穎股份有限公司楊梅廠,C製造業(未分類其他金屬製品製造業),感電,1,無,,無,塑膠射出區,2268,桃園市楊梅區高榮路239巷190之3號,桃園市政府勞動檢查處,2021,2021-05-15,是,06
193,37,,全昊有限公司,G批發及零售業(回收物料批發業),墜落、滾落,1,無,,混凝土運送工程,洗車區,2268,桃園市觀音區經建五路10號,桃園市政府勞動檢查處,2021,2021-05-15,是,06
194,38, 24323304,永康停⾞場股份有限公司,H運輸及倉儲業(停車場),被夾、被捲,1,, 24323304,,永康停車場1 樓東側維修通道。,2266,臺北市大安區信義路二段224 號,臺北市勞動檢查處,2021,2021-05-14,是,04
195,39,,元輝冷凍空調工程行,F營造業(冷凍、空調及管道工程業),,1,仙鹿製藥股份有限公司,,冷氣空調檢修工程,六樓循環馬達發生感電,umb://document/35d344a135f2490f94a466f0b50746c4,臺南市官田區二鎮里成功街47號,,2021,2021-05-12,是,
196,40,,楊紅OO,A農、林、漁、牧業(農事及畜牧服務業),與高溫、低溫之接觸,1,,,,,2279,高雄市岡山區嘉新東路二段 81 巷 71 號對面芭樂園,高雄市政府勞工局勞動檢查處,2021,2021-05-11,是,09
197,41,,吳○○,G批發及零售業(家用電器批發業),墜落、滾落,1,溫○○,,,民宅3樓露台開口處墜落,2268,,桃園市政府勞動檢查處,2021,2021-05-10,否,06
198,42,,黃ＯＯ,F營造業(其他土木工程業),墜落、滾落,1,洪ＯＯ,,,,2272,,臺中市勞動檢查處,2021,2021-05-10,否,07
199,43,85381986,高文樟（即文佑工程行）,F營造業(建物完工裝修工程業),墜落、滾落,1,余OO,,余OO民宅屋頂修繕工程,屋頂、屋架、樑,2268,,桃園市政府勞動檢查處,2021,2021-05-07,否,06
200,44,,豐棧堆高機行,N支援服務業(農業及其他工業用機械設備租賃業),物體飛落,1,,,,,2272,,臺中市勞動檢查處,2021,2021-05-07,否,07
201,45,,家祥營造有限公司,F營造業(其他土木工程業),公路交通事故,2,交通部公路總局第四區養護工程處,,南澳工務段110年度預約經常性橋梁零星修復工程,宜蘭縣蘇澳鎮台9線105k+500處,2283,,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-05-06,否,01
202,46,22099131,世華安全衛生顧問管理有限公司,N支援服務業(人力供應業),物體倒塌、崩塌,1,台灣積體電路製造股份有限公司,80473135,台積電新研發中心一期新建工程,第一工務所南側鋼梯,2270,新竹縣寶山鄉科環路168號,新竹科學園區管理局,2021,2021-05-03,是,11
203,47,,陳OO,F營造業(冷凍、空調及管道工程業),感電,1,海悅國際開發股份有限公司,,順天淳美術冷氣租賃工程,地上1樓天花板夾層,2267,新北市三重區成功一街10號,新北市政府勞動檢查處,2021,2021-04-30,是,05
204,48,72369497,曾○○（即鈜匠企業社）,C製造業(金屬建築組件製造業),墜落、滾落,1,銀泰科技股份有限公司,23700883,「銀泰科技股份有限公司彰濱廠廢水處理工程」之環保設備工程之工作平台、樓梯、欄杆工程,銀泰科技股份有限公司彰濱廠A棟廢水處理區,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-04-29,否,02
205,49,,利德工程股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,交通部公路總局西部濱海公路南區臨時工程處,,台9線467K+450~468K+500(丹路外環道)改善工程,屏東縣獅子鄉本工程距P4墩柱中心東向1.5公尺之北側橋面邊緣開口處,2280,,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-04-28,是,03
206,50,,茂富機械有限公司,C製造業(未分類其他專用機械設備製造業),墜落、滾落,1,煜益鑄造科技股份有限公司,,,,2272,,臺中市勞動檢查處,2021,2021-04-26,否,07
207,51,,大陸工程股份有限公司,F營造業(公用事業設施工程業),物體飛落,1,桃園市政府捷運工程局,,桃園捷運綠線GC01標高架段土建統包工程),墩柱編號：P13a-30旁吊運鐵板作業場所,2268,桃園市南崁路二段上,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-04-25,是,01
208,52,89513290,統立環保工程有限公司,G批發及零售業(回收物料批發業),被夾、被捲,1,統立環保工程有限公司,89513290,,統立環保工程有限公司林口廠打包機,2268,桃園市龜山區新興街449號,桃園市政府勞動檢查處,2021,2021-04-24,是,06
209,53,,拓通工程企業有限公司,F營造業(機電、電信及電路設備安裝業),感電,1,台灣電力股份有限公司南投區營業處,,110年甲工區配電線路電氣維護工作,,2272,,臺中市勞動檢查處,2021,2021-04-24,否,07
210,54,,公路交通事故:優食台灣股份有限公司(外送平台業者),H運輸及倉儲業(汽車貨運業),公路交通事故,1,,,,南投縣草屯鎮富林路 1 段 607 號附近,2274,草屯鎮富林路 1 段 607 號,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-04-23,是,02
211,55,,台灣電力股份有限公司輸變電工程處南區施工處,D電力及燃氣供應業(電力供應業),物體飛落,1,,,345kV天輪~龍潭山、海線#73~#75、#77~#82鐵塔改建工程,#81鐵塔處,2271,苗栗縣獅潭鄉桂竹林段86-631地號,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-04-22,是,02
212,56,,樺龍建設有限公司,L不動產業(未分類其他不動產業),墜落、滾落,1,樺龍建設有限公司,,樺龍建設有限公司桃園市中壢區內厝段1111地號等2筆集合住宅新建工程,工區1樓施工構臺上墜落,2268,桃園市中壢區高鐵南路3段與聖德路1段交叉口旁,桃園市政府勞動檢查處,2021,2021-04-22,是,06
213,57,,克羽企業股份有限公司,C製造業(其他金屬加工處理業),被夾、被捲,1,中國鋼鐵股份有限公司,,W372四號轉爐SKIRT拆裝工程,中國鋼鐵股份有限公司W3廠內,2279,高雄市小港區中鋼路1號,高雄市政府勞工局勞動檢查處,2021,2021-04-19,是,09
214,58,,蕭○○（即祥和企業社）,C製造業(鋁鑄造業),其他交通事故,1,,,,廠區自設道路,2267,新北市三重區光復路2段74號,新北市政府勞動檢查處,2021,2021-04-14,是,05
215,59,-,優食台灣股份有限公司,H運輸及倉儲業(汽車貨運業),公路交通事故,1,,-,,,2272,臺中市西區民權路與後龍街交叉路口,臺中市勞動檢查處,2021,2021-04-14,是,07
216,60,,憶泰營造股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,陳○○、葉○○,,桃園市八德區興豐段1668地號等1筆住宅新建工程,工區5樓結構體西北側外牆施工架工作臺,2268,,桃園市政府勞動檢查處,2021,2021-04-13,否,06
217,61,,興亞營造工程股份有限公司,F營造業(建築工程業),墜落、滾落,1,臺南市政府交通局,,臺南市中西區體3地下停車場新建工程,地下室基礎大底之上下設備轉折平台處,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-04-12,是,03
218,62,,建鑫鑄造工業有限公司,C製造業(鋼鐵鑄造業),物體飛落,1,-,27438814,,建鑫鑄造工業有限公司,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-04-10,否,02
219,63,,鄭ＯＯ,F營造業(建物完工裝修工程業),墜落、滾落,1,東渝塑膠有限公司,,,,2272,,臺中市勞動檢查處,2021,2021-04-10,否,07
